FRST_LETTER	voicing	vulcan	variety	pos	croftian_crossling_concepts	fse
t	0	Tvitau 	MGV	v.	ACT.CONC	line
t	0	Tvitaya 	MGV	n.	OBJ.CONC	lining
t	0	Tviyan 	MGV	n.	OBJ.CONC	core
u	1	U, U' 	MGV	conj.	CONNECTOR	as
u	1	U'gal 	MGV	n.	OBJ.CONC	electron
u	1	U'gal-glashaun 	MGV	n.	OBJ.CONC	electron scanning
u	1	U'gal-ha'zehl 	MGV	n.	OBJ.CONC	electron beam
u	1	U'gal-pohshek 	MGV	n.	OBJ.CONC	electron gun
u	1	U'gal-salash 	MGV	n.	OBJ.CONC	electron stream
u	1	U'gal-shivak 	MGV	n.	OBJ.CONC	electron mass
u	1	U'gal-yumau-tal 	MGV	n.	OBJ.CONC	electronics
u	1	Ugalik numo-zan-vel 	MGV	n.	OBJ.CONC	electron microscope
u	1	U'rak 	MGV	n.	OBJ.CONC	negative (polarity)
u	1	Ub 	MGV	n.	OBJ.CONC	dome
u	1	Udash|-| 	MGV	adj.	PROP.CONC	cruel, mean, not nice (at all)
u	1	Uf 	MGV	adv.	PREDIC.MOD	how
u	1	Ugau 	MGV	v.	ACT.CONC	promise
u	1	Uk 	MGV	n.	OBJ.CONC	digit (finger or toe)
u	1	Ukhru-vishan 	MGV	n.	OBJ.CONC	affair
u	1	Ukralau 	MGV	v.	ACT.CONC	crawl
u	1	Ukraluk 	MGV	n.	OBJ.CONC	reptile
u	1	Ul-wihka 	MGV	n.	OBJ.CONC	hypothesis
u	1	Ulef 	MGV	n.	OBJ.CONC	half
u	1	Ulidak 	MGV	n.	OBJ.CONC	scarring
u	1	Ulidar 	MGV	n.	OBJ.CONC	mark, scar
u	1	Ulidau 	MGV	v.	ACT.CONC	mark, scar
u	1	Ulidau-glaribek 	MGV	n.	OBJ.CONC	marker beacon
u	1	Ulidaya 	MGV	n.	OBJ.CONC	marking
u	1	Ulidayek 	MGV	n.	OBJ.CONC	marker buoy
u	1	Ulidek 	MGV	n.	OBJ.CONC	marker
u	1	Um 	MGV	n.	OBJ.CONC	tip, point
u	1	Un 	MGV	n.	OBJ.CONC	digit
u	1	Ur 	MGV	n.	OBJ.CONC	tunnel
u	1	Uralau 	MGV	v.	ACT.CONC	sing
u	1	Uralausu 	MGV	n.	OBJ.CONC	singer
u	1	Urgam 	MGV	n.	OBJ.CONC	effort
u	1	Uroshal 	MGV	n.	OBJ.CONC	farm
u	1	Uroshal-kelek 	MGV	n.	OBJ.CONC	farmhouse
u	1	Uroshal-solektra 	MGV	n.	OBJ.CONC	farmland
u	1	Uroshal-zupsu 	MGV	n.	OBJ.CONC	farm hand, farm worker
u	1	Uroshalsu 	MGV	n.	OBJ.CONC	farmer
u	1	Uroshitau 	MGV	v.	ACT.CONC	farm
u	1	Urozh	anc.	n.	OBJ.CONC	crop(s)
u	1	Ushek 	MGV	n.	OBJ.CONC	basalt
u	1	Ushgul 	MGV	n.	OBJ.CONC	a legendary werewolf-like being
u	1	Utan 	MGV	adj.	PROP.CONC	compassionate
u	1	Utan'es 	MGV	n.	OBJ.CONC	compassion
u	1	Utvau 	MGV	v.	ACT.CONC	reason
u	1	Uus 	MGV	n.	OBJ.CONC	icon
u	1	Uyed 	MGV	n.	OBJ.CONC	emphatic particle (grammar)
u	1	Uz 	MGV	n.	OBJ.CONC	fee
u	1	Uzh|-| 	MGV	adj.	PROP.CONC	new
u	1	Uzhau 	MGV	v.	ACT.CONC	refresh, renew
v	1	V'hak	anc.	n.	OBJ.CONC	elegy
v	1	Va'amau 	MGV	v.	ACT.CONC	mimic
v	1	Va'asau 	MGV	v.	ACT.CONC	copy
v	1	Va'ashiv 	MGV	adv.	ACT.CONC.MOD	again
v	1	Va'prah 	MGV	v.	ACT.CONC	replace
v	1	Vah 	MGV	adj.	PROP.CONC	as (comparitive)
v	1	Vahl 	MGV	v.	ACT.CONC	grant, bequeath
v	1	Vai 	MGV	adj.	PROP.CONC	holy
v	1	Vaikar-, Vaikarik 	MGV	adj.	PROP.CONC	devout
v	1	Vaikau 	MGV	v.	ACT.CONC	devote
v	1	Vaikausu 	MGV	n.	OBJ.CONC	devotee, fan
v	1	Vak-zehl 	MGV	n.	OBJ.CONC	X-ray
v	1	Vakav'es 	MGV	n.	OBJ.CONC	frequency
v	1	Vakav'es-fereikek 	MGV	n.	OBJ.CONC	frequency synthesizer
v	1	Vakav'es-nakihtilaya 	MGV	n.	OBJ.CONC	frequency modulation (FM)
v	1	Vakav'es-rushanek 	MGV	n.	OBJ.CONC	frequency converter
v	1	Vakav'es-zhel 	MGV	n.	OBJ.CONC	frequency band
v	1	Vakav-, Vakavik 	MGV	adj.	PROP.CONC	frequent
v	1	Vakh-, Vakhik 	MGV	adj.	PROP.CONC	bold
v	1	Vaksurik 	MGV	adj.	PROP.CONC	beautiful
v	1	Val 	MGV	n.	OBJ.CONC	chip
v	1	Valit 	MGV	n.	OBJ.CONC	a Vulcan burrowing animal
v	1	Vam 	MGV	n.	OBJ.CONC	esteem
v	1	Van-kal	anc.	n.	OBJ.CONC	ceremony
v	1	Van-razh 	MGV	n.	OBJ.CONC	mine (shaft)
v	1	Van-tor 	MGV	v.	ACT.CONC	mine, excavate, dig up
v	1	Van-tukh 	MGV	n.	OBJ.CONC	ore
v	1	Vanu-, Vanuk 	MGV	adj.	PROP.CONC	ceremonial
v	1	Var 	MGV	n.	OBJ.CONC	tale, story
v	1	Var-tor 	MGV	v.	ACT.CONC	tell (a story)
v	1	Varahmau 	MGV	v.	ACT.CONC	address, speak directly to
v	1	Variben 	MGV	v.	ACT.CONC	talk
v	1	Vas-tor 	MGV	v.	ACT.CONC	relieve
v	1	Vash 	MGV	n.	OBJ.CONC	terror
v	1	Vash-tor 	MGV	v.	ACT.CONC	terrify
v	1	Vashau 	MGV	v.	ACT.CONC	destroy
v	1	Vashaya 	MGV	n.	OBJ.CONC	destruction
v	1	Vat 	MGV	n.	OBJ.CONC	repository, temporary storage
v	1	Vath 	MGV	adj.	SELEC.MOD	other
v	1	Vathru 	MGV	adv.	ACT.CONC.MOD	otherwise
v	1	Vau-tukh 	MGV	n.	OBJ.CONC	titanium
v	1	Vaukh 	MGV	n.	OBJ.CONC	calf (leg)
v	1	Vaunah 	MGV	n.	OBJ.CONC	hesitation
v	1	Vaunai 	MGV	n.	OBJ.CONC	hesitate
v	1	Vava 	MGV	n.	OBJ.CONC	echo
v	1	Vazgau 	MGV	v.	ACT.CONC	steal
v	1	Vazh 	MGV	n.	OBJ.CONC	urine
v	1	Vazh-ek'ur-tal 	MGV	n.	OBJ.CONC	urology
v	1	Vazh-mev 	MGV	n.	OBJ.CONC	urethra
v	1	Vazh-mev-yonshaya 	MGV	n.	OBJ.CONC	urethritis
v	1	Vazhaf	MGV	n.	OBJ.CONC	bladder
v	1	Vazhau 	MGV	v.	ACT.CONC	urinate
v	1	Vazhau-kusut|-nosh| 	MGV	n.	OBJ.CONC	urodynia
v	1	Vazhaya 	MGV	n.	OBJ.CONC	urination
v	1	Ved 	MGV	adv.	ACT.CONC.MOD	quite
v	1	Vedik 	MGV	n.	OBJ.CONC	weed
v	1	Vek 	MGV	n.	OBJ.CONC	(egg) yolk
v	1	Vel 	MGV	n.	OBJ.CONC	thing, object, item
v	1	Vel-zhit 	MGV	n.	OBJ.CONC	noun
v	1	Velek 	MGV	n.	OBJ.CONC	structure
v	1	Veli-, Velik 	MGV	adj.	PROP.CONC	simple, basic
v	1	Veltra 	MGV	n.	OBJ.CONC	property
v	1	Ven-dol-tar	anc.	n.	OBJ.CONC	philosophy
v	1	Venek 	MGV	n.	OBJ.CONC	trend
v	1	Venk 	MGV	n.	OBJ.CONC	idea
v	1	Venlinahr	anc.	n.	OBJ.CONC	normal state of adult discipline
v	1	Ver-tor 	MGV	v.	ACT.CONC	edit
v	1	Versu 	MGV	n.	OBJ.CONC	editor
v	1	Ves 	MGV	n.	OBJ.CONC	kind, type, ilk
v	1	Vesh 	MGV	adv.	ACT.CONC.MOD	ago
v	1	Veshau 	MGV	v.	ACT.CONC	elapse, pass
v	1	Vesht 	MGV	n.	OBJ.CONC	past
v	1	Vesht-aushfa-tal 	MGV	n.	OBJ.CONC	paleozoology
v	1	Vesht-ek'nosh-tal 	MGV	n.	OBJ.CONC	paleoclimatology
v	1	Vesht-ha-tal 	MGV	n.	OBJ.CONC	paleontology
v	1	Vesht-kastik-tal 	MGV	n.	OBJ.CONC	paleobotany
v	1	Vesht-koshtri 	MGV	n.	OBJ.CONC	paleospecies
v	1	Vesht-var 	MGV	n.	OBJ.CONC	history
v	1	Vesht-varik 	MGV	adj.	PROP.CONC	historic(al)
v	1	Veshtau 	MGV	v.	ACT.CONC	experience
v	1	Veshtaya 	MGV	n.	OBJ.CONC	experience
v	1	Vesuhl	anc.	n.	OBJ.CONC	bitumen
v	1	Vet 	MGV	n.	OBJ.CONC	doubt
v	1	Vet-bosh 	MGV	adj.	PROP.CONC	doubtful, dubious
v	1	Vet-fam 	MGV	adj.	PROP.CONC	doubtless
v	1	Vi 	MGV	pron.	OBJ.CONC	who
v	1	Vi-kwitau 	MGV	v.	ACT.CONC	intrude
v	1	Vi-kwitaya 	MGV	n.	OBJ.CONC	intrusion
v	1	Vi-seshau 	MGV	v.	ACT.CONC	absorb
v	1	Vi-seshau'es 	MGV	n.	OBJ.CONC	absorbency
v	1	Vi-seshau-kurtra 	MGV	n.	OBJ.CONC	absorption spectrum
v	1	Vi-seshau-zehllar 	MGV	n.	OBJ.CONC	absorption lines
v	1	Vi-seshau-zhel 	MGV	n.	OBJ.CONC	absorption band
v	1	Vi-seshauk 	MGV	adj.	PROP.CONC	absorbent
v	1	Vi-seshaya 	MGV	n.	OBJ.CONC	absorption
v	1	Vi-seshayek 	MGV	n.	OBJ.CONC	absorbent
v	1	Vihash-tor 	MGV	v.	ACT.CONC	fly in, arrive by aircraft
v	1	Vihish 	MGV	n.	OBJ.CONC	pressure
v	1	Vihish-fen 	MGV	n.	OBJ.CONC	pressure seal
v	1	Vihish-mev 	MGV	n.	OBJ.CONC	pressurization duct
v	1	Vihish-pakhartayek 	MGV	n.	OBJ.CONC	pressure regulator
v	1	Vihish-sahish-torektra 	MGV	n.	OBJ.CONC	pressurization/depressurization system
v	1	Vihish-tash-torektra 	MGV	n.	OBJ.CONC	pressure control system
v	1	Vihish-tor 	MGV	v.	ACT.CONC	pressurize
v	1	Vihishan 	MGV	n.	OBJ.CONC	pressurization
v	1	Vihk 	MGV	n.	OBJ.CONC	blob, clod, clot, glob
v	1	Vihpan 	MGV	n.	OBJ.CONC	block
v	1	Vikau 	MGV	v.	ACT.CONC	warn
v	1	Vikaya 	MGV	n.	OBJ.CONC	warning, alarm
v	1	Vikayek 	MGV	n.	OBJ.CONC	alarm
v	1	Vikuvau 	MGV	v.	ACT.CONC	encircle, surround
v	1	Vil 	MGV	n.	OBJ.CONC	odor
v	1	Vimashau 	MGV	v.	ACT.CONC	liquefy
v	1	Vimashaya 	MGV	n.	OBJ.CONC	liquefication
v	1	Vimevilau 	MGV	v.	ACT.CONC	induce
v	1	Vimevilaya 	MGV	n.	OBJ.CONC	induction
v	1	Vimevilayek 	MGV	n.	OBJ.CONC	inducer
v	1	Vin'es 	MGV	n.	OBJ.CONC	maturity
v	1	Vin-tor 	MGV	v.	ACT.CONC	mature
v	1	Vinem 	MGV	n.	OBJ.CONC	assimilation
v	1	Vinem-tor 	MGV	v.	ACT.CONC	assimilate
v	1	Vinemalik, Vinemayik 	MGV	adj.	PROP.CONC	assimilated
v	1	Vinik 	MGV	adj.	PROP.CONC	mature(d)
v	1	Vipladau 	MGV	v.	ACT.CONC	record
v	1	Vipladayek 	MGV	n.	OBJ.CONC	recorder
v	1	Vis 	MGV	n.	OBJ.CONC	grid, net, web
v	1	Visak'a	anc.	n.	OBJ.CONC	legacy
v	1	Visatilau 	MGV	v.	ACT.CONC	encrypt
v	1	Visatilaya 	MGV	n.	OBJ.CONC	encryption
v	1	Vishau 	MGV	v.	ACT.CONC	insert
v	1	Vishaya 	MGV	n.	OBJ.CONC	insertion
v	1	Vishi-vel 	MGV	n.	OBJ.CONC	implant
v	1	Vishitau 	MGV	v.	ACT.CONC	embed, implant, set into place
v	1	Vishitaya 	MGV	n.	OBJ.CONC	embedding, implantation
v	1	Vishizhukel 	MGV	n.	OBJ.CONC	foundry
v	1	Viskulan 	MGV	n.	OBJ.CONC	matrix
v	1	Visnuhpau 	MGV	v.	ACT.CONC	encroach
v	1	Visnuhpaya 	MGV	n.	OBJ.CONC	encroachment
v	1	Visolektau 	MGV	v.	ACT.CONC	bury
v	1	Visolektaya 	MGV	n.	OBJ.CONC	burial
v	1	Visovau 	MGV	v.	ACT.CONC	inflate
v	1	Visovaya 	MGV	n.	OBJ.CONC	inflation
v	1	Vistra 	MGV	n.	OBJ.CONC	network, netting, webbing
v	1	Vita 	MGV	adv.	ACT.CONC.MOD	unless
v	1	Vitaya 	MGV	n.	OBJ.CONC	stasis
v	1	Vitik 	MGV	adj.	PROP.CONC	static
v	1	Vitush 	MGV	n.	OBJ.CONC	ash(es)
v	1	Vivotaya 	MGV	n.	OBJ.CONC	infection
v	1	Viyatau 	MGV	v.	ACT.CONC	impregnate
v	1	Viyi-, Viyik 	MGV	adj.	PROP.CONC	even (not odd)
v	1	Viyi-su'us 	MGV	n.	OBJ.CONC	even number
v	1	Vla 	MGV	n.	OBJ.CONC	side, facet
v	1	Vlak|-| 	MGV	adj.	PROP.CONC	sudden
v	1	Vlavla|-| 	MGV	adj.	PROP.CONC	parallel
v	1	Vlavla-wakrubaya 	MGV	n.	OBJ.CONC	parallel evolution
v	1	Vlau-tor 	MGV	v.	ACT.CONC	stink, reek
v	1	Vlei 	MGV	v.	ACT.CONC	bellow
v	1	Vlitau 	MGV	v.	ACT.CONC	pay
v	1	Vluhn 	MGV	n.	OBJ.CONC	drum
v	1	Vluhn-kuhsh 	MGV	n.	OBJ.CONC	drumbeat
v	1	Vluhn-tor 	MGV	v.	ACT.CONC	drum
v	1	Vlur 	MGV	v.	ACT.CONC	howl
v	1	Vnol	anc.	n.	OBJ.CONC	former friend who is now an enemy
v	1	Vohr-, Vohris 	MGV	adj.	PROP.CONC	slow
v	1	Vohrau 	MGV	v.	ACT.CONC	brake, slow down, slow to a stop
v	1	Vohtau 	MGV	v.	ACT.CONC	delay
v	1	Vokau 	MGV	v.	ACT.CONC	remember
v	1	Vokaya 	MGV	n.	OBJ.CONC	memory, remembrance
v	1	Vom-tukh 	MGV	n.	OBJ.CONC	limestone
v	1	Vrav-teht 	MGV	adj.	PROP.CONC	foolproof
v	1	Vravshau 	MGV	v.	ACT.CONC	fail
v	1	Vravshaya 	MGV	n.	OBJ.CONC	failure
v	1	Vre-katra	anc.	n.	OBJ.CONC	"vre'katra/vrekatra; Katric ark, crystalline repository for a katra"
v	1	Vre-kasht	anc.	n.	OBJ.CONC	exile, outcast
v	1	Vrel 	MGV	n.	OBJ.CONC	mud
v	1	Vrel-eiktra 	MGV	n.	OBJ.CONC	mud flat
v	1	Vrel-yumaya 	MGV	n.	OBJ.CONC	mudflow
v	1	Vu 	MGV	pron.	OBJ.CONC	you (reflexive)
v	1	Vugau 	MGV	v.	ACT.CONC	to fester
v	1	Vuhlkansu 	MGV	n.	OBJ.CONC	Vulcan
v	1	Vuhnau 	MGV	v.	ACT.CONC	vary
v	1	Vuhnauk 	MGV	adj.	PROP.CONC	divers(e), various
v	1	Vuhnaya 	MGV	n.	OBJ.CONC	variation, diversity
v	1	Vukh 	MGV	n.	OBJ.CONC	hull, fuselage
v	1	Vukharat 	MGV	n.	OBJ.CONC	vector
v	1	Vukhut 	MGV	n.	OBJ.CONC	body
v	1	Vul 	MGV	n.	OBJ.CONC	slant, slope
v	1	Vulosoltra 	MGV	n.	OBJ.CONC	embankment
v	1	Vulu 	MGV	n.	OBJ.CONC	angle
v	1	Vulumau 	MGV	v.	ACT.CONC	bevel
v	1	Vun|-| 	MGV	v.	PREDIC.MODAL	have to, must
v	1	Vunai 	MGV	n.	OBJ.CONC	field
v	1	Vunai-ferek 	MGV	n.	OBJ.CONC	field generator
v	1	Vunai-karik'es 	MGV	n.	OBJ.CONC	field strength
v	1	Vunai-katrom 	MGV	n.	OBJ.CONC	field current
v	1	Vunai-khlop-thon 	MGV	n.	OBJ.CONC	field geometry
v	1	Vunai-khrasaya 	MGV	n.	OBJ.CONC	field discharge
v	1	Vunai-mish-raul 	MGV	n.	OBJ.CONC	hydrospanner
v	1	Vunai-pakuv 	MGV	n.	OBJ.CONC	field coil
v	1	Vunai-seshan-vel 	MGV	n.	OBJ.CONC	field magnet
v	1	Vunai-wihka 	MGV	n.	OBJ.CONC	field theory
v	1	Vup 	MGV	n.	OBJ.CONC	feint
v	1	Vus 	MGV	n.	OBJ.CONC	echelon
v	1	Vutau 	MGV	v.	ACT.CONC	call
v	1	Vuyurau 	MGV	v.	ACT.CONC	roar
v	1	Vuzh 	MGV	n.	OBJ.CONC	smoke
v	1	Vuzh-mev 	MGV	n.	OBJ.CONC	chimney, smokestack
v	1	Vuzh-patalek 	MGV	n.	OBJ.CONC	smoke detector
v	1	Vyek 	MGV	n.	OBJ.CONC	inlet
w	1	Wa, Wa' 	MGV	adv.	ACT.CONC.MOD	especially
w	1	Wadashau 	MGV	v.	ACT.CONC	perspire, sweat
w	1	Wadi 	MGV	n.	OBJ.CONC	skin
w	1	Wafau 	MGV	v.	ACT.CONC	deny
w	1	Wahdzh-, Wahdzhik 	MGV	adj.	PROP.CONC	severe
w	1	Wahtau 	MGV	v.	ACT.CONC	insult
w	1	Wak 	MGV	n.	OBJ.CONC	time
w	1	Wak-vel 	MGV	n.	OBJ.CONC	clock
w	1	Wakiv-, Wakivik 	MGV	adj.	PROP.CONC	temporal
w	1	Wakiv-flekh'es 	MGV	n.	OBJ.CONC	temporal anomaly
w	1	Wakiv-fo-dan 	MGV	n.	OBJ.CONC	temporal shield
w	1	Wakiv-ri'aret-nosh 	MGV	n.	OBJ.CONC	temporal narcosis
w	1	Wakiv-sasayek 	MGV	n.	OBJ.CONC	temporal transmitter
w	1	Wakiv-vavayek 	MGV	n.	OBJ.CONC	temporal transponder
w	1	Wakiv-vunai 	MGV	n.	OBJ.CONC	temporal field
w	1	Wakli 	MGV	adv.	ACT.CONC.MOD	in what manner, in what way
w	1	Wakrubau 	MGV	v.	ACT.CONC	evolve
w	1	Wakrubaya 	MGV	n.	OBJ.CONC	evolution
w	1	Wal-tukh 	MGV	n.	OBJ.CONC	magnesium
w	1	Wan 	MGV	n.	OBJ.CONC	cloud
w	1	Wan-kur 	MGV	adj.	PROP.CONC	white
w	1	Wan-tukh 	MGV	n.	OBJ.CONC	aluminum, aluminium
w	1	Wan-tukh-grazhiv 	MGV	n.	OBJ.CONC	aluminum powder
w	1	Wan-tukh-thalv 	MGV	n.	OBJ.CONC	aluminum foil
w	1	Waneti	anc.	n.	OBJ.CONC	Vulcan plant with tiny white blossoms
w	1	Wat 	MGV	n.	OBJ.CONC	problem
w	1	Watosh|-| 	MGV	adj.	PROP.CONC	ugly
w	1	Wauk 	MGV	n.	OBJ.CONC	turbulence
w	1	Wedzh 	MGV	n.	OBJ.CONC	intent
w	1	Wedzh-tor 	MGV	v.	ACT.CONC	intend
w	1	Wef 	MGV	n.	OBJ.CONC	scale, flake
w	1	Weh|-| 	MGV	adj.	PROP.CONC	more
w	1	Weh-abu-, Weh-abuk 	MGV	adj.	PROP.CONC	upper
w	1	Weh-abu-grei 	MGV	n.	OBJ.CONC	upper limit
w	1	Weh-abu-ketil 	MGV	n.	OBJ.CONC	upper integral
w	1	Weh-abu-klayanek 	MGV	n.	OBJ.CONC	upper factorial
w	1	Weh-glu|-| 	MGV	adj.	PROP.CONC	deeper
w	1	Weh-has-bosh 	MGV	adj.	PROP.CONC	sicker
w	1	Weh-karik 	MGV	adj.	PROP.CONC	stronger
w	1	Weh-klon|-| 	MGV	adj.	PROP.CONC	smarter
w	1	Weh-kobat|-| 	MGV	adj.	PROP.CONC	weaker
w	1	Weh-lerash|-| 	MGV	adj.	PROP.CONC	harder (less soft)
w	1	Weh-nu'ri|-| 	MGV	adj.	PROP.CONC	younger
w	1	Weh-nuk|-| 	MGV	adj.	PROP.CONC	lower
w	1	Weh-nuk-grei 	MGV	n.	OBJ.CONC	lower limit
w	1	Weh-nuk-ketil 	MGV	n.	OBJ.CONC	lower integral
w	1	Weh-nuk-klayanek 	MGV	n.	OBJ.CONC	lower factorial
w	1	Weh-os|-| 	MGV	adj.	PROP.CONC	older
w	1	Weh-pid|-| 	MGV	adj.	PROP.CONC	higher
w	1	Weh-ras|-| 	MGV	adj.	PROP.CONC	heavier
w	1	Weh-rom|-| 	MGV	adj.	PROP.CONC	better
w	1	Weh-sahr-, Weh-sahris 	MGV	adj.	PROP.CONC	faster, quicker
w	1	Weh-slu-, Weh-sluk 	MGV	adj.	PROP.CONC	fresher
w	1	Weh-ta'hal|-| 	MGV	adj.	PROP.CONC	lighter (less heavy)
w	1	Weh-thel-, Weh-thelik 	MGV	adj.	PROP.CONC	fatter
w	1	Weh-vohr-, Weh-vohris 	MGV	adj.	PROP.CONC	slower
w	1	Weh-wonil|-| 	MGV	adj.	PROP.CONC	thinner
w	1	Wehk|-| 	MGV	adv.	SELEC.MOD	many
w	1	Wehk-vel 	MGV	n.	OBJ.CONC	manifold
w	1	Wehk-wek-fnash 	MGV	n.	OBJ.CONC	multiphasic sweep
w	1	Wehk-wek-glashaya 	MGV	n.	OBJ.CONC	multiphasic scan
w	1	Wehk-wek-glashayek 	MGV	n.	OBJ.CONC	multiphasic scanner
w	1	Wehkovau 	MGV	v.	ACT.CONC	multiply
w	1	Wehkovaya 	MGV	n.	OBJ.CONC	multiplication
w	1	Wehkovayek 	MGV	n.	OBJ.CONC	multiplier
w	1	Weht 	MGV	n.	OBJ.CONC	more
w	1	Wehu 	MGV	n.	OBJ.CONC	plural
w	1	Wei-, Weik 	MGV	adj.	PROP.CONC	easy
w	1	Wein 	MGV	n.	OBJ.CONC	cover
w	1	Weizehl 	MGV	n.	OBJ.CONC	series
w	1	Wek 	MGV	n.	OBJ.CONC	phase
w	1	Wek-ashenayek 	MGV	n.	OBJ.CONC	phase amplifier
w	1	Wek-izaya 	MGV	n.	OBJ.CONC	phase shift
w	1	Wek-nakihtilayek 	MGV	n.	OBJ.CONC	phase modulator
w	1	Wek-sapa'shayek 	MGV	n.	OBJ.CONC	phase discriminator
w	1	Wek-tor 	MGV	v.	ACT.CONC	phase
w	1	Wek-vimevilayek 	MGV	n.	OBJ.CONC	phase inducer
w	1	Wek-zehlek 	MGV	n.	OBJ.CONC	phaser
w	1	Wek-zehlek-kutra 	MGV	n.	OBJ.CONC	phaser bank
w	1	Wek-zehlek-pohshaikebi 	MGV	n.	OBJ.CONC	phaser battery
w	1	Wek-zehlek-pakuv 	MGV	n.	OBJ.CONC	phaser coil
w	1	Wek-zehlek-thorshun 	MGV	n.	OBJ.CONC	phaser cannon
w	1	Wel 	MGV	n.	OBJ.CONC	nerve
w	1	Wel-haf 	MGV	n.	OBJ.CONC	synapse
w	1	Weltra 	MGV	n.	OBJ.CONC	ganglion
w	1	Wenator 	MGV	v.	ACT.CONC	accomplish
w	1	Wesh-tor 	MGV	v.	ACT.CONC	streak
w	1	Wesht 	MGV	n.	OBJ.CONC	pathos
w	1	Wi 	MGV	conj.	CONNECTOR	yet
w	1	Wi'trel 	MGV	n.	OBJ.CONC	puzzle
w	1	Wihs 	MGV	n.	OBJ.CONC	frenzy
w	1	Wilat 	MGV	prep.	SITU.MOD	where
w	1	Wilnei 	MGV	v.	ACT.CONC	droop
w	1	Wimish 	MGV	v.	ACT.CONC	to be called/named
w	1	Wis 	MGV	n.	OBJ.CONC	tense (grammar)
w	1	Wivel'es 	MGV	n.	OBJ.CONC	tolerance
w	1	Wivelau 	MGV	v.	ACT.CONC	tolerate
w	1	Woht 	MGV	n.	OBJ.CONC	funnel
w	1	Wonil|-| 	MGV	adj.	PROP.CONC	narrow, strict
w	1	Worla 	MGV	adv.	ACT.CONC.MOD	never
w	1	Wu|-| 	MGV	adj.	PROP.CONC	long
w	1	Wu'sibau 	MGV	v.	ACT.CONC	bathe
w	1	Wu'sibau-pthak 	MGV	n.	OBJ.CONC	ablutophobia
w	1	Wu'sibaya 	MGV	n.	OBJ.CONC	bath
w	1	Wu-vath 	MGV	n.	OBJ.CONC	length
w	1	Wu-zud 	MGV	n.	OBJ.CONC	fang
w	1	Wufik 	MGV	adj.	PROP.CONC	tight
w	1	Wufkau 	MGV	v.	ACT.CONC	tighten
w	1	Wugau 	MGV	v.	ACT.CONC	confirm
w	1	Wuh 	MGV	indef.	SITU.MOD	a, an
w	1	Wuh'ashiv 	MGV	pron.	SELEC.MOD	another
w	1	Wuh'veh 	MGV	n.	OBJ.CONC	first, primary
w	1	Wuh-guv-, Wuh-guvik 	MGV	adj.	PROP.CONC	unisexual
w	1	Wuh-guv-svai 	MGV	n.	OBJ.CONC	unisexual flower
w	1	Wuh-lan 	MGV	n.	OBJ.CONC	second lieutenant
w	1	Wuh-thurai 	MGV	pron.	OBJ.CONC	the next one
w	1	Wuh-vlavla-vel 	MGV	n.	OBJ.CONC	trapezoid
w	1	Wuh-wak 	MGV	n.	OBJ.CONC	once
w	1	Wuhin'es 	MGV	n.	OBJ.CONC	uniqueness
w	1	Wuhin-, Wuhinik 	MGV	adj.	PROP.CONC	unique
w	1	Wuh|kuh| 	MGV	num.	SELEC.MOD	one (the number)
w	1	Wuhr-, Wuh'rak 	MGV	adj.	PROP.CONC	first, primary
w	1	Wuhtantau 	MGV	v.	ACT.CONC	unify
w	1	Wuhtantaya 	MGV	n.	OBJ.CONC	unification
w	1	Wuk 	MGV	n.	OBJ.CONC	canker (sore)
w	1	Wun 	MGV	n.	OBJ.CONC	weapon
w	1	Wut|-zehl| 	MGV	n.	OBJ.CONC	longitude
w	1	Wuvau 	MGV	v.	ACT.CONC	elongate
w	1	Wuvauk 	MGV	adj.	PROP.CONC	elongated
w	1	Wuvaya 	MGV	n.	OBJ.CONC	elongation
y	1	Ya'akash 	MGV	v.	ACT.CONC	ask
y	1	Ya'shakhuv 	MGV	n.	OBJ.CONC	age
y	1	Yad-tukh 	MGV	n.	OBJ.CONC	thallium
y	1	Yadan 	MGV	n.	OBJ.CONC	edition
y	1	Yahla 	MGV	n.	OBJ.CONC	tunic
y	1	Yahv-tor 	MGV	v.	ACT.CONC	borrow
y	1	Yai 	MGV	n.	OBJ.CONC	flame
y	1	Yailaik 	MGV	adj.	PROP.CONC	dejected
y	1	Yak 	MGV	n.	OBJ.CONC	lymph
y	1	Yak-gnal 	MGV	n.	OBJ.CONC	lymphoma
y	1	Yak-kal 	MGV	n.	OBJ.CONC	lymph node
y	1	Yak-masu 	MGV	n.	OBJ.CONC	lymph(atic fluid)
y	1	Yak-mev 	MGV	n.	OBJ.CONC	lymph(atic) vessel
y	1	Yak-nala 	MGV	n.	OBJ.CONC	lymphocyte
y	1	Yakektra 	MGV	n.	OBJ.CONC	lymphatic system
y	1	Yal 	MGV	n.	OBJ.CONC	indicator
y	1	Yansoku 	MGV	n.	OBJ.CONC	The Damned
y	1	Yar 	MGV	n.	OBJ.CONC	grass
y	1	Yar-kur 	MGV	adj.	PROP.CONC	green
y	1	Yar-tukh 	MGV	n.	OBJ.CONC	copper ore
y	1	Yaret 	MGV	v.	ACT.CONC	visit
y	1	Yaritra 	MGV	n.	OBJ.CONC	pasture, grazing land
y	1	Yarmok 	MGV	n.	OBJ.CONC	salad
y	1	Yartik 	MGV	n.	OBJ.CONC	grain
y	1	Yatau 	MGV	v.	ACT.CONC	father a child, sire
