"FRST_LETTER"	"vulcan"	"pronunciation"	"fse"
"3799"	"t"	"Tvi-sudefik"	""	"in utero"
"3800"	"t"	"Tvi-sviribayek"	""	"intercom"
"3801"	"t"	"Tvi-thro-svep"	""	"inner hatch"
"3802"	"t"	"Tvi-tukh"	""	"endoplasm"
"3803"	"t"	"Tvi-vulu"	""	"interior angle"
"3804"	"t"	"Tvi-wek"	""	"interphase<ca>(n.)"
"3805"	"t"	"Tvi-yontau-mishu"	""	"internal combustion engine"
"3806"	"t"	"Tvi-zan-vel"	""	"endoscope"
"3807"	"t"	"Tvi-zul"	""	"magma"
"3808"	"t"	"Tvidon'es"	""	"enrichment"
"3809"	"t"	"Tvidon-tor"	""	"enrich"
"3810"	"t"	"Tvihal--(MGV)ï¿½"	""	"chamber, room, atrium"
"3811"	"t"	"Tvihanek"	""	"interface<ca>(n.)"
"3812"	"t"	"Tviklachek"	""	"interlock<ca>(n.)"
"3813"	"t"	"Tvimesau"	""	"intersect"
"3814"	"t"	"Tvimesaya"	""	"intersection"
"3815"	"t"	"Tvisek"	""	"reflex"
"3816"	"t"	"Tvitau"	""	"line<ca>(v.)"
"3817"	"t"	"Tvitaya"	""	"lining"
"3818"	"t"	"Tviyan"	""	"core<ca>(n.)"
"3819"	"u"	"U, U'"	""	"as"
"3820"	"u"	"U'gal"	""	"electron<ca>(n.)"
"3821"	"u"	"U'gal-glashaun"	""	"electron scanning"
"3822"	"u"	"U'gal-ha'zehl"	""	"electron beam"
"3823"	"u"	"U'gal-pohshek"	""	"electron gun"
"3824"	"u"	"U'gal-salash"	""	"electron stream"
"3825"	"u"	"U'gal-shivak"	""	"electron mass"
"3826"	"u"	"U'gal-yumau-tal"	""	"electronics<ca>(study)"
"3827"	"u"	"Ugalik numo-zan-vel"	""	"electron microscope"
"3828"	"u"	"U'rak"	""	"negative<ca>(polarity)"
"3829"	"u"	"Ub"	""	"dome"
"3830"	"u"	"Udash|-|"	""	"cruel, mean, not nice (at all)"
"3831"	"u"	"Uf"	""	"how"
"3832"	"u"	"Ugau"	""	"promise<ca>(v.)"
"3833"	"u"	"Uk"	""	"digit<ca>(finger or toe)"
"3834"	"u"	"Ukhru-vishan"	""	"affair"
"3835"	"u"	"Ukralau"	""	"crawl<ca>(v.)"
"3836"	"u"	"Ukraluk"	""	"reptile"
"3837"	"u"	"Ul-wihka"	""	"hypothesis"
"3838"	"u"	"Ulef"	""	"half"
"3839"	"u"	"Ulidak"	""	"scarring<ca>(n.)"
"3840"	"u"	"Ulidar"	""	"mark, scar<ca>(n.)"
"3841"	"u"	"Ulidau"	""	"mark, scar<ca>(v.)"
"3842"	"u"	"Ulidau-glaribek"	""	"marker beacon"
"3843"	"u"	"Ulidaya"	""	"marking<ca>(n.)"
"3844"	"u"	"Ulidayek"	""	"marker buoy"
"3845"	"u"	"Ulidek"	""	"marker<ca>(n.)"
"3846"	"u"	"Um"	""	"tip, point"
"3847"	"u"	"Un"	""	"digit<ca>(math.)"
"3848"	"u"	"Ur"	""	"tunnel"
"3849"	"u"	"Uralau"	""	"sing<ca>(v.)"
"3850"	"u"	"Uralausu"	""	"singer"
"3851"	"u"	"Urgam"	""	"effort"
"3852"	"u"	"Uroshal"	""	"farm<ca>(n.)"
"3853"	"u"	"Uroshal-kelek"	""	"farmhouse"
"3854"	"u"	"Uroshal-solektra"	""	"farmland"
"3855"	"u"	"Uroshal-zupsu"	""	"farm hand, farm worker"
"3856"	"u"	"Uroshalsu"	""	"farmer<ca>(MGV)"
"3857"	"u"	"Uroshitau"	""	"farm<ca>(v.)"
"3858"	"u"	"Uroshitausu"	""	"farmer<ca>(TGV)"
"3859"	"u"	"Urozh--(anc.)ï¿½"	""	"crop(s), harvest"
"3860"	"u"	"Ushek"	""	"basalt"
"3861"	"u"	"Ushgul"	""	"a legendary werewolf-like being"
"3862"	"u"	"Utan"	""	"compassionate"
"3863"	"u"	"Utan'es"	""	"compassion"
"3864"	"u"	"Utvau"	""	"reason<ca>(v.)"
"3865"	"u"	"Uus "	"/"	"icon"
"3866"	"u"	"Uyed"	""	"emphatic particle<ca>(grammar)"
"3867"	"u"	"Uz"	""	"fee"
"3868"	"u"	"Uzh|-|"	""	"new"
"3869"	"u"	"Uzhau"	""	"refresh, renew"
"3870"	"v"	"V'hak--(anc.)ï¿½"	""	"elegy"
"3871"	"v"	"V'Shar--(NGS)ï¿½"	""	"The Vulcan Security Force"
"3872"	"v"	"V'Tosh--(NGS)ï¿½"	""	"the people of Vulcan"
"3873"	"v"	"V'Tosh ka'tur--(NGS)ï¿½"	""	"\"Vulcans without logic\""
"3874"	"v"	"Va'amau"	""	"mimic<ca>(v.)"
"3875"	"v"	"Va'asau"	""	"copy<ca>(v.)"
"3876"	"v"	"Va'ashiv"	""	"again"
"3877"	"v"	"Va'num--(obs.)ï¿½"	""	"search<ca>(n.)"
"3878"	"v"	"Va'prah"	""	"replace"
"3879"	"v"	"Vah"	""	"as<ca>(comparitive)"
"3880"	"v"	"Vahl"	""	"grant, bequeath"
"3881"	"v"	"Vai"	""	"holy"
"3882"	"v"	"Vaikar-, Vaikarik"	""	"devout"
"3883"	"v"	"Vaikau"	""	"devote"
"3884"	"v"	"Vaikausu"	""	"devotee, fan"
"3885"	"v"	"Vak-zehl"	""	"X-ray<ca>(n.)"
"3886"	"v"	"Vakav'es"	""	"frequency"
"3887"	"v"	"Vakav'es-fereikek"	""	"frequency synthesizer"
"3888"	"v"	"Vakav'es-nakihtilaya"	""	"frequency modulation (FM)"
"3889"	"v"	"Vakav'es-rushanek"	""	"frequency converter"
"3890"	"v"	"Vakav'es-zhel"	""	"frequency band"
"3891"	"v"	"Vakav-, Vakavik"	""	"frequent"
"3892"	"v"	"Vakh-, Vakhik"	""	"bold"
"3893"	"v"	"Vaksurik"	""	"beautiful"
"3894"	"v"	"Val"	""	"chip<ca>(n.)"
"3895"	"v"	"Valit"	""	"a Vulcan burrowing animal"
"3896"	"v"	"Vam"	""	"esteem<ca>(n.)"
"3897"	"v"	"Van-kal--(anc.)ï¿½"	""	"ceremony"
"3898"	"v"	"Van-razh"	""	"mine(shaft)"
"3899"	"v"	"Van-tor"	""	"mine, excavate, dig up"
"3900"	"v"	"Van-tukh"	""	"ore"
"3901"	"v"	"Vanu-, Vanuk"	""	"ceremonial"
"3902"	"v"	"Var"	""	"tale, story"
"3903"	"v"	"Var-tor"	""	"tell (a story), relate"
"3904"	"v"	"Varahmau"	""	"address, speak directly to"
"3905"	"v"	"Variben"	""	"talk<ca>(v.)"
"3906"	"v"	"Vas-tor"	""	"relieve"
"3907"	"v"	"Vash"	""	"terror"
"3908"	"v"	"Vash-tor"	""	"terrify"
"3909"	"v"	"Vashau"	""	"destroy"
"3910"	"v"	"Vashaya"	""	"destruction"
"3911"	"v"	"Vat"	""	"repository, temporary storage"
"3912"	"v"	"Vath"	""	"other"
"3913"	"v"	"Vathru"	""	"otherwise"
"3914"	"v"	"Vau-tukh"	""	"titanium"
"3915"	"v"	"Vaukh"	""	"calf<ca>(leg)"
"3916"	"v"	"Vaunah"	""	"hesitation"
"3917"	"v"	"Vaunai"	""	"hesitate"
"3918"	"v"	"Vava"	""	"echo<ca>(n.)"
"3919"	"v"	"Vazgau"	""	"steal"
"3920"	"v"	"Vazh"	""	"urine"
"3921"	"v"	"Vazh-ek'ur-tal"	""	"urology"
"3922"	"v"	"Vazh-mev"	""	"urethra"
"3923"	"v"	"Vazh-mev-yonshaya"	""	"urethritis"
"3924"	"v"	"Vazh-sa'haf--(TGV)ï¿½"	""	"bladder"
"3925"	"v"	"Vazhaf--(MGV)ï¿½"	""	"bladder"
"3926"	"v"	"Vazhau"	""	"urinate"
"3927"	"v"	"Vazhau-kusut|-nosh|"	""	"urodynia"
"3928"	"v"	"Vazhaya"	""	"urination"
"3929"	"v"	"Ved"	""	"quite"
"3930"	"v"	"Vedik"	""	"weed"
"3931"	"v"	"Vedrah prah--(NGS)ï¿½"	""	"acceptance & negation of pain & discomfort"
"3932"	"v"	"Vek"	""	"(egg) yolk"
"3933"	"v"	"Vel"	""	"thing, object, item"
"3934"	"v"	"Vel-zhit"	""	"noun"
"3935"	"v"	"Velek"	""	"structure<ca>(biol., chem., etc.)"
"3936"	"v"	"Veli-, Velik"	""	"simple, basic"
"3937"	"v"	"Veltra"	""	"property"
"3938"	"v"	"Ven-dol-tar--(anc.)ï¿½"	""	"philosophy"
"3939"	"v"	"Venek"	""	"trend<ca>(n.)"
"3940"	"v"	"Venk"	""	"idea<ca>(n.)"
"3941"	"v"	"Venlinahr--(anc.)ï¿½"	""	"normal state of adult discipline"
"3942"	"v"	"Ver-tor"	""	"edit<ca>(v.)"
"3943"	"v"	"Versu"	""	"editor"
"3944"	"v"	"Ves"	""	"kind, type, ilk"
"3945"	"v"	"Vesh"	""	"ago"
"3946"	"v"	"Veshau"	""	"elapse, pass<ca>(v.)"
"3947"	"v"	"Vesht"	""	"past"
"3948"	"v"	"Vesht-aushfa-tal"	""	"paleozoology"
"3949"	"v"	"Vesht-ek'nosh-tal"	""	"paleoclimatology"
"3950"	"v"	"Vesht-ha-tal"	""	"paleontology"
"3951"	"v"	"Vesht-kastik-tal"	""	"paleobotany"
"3952"	"v"	"Vesht-koshtri"	""	"paleospecies"
"3953"	"v"	"Vesht-var"	""	"history"
"3954"	"v"	"Vesht-varik"	""	"historic(al)"
"3955"	"v"	"Veshtau"	""	"experience<ca>(v.)"
"3956"	"v"	"Veshtaya"	""	"experience<ca>(n.)"
"3957"	"v"	"Vesuhl--(anc.)ï¿½"	""	"bitumen"
"3958"	"v"	"Vet"	""	"doubt<ca>(n.)"
"3959"	"v"	"Vet-bosh"	""	"doubtful, dubious"
"3960"	"v"	"Vet-fam"	""	"doubtless"
"3961"	"v"	"Vi"	""	"who"
"3962"	"v"	"Vi-kwitau"	""	"intrude"
"3963"	"v"	"Vi-kwitaya"	""	"intrusion"
"3964"	"v"	"Vi-seshau"	""	"absorb"
"3965"	"v"	"Vi-seshau'es"	""	"absorbency"
"3966"	"v"	"Vi-seshau-kurtra"	""	"absorption spectrum"
"3967"	"v"	"Vi-seshau-zehllar"	""	"absorption lines"
"3968"	"v"	"Vi-seshau-zhel"	""	"absorption band"
"3969"	"v"	"Vi-seshauk"	""	"absorbent<ca>(adj.)"
"3970"	"v"	"Vi-seshaya"	""	"absorption"
"3971"	"v"	"Vi-seshayek"	""	"absorbent<ca>(n.)"
"3972"	"v"	"Vihash-tor"	""	"fly in, arrive by aircraft<ca>(v.)"
"3973"	"v"	"Vihish"	""	"pressure<ca>(n.)"
"3974"	"v"	"Vihish-fen"	""	"pressure seal"
"3975"	"v"	"Vihish-mev"	""	"pressurization duct"
"3976"	"v"	"Vihish-pakhartayek"	""	"pressure regulator"
"3977"	"v"	"Vihish-sahish-torektra"	""	"pressurization/depressurization system"
"3978"	"v"	"Vihish-tash-torektra"	""	"pressure control system"
"3979"	"v"	"Vihish-tor"	""	"pressurize"
"3980"	"v"	"Vihishan"	""	"pressurization"
"3981"	"v"	"Vihk"	""	"blob, clod, clot, glob"
"3982"	"v"	"Vihpan"	""	"block<ca>(n.)"
"3983"	"v"	"Vikau"	""	"warn"
"3984"	"v"	"Vikaya"	""	"warning, alarm"
"3985"	"v"	"Vikayek"	""	"alarm<ca>(device)"
"3986"	"v"	"Vikuvau"	""	"encircle, surround"
"3987"	"v"	"Vil"	""	"odor"
"3988"	"v"	"Vimashau"	""	"liquefy"
"3989"	"v"	"Vimashaya"	""	"liquefication"
"3990"	"v"	"Vimevilau"	""	"induce"
"3991"	"v"	"Vimevilaya"	""	"induction"
"3992"	"v"	"Vimevilayek"	""	"inducer<ca>(device)"
"3993"	"v"	"Vin'es"	""	"maturity"
"3994"	"v"	"Vin-tor"	""	"mature<ca>(v.)"
"3995"	"v"	"Vinem"	""	"assimilation"
"3996"	"v"	"Vinem-tor"	""	"assimilate"
"3997"	"v"	"Vinemalik, Vinemayik"	""	"assimilated<ca>(adj.)"
"3998"	"v"	"Vinik"	""	"mature(d)<ca>(adj.)"
"3999"	"v"	"Vipladau"	""	"record<ca>(v.)"
"4000"	"v"	"Vipladayek"	""	"recorder<ca>(device)"
"4001"	"v"	"Vis"	""	"grid, net, web"
"4002"	"v"	"Visak'a--(anc.)ï¿½"	""	"legacy"
"4003"	"v"	"Visatilau"	""	"encrypt"
"4004"	"v"	"Visatilaya"	""	"encryption"
"4005"	"v"	"Vishau"	""	"insert"
"4006"	"v"	"Vishaya"	""	"insertion"
"4007"	"v"	"Vishi-vel"	""	"implant<ca>(n.)"
"4008"	"v"	"Vishitau"	""	"embed, implant, set into place"
"4009"	"v"	"Vishitaya"	""	"embedding, implantation"
"4010"	"v"	"Vishizhukel"	""	"foundry"
"4011"	"v"	"Viskulan"	""	"matrix"
"4012"	"v"	"Visnuhpau"	""	"encroach"
"4013"	"v"	"Visnuhpaya"	""	"encroachment"
"4014"	"v"	"Visolektau"	""	"bury"
"4015"	"v"	"Visolektaya"	""	"burial"
"4016"	"v"	"Visovau"	""	"inflate"
"4017"	"v"	"Visovaya"	""	"inflation"
"4018"	"v"	"Vistra"	""	"network, netting, webbing"
"4019"	"v"	"Vita"	""	"unless"
"4020"	"v"	"Vitaya"	""	"stasis"
"4021"	"v"	"Vitik"	""	"static<ca>(adj.)"
"4022"	"v"	"Vitush"	""	"ash(es)"
"4023"	"v"	"Vivotaya"	""	"infection"
"4024"	"v"	"Viyatau"	""	"impregnate"
"4025"	"v"	"Viyi-, Viyik"	""	"even<ca>(not odd)"
"4026"	"v"	"Viyi-su'us"	""	"even number"
"4027"	"v"	"Vla"	""	"side, facet<ca>(n.)"
"4028"	"v"	"Vlak|-|"	""	"sudden<ca>(adj.)"
"4029"	"v"	"Vlavla|-|"	""	"parallel<ca>(adj.)"
"4030"	"v"	"Vlavla-wakrubaya"	""	"parallel evolution"
"4031"	"v"	"Vlau-tor"	""	"stink, reek<ca>(v.)"
"4032"	"v"	"Vlei"	""	"bellow<ca>(v.)"
"4033"	"v"	"Vlitau"	""	"pay<ca>(v.)"
"4034"	"v"	"Vluhn"	""	"drum<ca>(n.)"
"4035"	"v"	"Vluhn-kuhsh"	""	"drumbeat"
"4036"	"v"	"Vluhn-tor"	""	"drum<ca>(v.)"
"4037"	"v"	"Vlur"	""	"howl<ca>(v.)"
"4038"	"v"	"Vnol--(anc.)ï¿½"	""	"former friend who is now an enemy"
"4039"	"v"	"Vohr-, Vohris"	""	"slow<ca>(adj.)"
"4040"	"v"	"Vohrau"	""	"brake, slow down, slow to a stop"
"4041"	"v"	"Vohtau"	""	"delay<ca>(v.)"
"4042"	"v"	"Vokau"	""	"remember"
"4043"	"v"	"Vokaya"	""	"memory, remembrance"
"4044"	"v"	"Vom-tukh"	""	"limestone"
"4045"	"v"	"Vrav-teht"	""	"foolproof"
"4046"	"v"	"Vravshau"	""	"fail"
"4047"	"v"	"Vravshaya"	""	"failure"
"4048"	"v"	"Vre-katra--(anc.)ï¿½"	""	"vre'katra/vrekatra; Katric ark, crystalline repository for a katra"
"4049"	"v"	"Vre-kasht--(anc.)ï¿½"	""	"exile, outcast"
"4050"	"v"	"Vrel"	""	"mud"
"4051"	"v"	"Vrel-eiktra"	""	"mud flat"
"4052"	"v"	"Vrel-yumaya"	""	"mudflow"
"4053"	"v"	"Vu"	""	"you<ca>(reflexive)"
"4054"	"v"	"Vugau"	""	"to fester"
"4055"	"v"	"Vuhlkansu"	""	"Vulcan<ca>(person, language)"
"4056"	"v"	"Vuhnau"	""	"vary"
"4057"	"v"	"Vuhnauk"	""	"divers, various"
"4058"	"v"	"Vuhnaya"	""	"variation, diversity"
"4059"	"v"	"Vukh"	""	"hull, fuselage"
"4060"	"v"	"Vukharat"	""	"vector<ca>(n.)"
"4061"	"v"	"Vukhut"	""	"body"
"4062"	"v"	"Vul"	""	"slant, slope"
"4063"	"v"	"Vulosoltra"	""	"embankment"
"4064"	"v"	"Vulu"	""	"angle<ca>(n.)"
"4065"	"v"	"Vulumau"	""	"bevel<ca>(v.)"
"4066"	"v"	"Vun|-|"	""	"have to, must"
"4067"	"v"	"Vunai"	""	"field (physics)"
"4068"	"v"	"Vunai-ferek"	""	"field generator"
"4069"	"v"	"Vunai-karik'es"	""	"field strength"
"4070"	"v"	"Vunai-katrom"	""	"field current"
"4071"	"v"	"Vunai-khlop-thon"	""	"field geometry"
"4072"	"v"	"Vunai-khrasaya"	""	"field discharge"
"4073"	"v"	"Vunai-mish-raul"	""	"hydrospanner"
"4074"	"v"	"Vunai-pakuv"	""	"field coil"
"4075"	"v"	"Vunai-seshan-vel"	""	"field magnet"
"4076"	"v"	"Vunai-wihka"	""	"field theory"
"4077"	"v"	"Vup"	""	"feint<ca>(n.)"
"4078"	"v"	"Vus"	""	"echelon"
"4079"	"v"	"Vutau"	""	"call<ca>(v.)"
"4080"	"v"	"Vuyurau"	""	"roar<ca>(v.)"
"4081"	"v"	"Vuzh"	""	"smoke<ca>(n.)"
"4082"	"v"	"Vuzh-mev"	""	"chimney, smokestack"
"4083"	"v"	"Vuzh-patalek"	""	"smoke detector"
"4084"	"v"	"Vyek"	""	"inlet"
"4085"	"w"	"Wa, Wa'"	""	"especially"
"4086"	"w"	"Wadashau"	""	"perspire, sweat<ca>(v.)"
"4087"	"w"	"Wadi"	""	"skin"
"4088"	"w"	"Wafau"	""	"deny"
"4089"	"w"	"Wahdzh-, Wahdzhik"	""	"severe<ca>(adj.)"
"4090"	"w"	"Wahtau"	""	"insult<ca>(v.)"
"4091"	"w"	"Wak"	""	"time"
"4092"	"w"	"Wak-vel"	""	"clock"
"4093"	"w"	"Wakiv-, Wakivik"	""	"temporal<ca>(adj.)"
"4094"	"w"	"Wakiv-flekh'es"	""	"temporal anomaly"
"4095"	"w"	"Wakiv-fo-dan"	""	"temporal shield"
"4096"	"w"	"Wakiv-ri'aret-nosh"	""	"temporal narcosis"
"4097"	"w"	"Wakiv-sasayek"	""	"temporal transmitter"
"4098"	"w"	"Wakiv-vavayek"	""	"temporal transponder"
"4099"	"w"	"Wakiv-vunai"	""	"temporal field"
"4100"	"w"	"Wakli"	""	"in what manner, in what way"
"4101"	"w"	"Wakrubau"	""	"evolve"
"4102"	"w"	"Wakrubaya"	""	"evolution"
"4103"	"w"	"Wal-tukh"	""	"magnesium"
"4104"	"w"	"Wan"	""	"cloud<ca>(n.)"
"4105"	"w"	"Wan-kur"	""	"white"
"4106"	"w"	"Wan-tukh"	""	"aluminum, aluminium"
"4107"	"w"	"Wan-tukh-grazhiv"	""	"aluminum powder"
"4108"	"w"	"Wan-tukh-thalv"	""	"aluminum foil"
"4109"	"w"	"Waneti--(anc.)ï¿½"	""	"Vulcan plant with tiny white blossoms"
"4110"	"w"	"Wat"	""	"problem"
"4111"	"w"	"Watosh|-|"	""	"ugly"
"4112"	"w"	"Wauk"	""	"turbulence"
"4113"	"w"	"Wedzh"	""	"intent"
"4114"	"w"	"Wedzh-tor"	""	"intend"
"4115"	"w"	"Wef"	""	"scale, flake"
"4116"	"w"	"Weh|-|"	""	"more<ca>(adj.)"
"4117"	"w"	"Weh-abu-, Weh-abuk"	""	"upper<ca>(adj.)"
"4118"	"w"	"Weh-abu-grei"	""	"upper limit"
"4119"	"w"	"Weh-abu-ketil"	""	"upper integral"
"4120"	"w"	"Weh-abu-klayanek"	""	"upper factorial"
"4121"	"w"	"Weh-glu|-|"	""	"deeper<ca>(adj.)"
"4122"	"w"	"Weh-has-bosh"	""	"sicker<ca>(adj.)"
"4123"	"w"	"Weh-karik"	""	"stronger<ca>(adj.)"
"4124"	"w"	"Weh-klon|-|"	""	"smarter<ca>(adj.)"
"4125"	"w"	"Weh-kobat|-|"	""	"weaker<ca>(adj.)"
"4126"	"w"	"Weh-lerash|-|"	""	"harder<ca>(adj., less soft)"
"4127"	"w"	"Weh-nu'ri|-|"	""	"younger<ca>(adj.)"
"4128"	"w"	"Weh-nuk|-|"	""	"lower<ca>(adj.)"
"4129"	"w"	"Weh-nuk-grei"	""	"lower limit"
"4130"	"w"	"Weh-nuk-ketil"	""	"lower integral"
"4131"	"w"	"Weh-nuk-klayanek"	""	"lower factorial"
"4132"	"w"	"Weh-os|-|"	""	"older<ca>(adj.)"
"4133"	"w"	"Weh-pid|-|"	""	"higher<ca>(adj.)"
"4134"	"w"	"Weh-ras|-|"	""	"heavier<ca>(adj.)"
"4135"	"w"	"Weh-rom|-|"	""	"better<ca>(adj.)"
"4136"	"w"	"Weh-sahr-, Weh-sahris"	""	"faster, quicker<ca>(adj.)"
"4137"	"w"	"Weh-slu-, Weh-sluk"	""	"fresher<ca>(adj.)"
"4138"	"w"	"Weh-ta'hal|-|"	""	"lighter<ca>(adj., less heavy)"
"4139"	"w"	"Weh-thel-, Weh-thelik"	""	"fatter<ca>(adj.)"
"4140"	"w"	"Weh-vohr-, Weh-vohris"	""	"slower<ca>(adj.)"
"4141"	"w"	"Weh-wonil|-|"	""	"thinner<ca>(adj.)"
"4142"	"w"	"Wehk|-|"	""	"many"
"4143"	"w"	"Wehk-vel"	""	"manifold"
"4144"	"w"	"Wehk-wek-fnash"	""	"multiphasic sweep"
"4145"	"w"	"Wehk-wek-glashaya"	""	"multiphasic scan"
"4146"	"w"	"Wehk-wek-glashayek"	""	"multiphasic scanner"
"4147"	"w"	"Wehkovau"	""	"multiply"
"4148"	"w"	"Wehkovaya"	""	"multiplication"
"4149"	"w"	"Wehkovayek"	""	"multiplier"
"4150"	"w"	"Weht"	""	"more<ca>(n.)"
"4151"	"w"	"Wehu"	""	"plural"
"4152"	"w"	"Wei-, Weik"	""	"easy"
"4153"	"w"	"Wein"	""	"cover<ca>(n.)"
"4154"	"w"	"Weizehl"	""	"series"
"4155"	"w"	"Wek"	""	"phase<ca>(n.)"
"4156"	"w"	"Wek-ashenayek"	""	"phase amplifier"
"4157"	"w"	"Wek-izaya"	""	"phase shift<ca>(n.)"
"4158"	"w"	"Wek-nakihtilayek"	""	"phase modulator"
"4159"	"w"	"Wek-sapa'shayek"	""	"phase discriminator"
"4160"	"w"	"Wek-tor"	""	"phase<ca>(v.)"
"4161"	"w"	"Wek-vimevilayek"	""	"phase inducer"
"4162"	"w"	"Wek-zehlek"	""	"phaser"
"4163"	"w"	"Wek-zehlek-kutra"	""	"phaser bank"
"4164"	"w"	"Wek-zehlek-pohshaikebi"	""	"phaser battery"
"4165"	"w"	"Wek-zehlek-pakuv"	""	"phaser coil"
"4166"	"w"	"Wek-zehlek-thorshun"	""	"phaser cannon"
"4167"	"w"	"Wel"	""	"nerve<ca>(anat.)"
"4168"	"w"	"Wel-haf"	""	"synapse"
"4169"	"w"	"Weltra"	""	"ganglion"
"4170"	"w"	"Wenator"	""	"accomplish"
"4171"	"w"	"Wesh-tor"	""	"streak<ca>(v.)"
"4172"	"w"	"Wesht"	""	"pathos"
"4173"	"w"	"Wi"	""	"yet"
"4174"	"w"	"Wi'trel"	""	"puzzle<ca>(n.)"
"4175"	"w"	"Wihs"	""	"frenzy"
"4176"	"w"	"Wilat"	""	"where"
"4177"	"w"	"Wilnei"	""	"droop<ca>(v.)"
"4178"	"w"	"Wimish"	""	"to be called/named"
"4179"	"w"	"Wis"	""	"tense<ca>(grammar)"
"4180"	"w"	"Wivel'es"	""	"tolerance"
"4181"	"w"	"Wivelau"	""	"tolerate"
"4182"	"w"	"Woht"	""	"funnel<ca>(n.)"
"4183"	"w"	"Wonil|-|"	""	"narrow, strict"
"4184"	"w"	"Worla"	""	"never"
"4185"	"w"	"Wu|-|"	""	"long<ca>(adj.)"
"4186"	"w"	"Wu'sibau"	""	"bathe"
"4187"	"w"	"Wu'sibau-pthak"	""	"ablutophobia"
"4188"	"w"	"Wu'sibaya"	""	"bath<ca>(n.)"
"4189"	"w"	"Wu-vath"	""	"length"
"4190"	"w"	"Wu-zud"	""	"fang"
"4191"	"w"	"Wufik"	""	"tight<ca>(adj.)"
"4192"	"w"	"Wufkau"	""	"tighten"
"4193"	"w"	"Wugau"	""	"confirm"
"4194"	"w"	"Wuh"	""	"a, an"
"4195"	"w"	"Wuh'ashiv"	""	"another"
"4196"	"w"	"Wuh'veh"	""	"first, primary<ca>(n.)"
"4197"	"w"	"Wuh-guv-, Wuh-guvik"	""	"unisexual<ca>(adj.)"
"4198"	"w"	"Wuh-guv-svai"	""	"unisexual flower"
"4199"	"w"	"Wuh-lan"	""	"second lieutenant<ca>(army/marines); ensign<ca>(navy/Starfleet)"
"4200"	"w"	"Wuh-thurai"	""	"the next one"
"4201"	"w"	"Wuh-vlavla-vel"	""	"trapezoid"
"4202"	"w"	"Wuh-wak"	""	"once"
"4203"	"w"	"Wuhin'es"	""	"uniqueness"
"4204"	"w"	"Wuhin-, Wuhinik"	""	"unique"
"4205"	"w"	"Wuh|kuh|"	""	"one<ca>(the number)"
"4206"	"w"	"Wuhr-, Wuh'rak"	""	"first, primary<ca>(adj.)"
"4207"	"w"	"Wuhtantau"	""	"unify"
"4208"	"w"	"Wuhtantaya"	""	"unification"
"4209"	"w"	"Wuk"	""	"canker (sore)"
"4210"	"w"	"Wun"	""	"weapon"
"4211"	"w"	"Wut|-zehl|"	""	"longitude<ca>(geog.)"
"4212"	"w"	"Wuvau"	""	"elongate<ca>(v.)"
"4213"	"w"	"Wuvauk"	""	"elongated<ca>(adj.)"
"4214"	"w"	"Wuvaya"	""	"elongation"
"4215"	"y"	"Ya'akash"	""	"ask"
"4216"	"y"	"Ya'shakhuv"	""	"age"
"4217"	"y"	"Yad-tukh"	""	"thallium"
"4218"	"y"	"Yadan"	""	"edition"
"4219"	"y"	"Yahla"	""	"tunic"
"4220"	"y"	"Yahv-tor"	""	"borrow"
"4221"	"y"	"Yai"	""	"flame<ca>(n.)"
"4222"	"y"	"Yailaik"	""	"dejected<ca>(adj.)"
"4223"	"y"	"Yak"	""	"lymph"
"4224"	"y"	"Yak-gnal"	""	"lymphoma"
"4225"	"y"	"Yak-kal"	""	"lymph node"
"4226"	"y"	"Yak-masu"	""	"lymph"
"4227"	"y"	"Yak-mev"	""	"lymph(atic) vessel"
"4228"	"y"	"Yak-nala"	""	"lymphocyte"
"4229"	"y"	"Yakektra"	""	"lymphatic system"
"4230"	"y"	"Yal"	""	"indicator"
"4231"	"y"	"Yansoku"	""	"The Damned"
"4232"	"y"	"Yar"	""	"grass"
"4233"	"y"	"Yar-kur"	""	"green<ca>(color)"
"4234"	"y"	"Yar-tukh"	""	"copper ore"
"4235"	"y"	"Yaret"	""	"visit<ca>(v.)"
"4236"	"y"	"Yaritra"	""	"pasture, grazing land"
"4237"	"y"	"Yarmok"	""	"salad"
"4238"	"y"	"Yartik"	""	"grain"
"4239"	"y"	"Yatau"	""	"father a child, sire<ca>(v.)"
"4240"	"y"	"Yauluhk"	""	"important<ca>(adj.)"
"4241"	"y"	"Yausha"	""	"expire<ca>(v.)"
"4242"	"y"	"Yaut|-|"	""	"proud<ca>(adj.)"
"4243"	"y"	"Yazhutau"	""	"chafe<ca>(v.)"
"4244"	"y"	"Yazik"	""	"probable"
"4245"	"y"	"Yed"	""	"though"
"4246"	"y"	"Yeht|-|"	""	"correct, right, real, true, genuine"
"4247"	"y"	"Yeht'es"	""	"truth, reality"
"4248"	"y"	"Yeht-fam"	""	"wrong, incorrect, false, untrue"
"4249"	"y"	"Yeht-gav"	""	"justice"
"4250"	"y"	"Yeht-urgam|-|"	""	"efficient"
"4251"	"y"	"Yeht-urgam'es"	""	"efficiency"
"4252"	"y"	"Yehvaru"	""	"fable"
"4253"	"y"	"Yekuhl"	""	"moss"
"4254"	"y"	"Yel"	""	"star<ca>(n.)"
"4255"	"y"	"Yel-ek'duv"	""	"solar eclipse"
"4256"	"y"	"Yel-halek"	""	"galaxy"
