"FRST_LETTER"	"vulcan"	"variety"	"pos"	"croftian_crossling_concepts"	"fse"
"3565"	"t"	"Thas-spol "	"MGV"	"n."	"OBJ.CONC"	"breast pump"
"3566"	"t"	"Thasau "	"MGV"	"v."	"ACT.CONC"	"lactate"
"3567"	"t"	"Thasaya "	"MGV"	"n."	"OBJ.CONC"	"lactation"
"3568"	"t"	"Thask"	"TGV"	"n."	"OBJ.CONC"	"breast"
"3569"	"t"	"Thasnem-tor "	"MGV"	"v."	"ACT.CONC"	"milk"
"3570"	"t"	"Thasnemek "	"MGV"	"n."	"OBJ.CONC"	"milking machine"
"3571"	"t"	"Thav "	"MGV"	"n."	"OBJ.CONC"	"cone"
"3572"	"t"	"Thek "	"MGV"	"n."	"OBJ.CONC"	"drop (rain, tear, etc.)"
"3573"	"t"	"Thel'a "	"MGV"	"n."	"OBJ.CONC"	"fat"
"3574"	"t"	"Thel'a-di'kish-torek "	"MGV"	"n."	"OBJ.CONC"	"fat metabolism"
"3575"	"t"	"Thel'a-sash "	"MGV"	"n."	"OBJ.CONC"	"fatty acid"
"3576"	"t"	"Thel-, Thelik "	"MGV"	"adj."	"PROP.CONC"	"fat, fatty"
"3577"	"t"	"Theris "	"MGV"	"n."	"OBJ.CONC"	"a Vulcan herb"
"3578"	"t"	"Theris-masu "	"MGV"	"n."	"OBJ.CONC"	"tea(Vulcan-style)"
"3579"	"t"	"Thes-tor "	"MGV"	"v."	"ACT.CONC"	"engrave"
"3580"	"t"	"Theshau "	"MGV"	"v."	"ACT.CONC"	"scrape"
"3581"	"t"	"Thezh-tor "	"MGV"	"v."	"ACT.CONC"	"drip"
"3582"	"t"	"Thinoi "	"MGV"	"v."	"ACT.CONC"	"waste"
"3583"	"t"	"Thol|-| "	"MGV"	"adj."	"PROP.CONC"	"noble"
"3584"	"t"	"Tholsu "	"MGV"	"n."	"OBJ.CONC"	"noble"
"3585"	"t"	"Tholtra "	"MGV"	"n."	"OBJ.CONC"	"nobility, aristocracy"
"3586"	"t"	"Thon "	"MGV"	"n."	"OBJ.CONC"	"measurement"
"3587"	"t"	"Thon-tor "	"MGV"	"v."	"ACT.CONC"	"measure"
"3588"	"t"	"Thon-yehat "	"MGV"	"adj."	"PROP.CONC"	"measurable"
"3589"	"t"	"Thonau "	"MGV"	"v."	"ACT.CONC"	"anguish"
"3590"	"t"	"Thonek "	"MGV"	"n."	"OBJ.CONC"	"meter, measuring device"
"3591"	"t"	"Thorau "	"MGV"	"v."	"ACT.CONC"	"burst"
"3592"	"t"	"Thoraya "	"MGV"	"n."	"OBJ.CONC"	"burst"
"3593"	"t"	"Thorsh-yel "	"MGV"	"n."	"OBJ.CONC"	"nova"
"3594"	"t"	"Thorshau "	"MGV"	"v."	"ACT.CONC"	"explode"
"3595"	"t"	"Thorshau-tukh "	"MGV"	"n."	"OBJ.CONC"	"explosives"
"3596"	"t"	"Thorshaya "	"MGV"	"n."	"OBJ.CONC"	"explosion"
"3597"	"t"	"Thorshek "	"MGV"	"n."	"OBJ.CONC"	"bomb"
"3598"	"t"	"Thorshun "	"MGV"	"n."	"OBJ.CONC"	"cannon"
"3599"	"t"	"Thrah "	"MGV"	"n."	"OBJ.CONC"	"friend (general term)"
"3600"	"t"	"Thraht-, Thrahtik "	"MGV"	"n."	"OBJ.CONC"	"friendly"
"3601"	"t"	"Thrakh "	"MGV"	"n."	"OBJ.CONC"	"gneiss"
"3602"	"t"	"Thrap "	"MGV"	"n."	"OBJ.CONC"	"offense"
"3603"	"t"	"Thrap-tor "	"MGV"	"v."	"ACT.CONC"	"offend"
"3604"	"t"	"Thresh-tor "	"MGV"	"v."	"ACT.CONC"	"split, cleave"
"3605"	"t"	"Threshan "	"MGV"	"n."	"OBJ.CONC"	"speed, velocity"
"3606"	"t"	"Thro "	"MGV"	"n."	"OBJ.CONC"	"access"
"3607"	"t"	"Thro-tor "	"MGV"	"v."	"ACT.CONC"	"access"
"3608"	"t"	"Thro-wein "	"MGV"	"n."	"OBJ.CONC"	"access panel"
"3609"	"t"	"Thro-yehat "	"MGV"	"adj."	"PROP.CONC"	"accessible"
"3610"	"t"	"Throks "	"MGV"	"v."	"ACT.CONC"	"give, share (with a superior)"
"3611"	"t"	"Thruhk|-| "	"MGV"	"adj."	"PROP.CONC"	"foul, offensive, loathsome, repulsive"
"3612"	"t"	"Thu "	"MGV"	"conj."	"CONNECTOR"	"then (next in sequence)"
"3613"	"t"	"Thuhk "	"MGV"	"n."	"OBJ.CONC"	"cheese"
"3614"	"t"	"Thurai "	"MGV"	"adv."	"ACT.CONC.MOD"	"next"
"3615"	"t"	"Thyar "	"MGV"	"n."	"OBJ.CONC"	"butter"
"3616"	"t"	"Ti "	"MGV"	"v."	"ACT.CONC"	"lay, lie (down)"
"3617"	"t"	"Tik "	"MGV"	"adj."	"SELEC.MOD"	"each"
"3618"	"t"	"Tikap "	"MGV"	"n."	"OBJ.CONC"	"method"
"3619"	"t"	"Tikopah "	"MGV"	"n."	"OBJ.CONC"	"independence"
"3620"	"t"	"Tilau "	"MGV"	"v."	"ACT.CONC"	"perforate, pierce"
"3621"	"t"	"Tilek "	"MGV"	"n."	"OBJ.CONC"	"spear"
"3622"	"t"	"Timut "	"MGV"	"n."	"OBJ.CONC"	"heel"
"3623"	"t"	"Tin "	"MGV"	"n."	"OBJ.CONC"	"layer, stratum"
"3624"	"t"	"Tinga "	"MGV"	"n."	"OBJ.CONC"	"dimension (measurement)"
"3625"	"t"	"Tipan "	"MGV"	"n."	"OBJ.CONC"	"shoulder"
"3626"	"t"	"Tir-nuk"	"anc."	"n."	"OBJ.CONC"	"a small Vulcan succulent tree that produces wood"
"3627"	"t"	"Tish "	"MGV"	"pron."	"OBJ.CONC"	"to you"
"3628"	"t"	"Tishau "	"MGV"	"v."	"ACT.CONC"	"like"
"3629"	"t"	"Tizh-tor "	"MGV"	"v."	"ACT.CONC"	"enjoy"
"3630"	"t"	"Tlingansu "	"MGV"	"n."	"OBJ.CONC"	"Klingon"
"3631"	"t"	"To'ovau "	"MGV"	"v."	"ACT.CONC"	"grow"
"3632"	"t"	"To'oveh "	"MGV"	"n."	"OBJ.CONC"	"adult"
"3633"	"t"	"To-gav "	"MGV"	"n."	"OBJ.CONC"	"law"
"3634"	"t"	"To-gav-kel "	"MGV"	"n."	"OBJ.CONC"	"courthouse"
"3635"	"t"	"To-pal "	"MGV"	"n."	"OBJ.CONC"	"coat"
"3636"	"t"	"To-tanlar "	"MGV"	"n."	"OBJ.CONC"	"rights"
"3637"	"t"	"Tobeg-tor "	"MGV"	"v."	"ACT.CONC"	"excuse"
"3638"	"t"	"Todvel-tor "	"MGV"	"v."	"ACT.CONC"	"elect"
"3639"	"t"	"Toglantau "	"MGV"	"v."	"ACT.CONC"	"(eye)witness"
"3640"	"t"	"Toglantausu "	"MGV"	"n."	"OBJ.CONC"	"(eye)witness"
"3641"	"t"	"Togolau "	"MGV"	"v."	"ACT.CONC"	"enforce"
"3642"	"t"	"Togolausu "	"MGV"	"n."	"OBJ.CONC"	"enforcer"
"3643"	"t"	"Togolaya "	"MGV"	"n."	"OBJ.CONC"	"enforcement"
"3644"	"t"	"Tok-ti "	"MGV"	"adj."	"PROP.CONC"	"fine"
"3645"	"t"	"Tol "	"MGV"	"n."	"OBJ.CONC"	"gene"
"3646"	"t"	"Tol-, Tolik "	"MGV"	"n."	"OBJ.CONC"	"genetic"
"3647"	"t"	"Tol-has "	"MGV"	"n."	"OBJ.CONC"	"genetic disease"
"3648"	"t"	"Tol-kiht "	"MGV"	"n."	"OBJ.CONC"	"genetic code"
"3649"	"t"	"Tol-mish-tal "	"MGV"	"n."	"OBJ.CONC"	"genetic engineering"
"3650"	"t"	"Tol-patra "	"MGV"	"n."	"OBJ.CONC"	"gene pool"
"3651"	"t"	"Tol-tal "	"MGV"	"n."	"OBJ.CONC"	"genetics"
"3652"	"t"	"Tol-ulidek "	"MGV"	"n."	"OBJ.CONC"	"genetic marker"
"3653"	"t"	"Tol-var "	"MGV"	"n."	"OBJ.CONC"	"genome"
"3654"	"t"	"Tol-ves "	"MGV"	"n."	"OBJ.CONC"	"genotype"
"3655"	"t"	"Tol-yumaya "	"MGV"	"n."	"OBJ.CONC"	"gene flow"
"3656"	"t"	"Tolasau "	"MGV"	"v."	"ACT.CONC"	"clone"
"3657"	"t"	"Toltra "	"MGV"	"n."	"OBJ.CONC"	"chromosome"
"3658"	"t"	"Tomasu "	"MGV"	"n."	"OBJ.CONC"	"kinsman, relative"
"3659"	"t"	"Tomayeht-, Tomayehtik "	"MGV"	"adj."	"PROP.CONC"	"ethical"
"3660"	"t"	"Toper "	"MGV"	"n."	"OBJ.CONC"	"act, deed"
"3661"	"t"	"Tor "	"MGV"	"v."	"ACT.CONC"	"do, make"
"3662"	"t"	"Tor-tal "	"MGV"	"n."	"OBJ.CONC"	"physics"
"3663"	"t"	"Tor-vel "	"MGV"	"n."	"OBJ.CONC"	"mechanism"
"3664"	"t"	"Tor-velsu "	"MGV"	"n."	"OBJ.CONC"	"mechanic (person)"
"3665"	"t"	"Tor-yatal"	"NGS"	"n."	"OBJ.CONC"	"'tor-ia-tal', challenge to death"
"3666"	"t"	"Tor-zhit "	"MGV"	"n."	"OBJ.CONC"	"verb (grammar)"
"3667"	"t"	"Torah "	"MGV"	"v."	"ACT.CONC"	"act, produce an effect"
"3668"	"t"	"Torai "	"MGV"	"n."	"OBJ.CONC"	"action"
"3669"	"t"	"Toran "	"MGV"	"n."	"OBJ.CONC"	"activity"
"3670"	"t"	"Toranelek "	"MGV"	"n."	"OBJ.CONC"	"dynamo"
"3671"	"t"	"Toranik "	"MGV"	"adj."	"PROP.CONC"	"busy"
"3672"	"t"	"Torek "	"MGV"	"n."	"OBJ.CONC"	"process"
"3673"	"t"	"Torektra "	"MGV"	"n."	"OBJ.CONC"	"system"
"3674"	"t"	"Torsh "	"MGV"	"n."	"OBJ.CONC"	"feat, exploit"
"3675"	"t"	"Toru-zhit "	"MGV"	"n."	"OBJ.CONC"	"imperative (grammar)"
"3676"	"t"	"Torupik "	"MGV"	"adj."	"PROP.CONC"	"active"
"3677"	"t"	"Torupik dvun-zehl "	"MGV"	"n."	"OBJ.CONC"	"active fault"
"3678"	"t"	"Torupik |suk'|zul-kunel "	"MGV"	"n."	"OBJ.CONC"	"active volcano"
"3679"	"t"	"Torvau "	"MGV"	"v."	"ACT.CONC"	"build, construct, produce"
"3680"	"t"	"Torvel-zhit "	"MGV"	"n."	"OBJ.CONC"	"gerund (grammar)"
"3681"	"t"	"Torvukh "	"MGV"	"n."	"OBJ.CONC"	"sport"
"3682"	"t"	"Tostau "	"MGV"	"n."	"OBJ.CONC"	"execute, put to death"
"3683"	"t"	"Totsu-k'hai"	"NGS"	"n."	"OBJ.CONC"	"totsu'k'hy', a disabling nerve pitch\\"	Vulcan-specific term\""
"3684"	"t"	"Tovek-tukh "	"MGV"	"n."	"OBJ.CONC"	"germanium"
"3685"	"t"	"Tra "	"MGV"	"n."	"OBJ.CONC"	"mass, body, accumulation, assemblage"
"3686"	"t"	"Tra-lan "	"MGV"	"n."	"OBJ.CONC"	"major"
"3687"	"t"	"Trahokna "	"MGV"	"n."	"OBJ.CONC"	"institute"
"3688"	"t"	"Trahokna t'Ek'Mishan T'Khasi "	"MGV"	"n."	"OBJ.CONC"	"Vulcan Institute of Technology"
"3689"	"t"	"Trak "	"MGV"	"n."	"OBJ.CONC"	"pillow"
"3690"	"t"	"Tral "	"MGV"	"n."	"OBJ.CONC"	"surge"
"3691"	"t"	"Tran "	"MGV"	"v."	"ACT.CONC"	"order (command)"
"3692"	"t"	"Tran-tor "	"MGV"	"v."	"ACT.CONC"	"order (to do something)"
"3693"	"t"	"Tranush "	"MGV"	"n."	"OBJ.CONC"	"patience"
"3694"	"t"	"Trasha "	"MGV"	"v."	"ACT.CONC"	"depart, leave"
"3695"	"t"	"Trau "	"MGV"	"adj."	"PROP.CONC"	"honest"
"3696"	"t"	"Trau'es "	"MGV"	"n."	"OBJ.CONC"	"honesty"
"3697"	"t"	"Travek "	"MGV"	"n."	"OBJ.CONC"	"group, set, platoon"
"3698"	"t"	"Traveksu "	"MGV"	"n."	"OBJ.CONC"	"sergeant, petty officer"
"3699"	"t"	"Travilau "	"MGV"	"v."	"ACT.CONC"	"compile"
"3700"	"t"	"Trefei "	"MGV"	"v."	"ACT.CONC"	"martyr"
"3701"	"t"	"Trefem "	"MGV"	"n."	"OBJ.CONC"	"martyr"
"3702"	"t"	"Treit "	"MGV"	"n."	"OBJ.CONC"	"flock"
"3703"	"t"	"Tren-tor "	"MGV"	"v."	"ACT.CONC"	"master"
"3704"	"t"	"Trensu "	"MGV"	"n."	"OBJ.CONC"	"master"
"3705"	"t"	"Tres-tor "	"MGV"	"v."	"ACT.CONC"	"rip, tear"
"3706"	"t"	"Tresahk-tor "	"MGV"	"v."	"ACT.CONC"	"rip into pieces, rend, shred"
"3707"	"t"	"Tresahk-vel "	"MGV"	"n."	"OBJ.CONC"	"shredder"
"3708"	"t"	"Treshau "	"MGV"	"v."	"ACT.CONC"	"crack, split open"
"3709"	"t"	"Tri-zhar"	"anc."	"n."	"OBJ.CONC"	"an invasive procedure"
"3710"	"t"	"Trof"	"anc."	"n."	"OBJ.CONC"	"week"
"3711"	"t"	"Trufemu"	"NGS"	"n."	"OBJ.CONC"	"martyr"
"3712"	"t"	"Truhk|-zehl| "	"MGV"	"n."	"OBJ.CONC"	"latitude"
"3713"	"t"	"Tsa "	"MGV"	"n."	"OBJ.CONC"	"curve"
"3714"	"t"	"Tsat "	"MGV"	"n."	"OBJ.CONC"	"secret"
"3715"	"t"	"Tsat-, Tsatik "	"MGV"	"adj."	"PROP.CONC"	"secret"
"3716"	"t"	"Tsau-tukh "	"MGV"	"n."	"OBJ.CONC"	"zinc"
"3717"	"t"	"Tsautal-, Tsautalik "	"MGV"	"adj."	"PROP.CONC"	"galvanized"
"3718"	"t"	"Tsek "	"MGV"	"n."	"OBJ.CONC"	"column"
"3719"	"t"	"Tsel-, Tselik "	"MGV"	"adj."	"PROP.CONC"	"mutant"
"3720"	"t"	"Tsel-vel "	"MGV"	"n."	"OBJ.CONC"	"mutant"
"3721"	"t"	"Tselau "	"MGV"	"v."	"ACT.CONC"	"mutate"
"3722"	"t"	"Tselau-palikauk "	"MGV"	"adj."	"PROP.CONC"	"mutagenic"
"3723"	"t"	"Tselau-tav "	"MGV"	"n."	"OBJ.CONC"	"mutation rate"
"3724"	"t"	"Tselaya "	"MGV"	"n."	"OBJ.CONC"	"mutation"
"3725"	"t"	"Tselayek "	"MGV"	"n."	"OBJ.CONC"	"mutagen"
"3726"	"t"	"Tselfa "	"MGV"	"n."	"OBJ.CONC"	"mutant (non-sentient being)"
"3727"	"t"	"Tselsu "	"MGV"	"n."	"OBJ.CONC"	"mutant (sentient being)"
"3728"	"t"	"Tsokal "	"MGV"	"n."	"OBJ.CONC"	"territory"
"3729"	"t"	"Tsorau "	"MGV"	"v."	"ACT.CONC"	"store, cache, save up"
"3730"	"t"	"Tsorkel "	"MGV"	"n."	"OBJ.CONC"	"storehouse"
"3731"	"t"	"Tsuk|-| "	"MGV"	"adj."	"PROP.CONC"	"common"
"3732"	"t"	"Tsulaya "	"MGV"	"n."	"OBJ.CONC"	"amplitude"
"3733"	"t"	"Tsuri|-| "	"MGV"	"adj."	"PROP.CONC"	"normal, regular, usual"
"3734"	"t"	"Tsuri-fna-krus "	"MGV"	"n."	"OBJ.CONC"	"normal section"
"3735"	"t"	"Tsuri-kek "	"MGV"	"n."	"OBJ.CONC"	"normal function"
"3736"	"t"	"Tsuri-khaf-vihish "	"MGV"	"n."	"OBJ.CONC"	"normotension"
"3737"	"t"	"Tsuri-pa'ashtra "	"MGV"	"n."	"OBJ.CONC"	"normal plane"
"3738"	"t"	"Tsuri-sagan "	"MGV"	"n."	"OBJ.CONC"	"normal distribution"
"3739"	"t"	"Tsuri-shid "	"MGV"	"n."	"OBJ.CONC"	"normal form"
"3740"	"t"	"Tsuri-su'us "	"MGV"	"n."	"OBJ.CONC"	"regular number"
"3741"	"t"	"Tsuri-travek "	"MGV"	"n."	"OBJ.CONC"	"normal group"
"3742"	"t"	"Tsuri-vo'ihn "	"MGV"	"n."	"OBJ.CONC"	"normal equation"
"3743"	"t"	"Tsuri-vukharat "	"MGV"	"n."	"OBJ.CONC"	"normal vector"
"3744"	"t"	"Tsuri-wehk-vla "	"MGV"	"n."	"OBJ.CONC"	"regular polygon"
"3745"	"t"	"Tsuri-zehlanaya "	"MGV"	"n."	"OBJ.CONC"	"regular sequence"
"3746"	"t"	"Tsuri-zek "	"MGV"	"n."	"OBJ.CONC"	"normal order"
"3747"	"t"	"Tsurkan-, Tsurkanik "	"MGV"	"adj."	"PROP.CONC"	"consistent"
"3748"	"t"	"Tu "	"MGV"	"pron."	"OBJ.CONC"	"you (after a vowel sound)"
"3749"	"t"	"Tu'ash "	"MGV"	"v."	"ACT.CONC"	"open"
"3750"	"t"	"Tu-Dzharok"	"NGS"	"n."	"OBJ.CONC"	"'The Way of Jarok'; mastery over 'The Inner Chorus' by embracing emotion"
"3751"	"t"	"Tu-lan "	"MGV"	"n."	"OBJ.CONC"	"Vulcan breathing exercise"
"3752"	"t"	"Tu-Surak"	"NGS"	"n."	"OBJ.CONC"	"'The Way of Surak'"
"3753"	"t"	"Tuf "	"MGV"	"n."	"OBJ.CONC"	"chest, thorax"
"3754"	"t"	"Tuf-has-tal "	"MGV"	"n."	"OBJ.CONC"	"thoracic medicine"
"3755"	"t"	"Tuf-hinek "	"MGV"	"n."	"OBJ.CONC"	"breast bone, sternum"
"3756"	"t"	"Tuf-wel "	"MGV"	"n."	"OBJ.CONC"	"thoracic nerve"
"3757"	"t"	"Tuh "	"MGV"	"n."	"OBJ.CONC"	"stack, pile, heap"
"3758"	"t"	"Tuhk "	"MGV"	"n."	"OBJ.CONC"	"dent"
"3759"	"t"	"Tuhllar "	"MGV"	"n."	"OBJ.CONC"	"contents"
"3760"	"t"	"Tuhsau "	"MGV"	"v."	"ACT.CONC"	"cross"
"3761"	"t"	"Tukh "	"MGV"	"n."	"OBJ.CONC"	"material, stuff, substance"
"3762"	"t"	"Tum "	"MGV"	"n."	"OBJ.CONC"	"count, tally"
"3763"	"t"	"Tum-nentu "	"MGV"	"n."	"OBJ.CONC"	"abacus"
"3764"	"t"	"Tum-tor "	"MGV"	"v."	"ACT.CONC"	"count, add up, tally"
"3765"	"t"	"Tum-vel "	"MGV"	"n."	"OBJ.CONC"	"computer"
"3766"	"t"	"Tumak "	"MGV"	"n."	"OBJ.CONC"	"(computer) program"
"3767"	"t"	"Tumau "	"MGV"	"v."	"ACT.CONC"	"program"
"3768"	"t"	"Tun "	"MGV"	"n."	"OBJ.CONC"	"care"
"3769"	"t"	"Tupa "	"MGV"	"n."	"OBJ.CONC"	"lesson"
"3770"	"t"	"Tus-tor "	"MGV"	"v."	"ACT.CONC"	"load"
"3771"	"t"	"Tusa "	"MGV"	"v."	"ACT.CONC"	"weep"
"3772"	"t"	"Tushah "	"MGV"	"v."	"ACT.CONC"	"grieve"
"3773"	"t"	"Tushat "	"MGV"	"n."	"OBJ.CONC"	"grief"
"3774"	"t"	"Tushetik "	"MGV"	"adj."	"PROP.CONC"	"apprehensive"
"3775"	"t"	"Tusla "	"MGV"	"n."	"OBJ.CONC"	"cargo"
"3776"	"t"	"Tusla-masu-hali, Tusla-mashali "	"MGV"	"n."	"OBJ.CONC"	"cargo ship, freighter"
"3777"	"t"	"Tusok "	"MGV"	"n."	"OBJ.CONC"	"exercise"
"3778"	"t"	"Tuvel "	"MGV"	"n."	"OBJ.CONC"	"(subject) matter"
"3779"	"t"	"Tuwak "	"MGV"	"adj."	"PROP.CONC"	"recent"
"3780"	"t"	"Tvah "	"MGV"	"n."	"OBJ.CONC"	"meaning"
"3781"	"t"	"Tvai "	"MGV"	"v."	"ACT.CONC"	"mean"
"3782"	"t"	"Tvau "	"MGV"	"v."	"ACT.CONC"	"swing"
"3783"	"t"	"Tvaya "	"MGV"	"n."	"OBJ.CONC"	"swing"
"3784"	"t"	"Tvelkau "	"MGV"	"v."	"ACT.CONC"	"tune (radio)"
"3785"	"t"	"Tveshu "	"MGV"	"n."	"OBJ.CONC"	"origin"
"3786"	"t"	"Tvi-, Tvik "	"MGV"	"adj."	"PROP.CONC"	"inner, interior, internal"
"3787"	"t"	"Tvi-dash "	"MGV"	"n."	"OBJ.CONC"	"internal injury"
"3788"	"t"	"Tvi-ha-velik "	"MGV"	"adj."	"PROP.CONC"	"in vivo"
"3789"	"t"	"Tvi-kaluk "	"MGV"	"n."	"OBJ.CONC"	"inner ear"
"3790"	"t"	"Tvi-kovtra "	"MGV"	"n."	"OBJ.CONC"	"mantle"
"3791"	"t"	"Tvi-nafeklar "	"MGV"	"n."	"OBJ.CONC"	"internal organs"
"3792"	"t"	"Tvi-samuyek "	"MGV"	"n."	"OBJ.CONC"	"intercooler"
"3793"	"t"	"Tvi-sau-pi'nafek "	"MGV"	"n."	"OBJ.CONC"	"endocrine gland"
"3794"	"t"	"Tvi-sau-tal "	"MGV"	"n."	"OBJ.CONC"	"endocrinology"
"3795"	"t"	"Tvi-sau-torektra "	"MGV"	"n."	"OBJ.CONC"	"endocrine system"
"3796"	"t"	"Tvi-shal"	"TGV"	"n."	"OBJ.CONC"	"chamber, room, atrium"
"3797"	"t"	"Tvi-shitik "	"MGV"	"adj."	"PROP.CONC"	"in situ"
"3798"	"t"	"Tvi-stukh "	"MGV"	"n."	"OBJ.CONC"	"interstice"
"3799"	"t"	"Tvi-sudefik "	"MGV"	"adj."	"PROP.CONC"	"in utero"
"3800"	"t"	"Tvi-sviribayek "	"MGV"	"n."	"OBJ.CONC"	"intercom"
"3801"	"t"	"Tvi-thro-svep "	"MGV"	"n."	"OBJ.CONC"	"inner hatch"
"3802"	"t"	"Tvi-tukh "	"MGV"	"n."	"OBJ.CONC"	"endoplasm"
"3803"	"t"	"Tvi-vulu "	"MGV"	"n."	"OBJ.CONC"	"interior angle"
"3804"	"t"	"Tvi-wek "	"MGV"	"n."	"OBJ.CONC"	"interphase"
"3805"	"t"	"Tvi-yontau-mishu "	"MGV"	"n."	"OBJ.CONC"	"internal combustion engine"
"3806"	"t"	"Tvi-zan-vel "	"MGV"	"n."	"OBJ.CONC"	"endoscope"
"3807"	"t"	"Tvi-zul "	"MGV"	"n."	"OBJ.CONC"	"magma"
"3808"	"t"	"Tvidon'es "	"MGV"	"n."	"OBJ.CONC"	"enrichment"
"3809"	"t"	"Tvidon-tor "	"MGV"	"v."	"ACT.CONC"	"enrich"
"3810"	"t"	"Tvihal"	"MGV"	"n."	"OBJ.CONC"	"chamber, room, atrium"
"3811"	"t"	"Tvihanek "	"MGV"	"n."	"OBJ.CONC"	"interface"
"3812"	"t"	"Tviklachek "	"MGV"	"n."	"OBJ.CONC"	"interlock"
"3813"	"t"	"Tvimesau "	"MGV"	"v."	"ACT.CONC"	"intersect"
"3814"	"t"	"Tvimesaya "	"MGV"	"n."	"OBJ.CONC"	"intersection"
"3815"	"t"	"Tvisek "	"MGV"	"n."	"OBJ.CONC"	"reflex"
"3816"	"t"	"Tvitau "	"MGV"	"v."	"ACT.CONC"	"line"
"3817"	"t"	"Tvitaya "	"MGV"	"n."	"OBJ.CONC"	"lining"
"3818"	"t"	"Tviyan "	"MGV"	"n."	"OBJ.CONC"	"core"
"3819"	"u"	"U, U' "	"MGV"	"conj."	"CONNECTOR"	"as"
"3820"	"u"	"U'gal "	"MGV"	"n."	"OBJ.CONC"	"electron"
"3821"	"u"	"U'gal-glashaun "	"MGV"	"n."	"OBJ.CONC"	"electron scanning"
"3822"	"u"	"U'gal-ha'zehl "	"MGV"	"n."	"OBJ.CONC"	"electron beam"
"3823"	"u"	"U'gal-pohshek "	"MGV"	"n."	"OBJ.CONC"	"electron gun"
"3824"	"u"	"U'gal-salash "	"MGV"	"n."	"OBJ.CONC"	"electron stream"
"3825"	"u"	"U'gal-shivak "	"MGV"	"n."	"OBJ.CONC"	"electron mass"
"3826"	"u"	"U'gal-yumau-tal "	"MGV"	"n."	"OBJ.CONC"	"electronics"
"3827"	"u"	"Ugalik numo-zan-vel "	"MGV"	"n."	"OBJ.CONC"	"electron microscope"
"3828"	"u"	"U'rak "	"MGV"	"n."	"OBJ.CONC"	"negative (polarity)"
"3829"	"u"	"Ub "	"MGV"	"n."	"OBJ.CONC"	"dome"
"3830"	"u"	"Udash|-| "	"MGV"	"adj."	"PROP.CONC"	"cruel, mean, not nice (at all)"
"3831"	"u"	"Uf "	"MGV"	"adv."	"PREDIC.MOD"	"how"
"3832"	"u"	"Ugau "	"MGV"	"v."	"ACT.CONC"	"promise"
"3833"	"u"	"Uk "	"MGV"	"n."	"OBJ.CONC"	"digit (finger or toe)"
"3834"	"u"	"Ukhru-vishan "	"MGV"	"n."	"OBJ.CONC"	"affair"
"3835"	"u"	"Ukralau "	"MGV"	"v."	"ACT.CONC"	"crawl"
"3836"	"u"	"Ukraluk "	"MGV"	"n."	"OBJ.CONC"	"reptile"
"3837"	"u"	"Ul-wihka "	"MGV"	"n."	"OBJ.CONC"	"hypothesis"
"3838"	"u"	"Ulef "	"MGV"	"n."	"OBJ.CONC"	"half"
"3839"	"u"	"Ulidak "	"MGV"	"n."	"OBJ.CONC"	"scarring"
"3840"	"u"	"Ulidar "	"MGV"	"n."	"OBJ.CONC"	"mark, scar"
"3841"	"u"	"Ulidau "	"MGV"	"v."	"ACT.CONC"	"mark, scar"
"3842"	"u"	"Ulidau-glaribek "	"MGV"	"n."	"OBJ.CONC"	"marker beacon"
"3843"	"u"	"Ulidaya "	"MGV"	"n."	"OBJ.CONC"	"marking"
"3844"	"u"	"Ulidayek "	"MGV"	"n."	"OBJ.CONC"	"marker buoy"
"3845"	"u"	"Ulidek "	"MGV"	"n."	"OBJ.CONC"	"marker"
"3846"	"u"	"Um "	"MGV"	"n."	"OBJ.CONC"	"tip, point"
"3847"	"u"	"Un "	"MGV"	"n."	"OBJ.CONC"	"digit"
"3848"	"u"	"Ur "	"MGV"	"n."	"OBJ.CONC"	"tunnel"
"3849"	"u"	"Uralau "	"MGV"	"v."	"ACT.CONC"	"sing"
"3850"	"u"	"Uralausu "	"MGV"	"n."	"OBJ.CONC"	"singer"
"3851"	"u"	"Urgam "	"MGV"	"n."	"OBJ.CONC"	"effort"
"3852"	"u"	"Uroshal "	"MGV"	"n."	"OBJ.CONC"	"farm"
"3853"	"u"	"Uroshal-kelek "	"MGV"	"n."	"OBJ.CONC"	"farmhouse"
"3854"	"u"	"Uroshal-solektra "	"MGV"	"n."	"OBJ.CONC"	"farmland"
"3855"	"u"	"Uroshal-zupsu "	"MGV"	"n."	"OBJ.CONC"	"farm hand, farm worker"
"3856"	"u"	"Uroshalsu "	"MGV"	"n."	"OBJ.CONC"	"farmer"
"3857"	"u"	"Uroshitau "	"MGV"	"v."	"ACT.CONC"	"farm"
"3858"	"u"	"Uroshitausu "	"TGV"	"n."	"OBJ.CONC"	"farmer"
"3859"	"u"	"Urozh"	"anc."	"n."	"OBJ.CONC"	"crop(s)"
"3860"	"u"	"Ushek "	"MGV"	"n."	"OBJ.CONC"	"basalt"
"3861"	"u"	"Ushgul "	"MGV"	"n."	"OBJ.CONC"	"a legendary werewolf-like being"
"3862"	"u"	"Utan "	"MGV"	"adj."	"PROP.CONC"	"compassionate"
"3863"	"u"	"Utan'es "	"MGV"	"n."	"OBJ.CONC"	"compassion"
"3864"	"u"	"Utvau "	"MGV"	"v."	"ACT.CONC"	"reason"
"3865"	"u"	"Uus "	"MGV"	"n."	"OBJ.CONC"	"icon"
