index	FRST_LETTER	vulcan	pronunciation	variety	pos	croftian_crossling_concepts	fse	misc
3918	v	Vaunah 	NA	MGV	n.	OBJ.CONC	hesitation	
3919	v	Vaunai 	NA	MGV	n.	OBJ.CONC	hesitate	
3920	v	Vava 	NA	MGV	n.	OBJ.CONC	echo	
3921	v	Vazgau 	NA	MGV	v.	ACT.CONC	steal	
3922	v	Vazh 	NA	MGV	n.	OBJ.CONC	urine	biol.
3923	v	Vazh-ek'ur-tal 	NA	MGV	n.	OBJ.CONC	urology	study
3924	v	Vazh-mev 	NA	MGV	n.	OBJ.CONC	urethra	anat.
3925	v	Vazh-mev-yonshaya 	NA	MGV	n.	OBJ.CONC	urethritis	med.
3926	v	Vazh-sa'haf	NA	TGV	n.	OBJ.CONC	bladder	anat.
3927	v	Vazhaf	NA	MGV	n.	OBJ.CONC	bladder	anat.
3928	v	Vazhau 	NA	MGV	v.	ACT.CONC	urinate	biol.
3929	v	Vazhau-kusut|-nosh| 	NA	MGV	n.	OBJ.CONC	urodynia	med.
3930	v	Vazhaya 	NA	MGV	n.	OBJ.CONC	urination	biol.
3931	v	Ved 	NA	MGV	adv.	ACT.CONC.MOD	quite	
3932	v	Vedik 	NA	MGV	n.	OBJ.CONC	weed	
3933	v	Vedrah prah	NA	NGS	n.	OBJ.CONC	acceptance & negation of pain & discomfort	Vulcan-specific term
3934	v	Vek 	NA	MGV	n.	OBJ.CONC	(egg) yolk	food
3935	v	Vel 	NA	MGV	n.	OBJ.CONC	thing, object, item	
3936	v	Vel-zhit 	NA	MGV	n.	OBJ.CONC	noun	ling.
3937	v	Velek 	NA	MGV	n.	OBJ.CONC	structure	"chem.;biol."
3938	v	Veli-, Velik 	NA	MGV	adj.	PROP.CONC	simple, basic	
3939	v	Veltra 	NA	MGV	n.	OBJ.CONC	property	
3940	v	Ven-dol-tar	NA	anc.	n.	OBJ.CONC	philosophy	
3941	v	Venek 	NA	MGV	n.	OBJ.CONC	trend	
3942	v	Venk 	NA	MGV	n.	OBJ.CONC	idea	
3943	v	Venlinahr	NA	anc.	n.	OBJ.CONC	normal state of adult discipline	Vulcan-specific term
3944	v	Ver-tor 	NA	MGV	v.	ACT.CONC	edit	
3945	v	Versu 	NA	MGV	n.	OBJ.CONC	editor	
3946	v	Ves 	NA	MGV	n.	OBJ.CONC	kind, type, ilk	
3947	v	Vesh 	NA	MGV	adv.	ACT.CONC.MOD	ago	
3948	v	Veshau 	NA	MGV	v.	ACT.CONC	elapse, pass	
3949	v	Vesht 	NA	MGV	n.	OBJ.CONC	past	
3950	v	Vesht-aushfa-tal 	NA	MGV	n.	OBJ.CONC	paleozoology	study
3951	v	Vesht-ek'nosh-tal 	NA	MGV	n.	OBJ.CONC	paleoclimatology	study
3952	v	Vesht-ha-tal 	NA	MGV	n.	OBJ.CONC	paleontology	study
3953	v	Vesht-kastik-tal 	NA	MGV	n.	OBJ.CONC	paleobotany	study
3954	v	Vesht-koshtri 	NA	MGV	n.	OBJ.CONC	paleospecies	
3955	v	Vesht-var 	NA	MGV	n.	OBJ.CONC	history	
3956	v	Vesht-varik 	NA	MGV	adj.	PROP.CONC	historic(al)	
3957	v	Veshtau 	NA	MGV	v.	ACT.CONC	experience	
3958	v	Veshtaya 	NA	MGV	n.	OBJ.CONC	experience	
3959	v	Vesuhl	NA	anc.	n.	OBJ.CONC	bitumen	
3960	v	Vet 	NA	MGV	n.	OBJ.CONC	doubt	
3961	v	Vet-bosh 	NA	MGV	adj.	PROP.CONC	doubtful, dubious	
3962	v	Vet-fam 	NA	MGV	adj.	PROP.CONC	doubtless	
3963	v	Vi 	NA	MGV	pron.	OBJ.CONC	who	
3964	v	Vi-kwitau 	NA	MGV	v.	ACT.CONC	intrude	
3965	v	Vi-kwitaya 	NA	MGV	n.	OBJ.CONC	intrusion	
3966	v	Vi-seshau 	NA	MGV	v.	ACT.CONC	absorb	
3967	v	Vi-seshau'es 	NA	MGV	n.	OBJ.CONC	absorbency	
3968	v	Vi-seshau-kurtra 	NA	MGV	n.	OBJ.CONC	absorption spectrum	
3969	v	Vi-seshau-zehllar 	NA	MGV	n.	OBJ.CONC	absorption lines	
3970	v	Vi-seshau-zhel 	NA	MGV	n.	OBJ.CONC	absorption band	
3971	v	Vi-seshauk 	NA	MGV	adj.	PROP.CONC	absorbent	
3972	v	Vi-seshaya 	NA	MGV	n.	OBJ.CONC	absorption	
3973	v	Vi-seshayek 	NA	MGV	n.	OBJ.CONC	absorbent	
3974	v	Vihash-tor 	NA	MGV	v.	ACT.CONC	fly in, arrive by aircraft	
3975	v	Vihish 	NA	MGV	n.	OBJ.CONC	pressure	
3976	v	Vihish-fen 	NA	MGV	n.	OBJ.CONC	pressure seal	
3977	v	Vihish-mev 	NA	MGV	n.	OBJ.CONC	pressurization duct	
3978	v	Vihish-pakhartayek 	NA	MGV	n.	OBJ.CONC	pressure regulator	
3979	v	Vihish-sahish-torektra 	NA	MGV	n.	OBJ.CONC	pressurization/depressurization system	
3980	v	Vihish-tash-torektra 	NA	MGV	n.	OBJ.CONC	pressure control system	
3981	v	Vihish-tor 	NA	MGV	v.	ACT.CONC	pressurize	
3982	v	Vihishan 	NA	MGV	n.	OBJ.CONC	pressurization	
3983	v	Vihk 	NA	MGV	n.	OBJ.CONC	blob, clod, clot, glob	
3984	v	Vihpan 	NA	MGV	n.	OBJ.CONC	block	
3985	v	Vikau 	NA	MGV	v.	ACT.CONC	warn	
3986	v	Vikaya 	NA	MGV	n.	OBJ.CONC	warning, alarm	
3987	v	Vikayek 	NA	MGV	n.	OBJ.CONC	alarm	device
3988	v	Vikuvau 	NA	MGV	v.	ACT.CONC	encircle, surround	
3989	v	Vil 	NA	MGV	n.	OBJ.CONC	odor	
3990	v	Vimashau 	NA	MGV	v.	ACT.CONC	liquefy	
3991	v	Vimashaya 	NA	MGV	n.	OBJ.CONC	liquefication	
3992	v	Vimevilau 	NA	MGV	v.	ACT.CONC	induce	
3993	v	Vimevilaya 	NA	MGV	n.	OBJ.CONC	induction	
3994	v	Vimevilayek 	NA	MGV	n.	OBJ.CONC	inducer	device
3995	v	Vin'es 	NA	MGV	n.	OBJ.CONC	maturity	
3996	v	Vin-tor 	NA	MGV	v.	ACT.CONC	mature	
3997	v	Vinem 	NA	MGV	n.	OBJ.CONC	assimilation	
3998	v	Vinem-tor 	NA	MGV	v.	ACT.CONC	assimilate	
3999	v	Vinemalik, Vinemayik 	NA	MGV	adj.	PROP.CONC	assimilated	
4000	v	Vinik 	NA	MGV	adj.	PROP.CONC	mature(d)	
4001	v	Vipladau 	NA	MGV	v.	ACT.CONC	record	
4002	v	Vipladayek 	NA	MGV	n.	OBJ.CONC	recorder	device
4003	v	Vis 	NA	MGV	n.	OBJ.CONC	grid, net, web	
4004	v	Visak'a	NA	anc.	n.	OBJ.CONC	legacy	
4005	v	Visatilau 	NA	MGV	v.	ACT.CONC	encrypt	
4006	v	Visatilaya 	NA	MGV	n.	OBJ.CONC	encryption	
4007	v	Vishau 	NA	MGV	v.	ACT.CONC	insert	
4008	v	Vishaya 	NA	MGV	n.	OBJ.CONC	insertion	
4009	v	Vishi-vel 	NA	MGV	n.	OBJ.CONC	implant	
4010	v	Vishitau 	NA	MGV	v.	ACT.CONC	embed, implant, set into place	
4011	v	Vishitaya 	NA	MGV	n.	OBJ.CONC	embedding, implantation	
4012	v	Vishizhukel 	NA	MGV	n.	OBJ.CONC	foundry	
4013	v	Viskulan 	NA	MGV	n.	OBJ.CONC	matrix	
4014	v	Visnuhpau 	NA	MGV	v.	ACT.CONC	encroach	
4015	v	Visnuhpaya 	NA	MGV	n.	OBJ.CONC	encroachment	
4016	v	Visolektau 	NA	MGV	v.	ACT.CONC	bury	
4017	v	Visolektaya 	NA	MGV	n.	OBJ.CONC	burial	
4018	v	Visovau 	NA	MGV	v.	ACT.CONC	inflate	
4019	v	Visovaya 	NA	MGV	n.	OBJ.CONC	inflation	
4020	v	Vistra 	NA	MGV	n.	OBJ.CONC	network, netting, webbing	
4021	v	Vita 	NA	MGV	adv.	ACT.CONC.MOD	unless	
4022	v	Vitaya 	NA	MGV	n.	OBJ.CONC	stasis	
4023	v	Vitik 	NA	MGV	adj.	PROP.CONC	static	
4024	v	Vitush 	NA	MGV	n.	OBJ.CONC	ash(es)	
4025	v	Vivotaya 	NA	MGV	n.	OBJ.CONC	infection	
4026	v	Viyatau 	NA	MGV	v.	ACT.CONC	impregnate	
4027	v	Viyi-, Viyik 	NA	MGV	adj.	PROP.CONC	even (not odd)	
4028	v	Viyi-su'us 	NA	MGV	n.	OBJ.CONC	even number	
4029	v	Vla 	NA	MGV	n.	OBJ.CONC	side, facet	
4030	v	Vlak|-| 	NA	MGV	adj.	PROP.CONC	sudden	
4031	v	Vlavla|-| 	NA	MGV	adj.	PROP.CONC	parallel	
4032	v	Vlavla-wakrubaya 	NA	MGV	n.	OBJ.CONC	parallel evolution	
4033	v	Vlau-tor 	NA	MGV	v.	ACT.CONC	stink, reek	
4034	v	Vlei 	NA	MGV	v.	ACT.CONC	bellow	
4035	v	Vlitau 	NA	MGV	v.	ACT.CONC	pay	
4036	v	Vluhn 	NA	MGV	n.	OBJ.CONC	drum	
4037	v	Vluhn-kuhsh 	NA	MGV	n.	OBJ.CONC	drumbeat	
4038	v	Vluhn-tor 	NA	MGV	v.	ACT.CONC	drum	
4039	v	Vlur 	NA	MGV	v.	ACT.CONC	howl	
4040	v	Vnol	NA	anc.	n.	OBJ.CONC	former friend who is now an enemy	
4041	v	Vohr-, Vohris 	NA	MGV	adj.	PROP.CONC	slow	
4042	v	Vohrau 	NA	MGV	v.	ACT.CONC	brake, slow down, slow to a stop	
4043	v	Vohtau 	NA	MGV	v.	ACT.CONC	delay	
4044	v	Vokau 	NA	MGV	v.	ACT.CONC	remember	
4045	v	Vokaya 	NA	MGV	n.	OBJ.CONC	memory, remembrance	
4046	v	Vom-tukh 	NA	MGV	n.	OBJ.CONC	limestone	
4047	v	Vrav-teht 	NA	MGV	adj.	PROP.CONC	foolproof	
4048	v	Vravshau 	NA	MGV	v.	ACT.CONC	fail	
4049	v	Vravshaya 	NA	MGV	n.	OBJ.CONC	failure	
4050	v	Vre-katra	NA	anc.	n.	OBJ.CONC	"vre'katra/vrekatra; Katric ark, crystalline repository for a katra"	Vulcan-specific term
4051	v	Vre-kasht	NA	anc.	n.	OBJ.CONC	exile, outcast	
4052	v	Vrel 	NA	MGV	n.	OBJ.CONC	mud	
4053	v	Vrel-eiktra 	NA	MGV	n.	OBJ.CONC	mud flat	
4054	v	Vrel-yumaya 	NA	MGV	n.	OBJ.CONC	mudflow	
4055	v	Vu 	NA	MGV	pron.	OBJ.CONC	you (reflexive)	
4056	v	Vugau 	NA	MGV	v.	ACT.CONC	to fester	
4057	v	Vuhlkansu 	NA	MGV	n.	OBJ.CONC	Vulcan	being/language
4058	v	Vuhnau 	NA	MGV	v.	ACT.CONC	vary	
4059	v	Vuhnauk 	NA	MGV	adj.	PROP.CONC	divers(e), various	
4060	v	Vuhnaya 	NA	MGV	n.	OBJ.CONC	variation, diversity	
4061	v	Vukh 	NA	MGV	n.	OBJ.CONC	hull, fuselage	
4062	v	Vukharat 	NA	MGV	n.	OBJ.CONC	vector	
4063	v	Vukhut 	NA	MGV	n.	OBJ.CONC	body	
4064	v	Vul 	NA	MGV	n.	OBJ.CONC	slant, slope	
4065	v	Vulosoltra 	NA	MGV	n.	OBJ.CONC	embankment	
4066	v	Vulu 	NA	MGV	n.	OBJ.CONC	angle	
4067	v	Vulumau 	NA	MGV	v.	ACT.CONC	bevel	
4068	v	Vun|-| 	NA	MGV	v.	PREDIC.MODAL	have to, must	
4069	v	Vunai 	NA	MGV	n.	OBJ.CONC	field	physics
4070	v	Vunai-ferek 	NA	MGV	n.	OBJ.CONC	field generator	
4071	v	Vunai-karik'es 	NA	MGV	n.	OBJ.CONC	field strength	
4072	v	Vunai-katrom 	NA	MGV	n.	OBJ.CONC	field current	
4073	v	Vunai-khlop-thon 	NA	MGV	n.	OBJ.CONC	field geometry	
4074	v	Vunai-khrasaya 	NA	MGV	n.	OBJ.CONC	field discharge	
4075	v	Vunai-mish-raul 	NA	MGV	n.	OBJ.CONC	hydrospanner	
4076	v	Vunai-pakuv 	NA	MGV	n.	OBJ.CONC	field coil	
4077	v	Vunai-seshan-vel 	NA	MGV	n.	OBJ.CONC	field magnet	
4078	v	Vunai-wihka 	NA	MGV	n.	OBJ.CONC	field theory	
4079	v	Vup 	NA	MGV	n.	OBJ.CONC	feint	
4080	v	Vus 	NA	MGV	n.	OBJ.CONC	echelon	
4081	v	Vutau 	NA	MGV	v.	ACT.CONC	call	
4082	v	Vuyurau 	NA	MGV	v.	ACT.CONC	roar	
4083	v	Vuzh 	NA	MGV	n.	OBJ.CONC	smoke	
4084	v	Vuzh-mev 	NA	MGV	n.	OBJ.CONC	chimney, smokestack	
4085	v	Vuzh-patalek 	NA	MGV	n.	OBJ.CONC	smoke detector	
4086	v	Vyek 	NA	MGV	n.	OBJ.CONC	inlet	
4087	w	Wa, Wa' 	NA	MGV	adv.	ACT.CONC.MOD	especially	
4088	w	Wadashau 	NA	MGV	v.	ACT.CONC	perspire, sweat	
4089	w	Wadi 	NA	MGV	n.	OBJ.CONC	skin	anat.
4090	w	Wafau 	NA	MGV	v.	ACT.CONC	deny	
4091	w	Wahdzh-, Wahdzhik 	NA	MGV	adj.	PROP.CONC	severe	
4092	w	Wahtau 	NA	MGV	v.	ACT.CONC	insult	
4093	w	Wak 	NA	MGV	n.	OBJ.CONC	time	time
4094	w	Wak-vel 	NA	MGV	n.	OBJ.CONC	clock	
4095	w	Wakiv-, Wakivik 	NA	MGV	adj.	PROP.CONC	temporal	
4096	w	Wakiv-flekh'es 	NA	MGV	n.	OBJ.CONC	temporal anomaly	Star Trek-specific term
4097	w	Wakiv-fo-dan 	NA	MGV	n.	OBJ.CONC	temporal shield	Star Trek-specific term
4098	w	Wakiv-ri'aret-nosh 	NA	MGV	n.	OBJ.CONC	temporal narcosis	Star Trek-specific term
4099	w	Wakiv-sasayek 	NA	MGV	n.	OBJ.CONC	temporal transmitter	Star Trek-specific term
4100	w	Wakiv-vavayek 	NA	MGV	n.	OBJ.CONC	temporal transponder	Star Trek-specific term
4101	w	Wakiv-vunai 	NA	MGV	n.	OBJ.CONC	temporal field	Star Trek-specific term
4102	w	Wakli 	NA	MGV	adv.	ACT.CONC.MOD	in what manner, in what way	
4103	w	Wakrubau 	NA	MGV	v.	ACT.CONC	evolve	
4104	w	Wakrubaya 	NA	MGV	n.	OBJ.CONC	evolution	
4105	w	Wal-tukh 	NA	MGV	n.	OBJ.CONC	magnesium	
4106	w	Wan 	NA	MGV	n.	OBJ.CONC	cloud	
4107	w	Wan-kur 	NA	MGV	adj.	PROP.CONC	white	color
4108	w	Wan-tukh 	NA	MGV	n.	OBJ.CONC	aluminum, aluminium	
4109	w	Wan-tukh-grazhiv 	NA	MGV	n.	OBJ.CONC	aluminum powder	
4110	w	Wan-tukh-thalv 	NA	MGV	n.	OBJ.CONC	aluminum foil	
4111	w	Waneti	NA	anc.	n.	OBJ.CONC	Vulcan plant with tiny white blossoms	Vulcan-specific term
4112	w	Wat 	NA	MGV	n.	OBJ.CONC	problem	
4113	w	Watosh|-| 	NA	MGV	adj.	PROP.CONC	ugly	
4114	w	Wauk 	NA	MGV	n.	OBJ.CONC	turbulence	
4115	w	Wedzh 	NA	MGV	n.	OBJ.CONC	intent	
4116	w	Wedzh-tor 	NA	MGV	v.	ACT.CONC	intend	
4117	w	Wef 	NA	MGV	n.	OBJ.CONC	scale, flake	
4118	w	Weh|-| 	NA	MGV	adj.	PROP.CONC	more	
4119	w	Weh-abu-, Weh-abuk 	NA	MGV	adj.	PROP.CONC	upper	
4120	w	Weh-abu-grei 	NA	MGV	n.	OBJ.CONC	upper limit	
4121	w	Weh-abu-ketil 	NA	MGV	n.	OBJ.CONC	upper integral	
4122	w	Weh-abu-klayanek 	NA	MGV	n.	OBJ.CONC	upper factorial	
4123	w	Weh-glu|-| 	NA	MGV	adj.	PROP.CONC	deeper	
4124	w	Weh-has-bosh 	NA	MGV	adj.	PROP.CONC	sicker	
4125	w	Weh-karik 	NA	MGV	adj.	PROP.CONC	stronger	
4126	w	Weh-klon|-| 	NA	MGV	adj.	PROP.CONC	smarter	
4127	w	Weh-kobat|-| 	NA	MGV	adj.	PROP.CONC	weaker	
4128	w	Weh-lerash|-| 	NA	MGV	adj.	PROP.CONC	harder (less soft)	
4129	w	Weh-nu'ri|-| 	NA	MGV	adj.	PROP.CONC	younger	
4130	w	Weh-nuk|-| 	NA	MGV	adj.	PROP.CONC	lower	
4131	w	Weh-nuk-grei 	NA	MGV	n.	OBJ.CONC	lower limit	
4132	w	Weh-nuk-ketil 	NA	MGV	n.	OBJ.CONC	lower integral	
4133	w	Weh-nuk-klayanek 	NA	MGV	n.	OBJ.CONC	lower factorial	
4134	w	Weh-os|-| 	NA	MGV	adj.	PROP.CONC	older	
4135	w	Weh-pid|-| 	NA	MGV	adj.	PROP.CONC	higher	
4136	w	Weh-ras|-| 	NA	MGV	adj.	PROP.CONC	heavier	
4137	w	Weh-rom|-| 	NA	MGV	adj.	PROP.CONC	better	
4138	w	Weh-sahr-, Weh-sahris 	NA	MGV	adj.	PROP.CONC	faster, quicker	
4139	w	Weh-slu-, Weh-sluk 	NA	MGV	adj.	PROP.CONC	fresher	
4140	w	Weh-ta'hal|-| 	NA	MGV	adj.	PROP.CONC	lighter (less heavy)	
4141	w	Weh-thel-, Weh-thelik 	NA	MGV	adj.	PROP.CONC	fatter	
4142	w	Weh-vohr-, Weh-vohris 	NA	MGV	adj.	PROP.CONC	slower	
4143	w	Weh-wonil|-| 	NA	MGV	adj.	PROP.CONC	thinner	
4144	w	Wehk|-| 	NA	MGV	adv.	SELEC.MOD	many	
4145	w	Wehk-vel 	NA	MGV	n.	OBJ.CONC	manifold	
4146	w	Wehk-wek-fnash 	NA	MGV	n.	OBJ.CONC	multiphasic sweep	Star Trek-specific term
4147	w	Wehk-wek-glashaya 	NA	MGV	n.	OBJ.CONC	multiphasic scan	Star Trek-specific term
4148	w	Wehk-wek-glashayek 	NA	MGV	n.	OBJ.CONC	multiphasic scanner	Star Trek-specific term
4149	w	Wehkovau 	NA	MGV	v.	ACT.CONC	multiply	
4150	w	Wehkovaya 	NA	MGV	n.	OBJ.CONC	multiplication	
4151	w	Wehkovayek 	NA	MGV	n.	OBJ.CONC	multiplier	
4152	w	Weht 	NA	MGV	n.	OBJ.CONC	more	
4153	w	Wehu 	NA	MGV	n.	OBJ.CONC	plural	ling.
4154	w	Wei-, Weik 	NA	MGV	adj.	PROP.CONC	easy	
4155	w	Wein 	NA	MGV	n.	OBJ.CONC	cover	
4156	w	Weizehl 	NA	MGV	n.	OBJ.CONC	series	
4157	w	Wek 	NA	MGV	n.	OBJ.CONC	phase	
4158	w	Wek-ashenayek 	NA	MGV	n.	OBJ.CONC	phase amplifier	Star Trek-specific term
4159	w	Wek-izaya 	NA	MGV	n.	OBJ.CONC	phase shift	
4160	w	Wek-nakihtilayek 	NA	MGV	n.	OBJ.CONC	phase modulator	Star Trek-specific term
4161	w	Wek-sapa'shayek 	NA	MGV	n.	OBJ.CONC	phase discriminator	Star Trek-specific term
4162	w	Wek-tor 	NA	MGV	v.	ACT.CONC	phase	
4163	w	Wek-vimevilayek 	NA	MGV	n.	OBJ.CONC	phase inducer	Star Trek-specific term
4164	w	Wek-zehlek 	NA	MGV	n.	OBJ.CONC	phaser	Star Trek-specific term
4165	w	Wek-zehlek-kutra 	NA	MGV	n.	OBJ.CONC	phaser bank	Star Trek-specific term
4166	w	Wek-zehlek-pohshaikebi 	NA	MGV	n.	OBJ.CONC	phaser battery	Star Trek-specific term
4167	w	Wek-zehlek-pakuv 	NA	MGV	n.	OBJ.CONC	phaser coil	Star Trek-specific term
4168	w	Wek-zehlek-thorshun 	NA	MGV	n.	OBJ.CONC	phaser cannon	Star Trek-specific term
4169	w	Wel 	NA	MGV	n.	OBJ.CONC	nerve	anat.
4170	w	Wel-haf 	NA	MGV	n.	OBJ.CONC	synapse	anat.
4171	w	Weltra 	NA	MGV	n.	OBJ.CONC	ganglion	anat.
4172	w	Wenator 	NA	MGV	v.	ACT.CONC	accomplish	
4173	w	Wesh-tor 	NA	MGV	v.	ACT.CONC	streak	
4174	w	Wesht 	NA	MGV	n.	OBJ.CONC	pathos	
4175	w	Wi 	NA	MGV	conj.	CONNECTOR	yet	
4176	w	Wi'trel 	NA	MGV	n.	OBJ.CONC	puzzle	
4177	w	Wihs 	NA	MGV	n.	OBJ.CONC	frenzy	
4178	w	Wilat 	NA	MGV	prep.	SITU.MOD	where	
4179	w	Wilnei 	NA	MGV	v.	ACT.CONC	droop	
4180	w	Wimish 	NA	MGV	v.	ACT.CONC	to be called/named	
4181	w	Wis 	NA	MGV	n.	OBJ.CONC	tense (grammar)	ling.
4182	w	Wivel'es 	NA	MGV	n.	OBJ.CONC	tolerance	
4183	w	Wivelau 	NA	MGV	v.	ACT.CONC	tolerate	
4184	w	Woht 	NA	MGV	n.	OBJ.CONC	funnel	
4185	w	Wonil|-| 	NA	MGV	adj.	PROP.CONC	narrow, strict	
4186	w	Worla 	NA	MGV	adv.	ACT.CONC.MOD	never	
4187	w	Wu|-| 	NA	MGV	adj.	PROP.CONC	long	
4188	w	Wu'sibau 	NA	MGV	v.	ACT.CONC	bathe	
4189	w	Wu'sibau-pthak 	NA	MGV	n.	OBJ.CONC	ablutophobia	
4190	w	Wu'sibaya 	NA	MGV	n.	OBJ.CONC	bath	
4191	w	Wu-vath 	NA	MGV	n.	OBJ.CONC	length	
4192	w	Wu-zud 	NA	MGV	n.	OBJ.CONC	fang	
4193	w	Wufik 	NA	MGV	adj.	PROP.CONC	tight	
4194	w	Wufkau 	NA	MGV	v.	ACT.CONC	tighten	
4195	w	Wugau 	NA	MGV	v.	ACT.CONC	confirm	
4196	w	Wuh 	NA	MGV	indef.	SITU.MOD	a, an	
4197	w	Wuh'ashiv 	NA	MGV	pron.	SELEC.MOD	another	
4198	w	Wuh'veh 	NA	MGV	n.	OBJ.CONC	first, primary	
4199	w	Wuh-guv-, Wuh-guvik 	NA	MGV	adj.	PROP.CONC	unisexual	
4200	w	Wuh-guv-svai 	NA	MGV	n.	OBJ.CONC	unisexual flower	
4201	w	Wuh-lan 	NA	MGV	n.	OBJ.CONC	second lieutenant	army/marines
4202	w	Wuh-thurai 	NA	MGV	pron.	OBJ.CONC	the next one	
4203	w	Wuh-vlavla-vel 	NA	MGV	n.	OBJ.CONC	trapezoid	
4204	w	Wuh-wak 	NA	MGV	n.	OBJ.CONC	once	
4205	w	Wuhin'es 	NA	MGV	n.	OBJ.CONC	uniqueness	
4206	w	Wuhin-, Wuhinik 	NA	MGV	adj.	PROP.CONC	unique	
4207	w	Wuh|kuh| 	NA	MGV	num.	SELEC.MOD	one (the number)	
4208	w	Wuhr-, Wuh'rak 	NA	MGV	adj.	PROP.CONC	first, primary	
4209	w	Wuhtantau 	NA	MGV	v.	ACT.CONC	unify	
4210	w	Wuhtantaya 	NA	MGV	n.	OBJ.CONC	unification	
4211	w	Wuk 	NA	MGV	n.	OBJ.CONC	canker (sore)	med.
4212	w	Wun 	NA	MGV	n.	OBJ.CONC	weapon	
4213	w	Wut|-zehl| 	NA	MGV	n.	OBJ.CONC	longitude	geog.
4214	w	Wuvau 	NA	MGV	v.	ACT.CONC	elongate	
4215	w	Wuvauk 	NA	MGV	adj.	PROP.CONC	elongated	
4216	w	Wuvaya 	NA	MGV	n.	OBJ.CONC	elongation	
4217	y	Ya'akash 	NA	MGV	v.	ACT.CONC	ask	
4218	y	Ya'shakhuv 	NA	MGV	n.	OBJ.CONC	age	
4219	y	Yad-tukh 	NA	MGV	n.	OBJ.CONC	thallium	
4220	y	Yadan 	NA	MGV	n.	OBJ.CONC	edition	
4221	y	Yahla 	NA	MGV	n.	OBJ.CONC	tunic	
4222	y	Yahv-tor 	NA	MGV	v.	ACT.CONC	borrow	
4223	y	Yai 	NA	MGV	n.	OBJ.CONC	flame	
4224	y	Yailaik 	NA	MGV	adj.	PROP.CONC	dejected	
4225	y	Yak 	NA	MGV	n.	OBJ.CONC	lymph	biol.
4226	y	Yak-gnal 	NA	MGV	n.	OBJ.CONC	lymphoma	med.
4227	y	Yak-kal 	NA	MGV	n.	OBJ.CONC	lymph node	anat.
4228	y	Yak-masu 	NA	MGV	n.	OBJ.CONC	lymph(atic fluid)	biol.
4229	y	Yak-mev 	NA	MGV	n.	OBJ.CONC	lymph(atic) vessel	biol.
4230	y	Yak-nala 	NA	MGV	n.	OBJ.CONC	lymphocyte	biol.
4231	y	Yakektra 	NA	MGV	n.	OBJ.CONC	lymphatic system	anat.
4232	y	Yal 	NA	MGV	n.	OBJ.CONC	indicator	
4233	y	Yansoku 	NA	MGV	n.	OBJ.CONC	The Damned	
4234	y	Yar 	NA	MGV	n.	OBJ.CONC	grass	
4235	y	Yar-kur 	NA	MGV	adj.	PROP.CONC	green	color
4236	y	Yar-tukh 	NA	MGV	n.	OBJ.CONC	copper ore	
4237	y	Yaret 	NA	MGV	v.	ACT.CONC	visit	
4238	y	Yaritra 	NA	MGV	n.	OBJ.CONC	pasture, grazing land	
4239	y	Yarmok 	NA	MGV	n.	OBJ.CONC	salad	food
4240	y	Yartik 	NA	MGV	n.	OBJ.CONC	grain	food
4241	y	Yatau 	NA	MGV	v.	ACT.CONC	father a child, sire	family
4242	y	Yauluhk 	NA	MGV	adj.	PROP.CONC	important	
4243	y	Yausha 	NA	MGV	v.	ACT.CONC	expire	
4244	y	Yaut|-| 	NA	MGV	adj.	PROP.CONC	proud	
4245	y	Yazhutau 	NA	MGV	v.	ACT.CONC	chafe	
4246	y	Yazik 	NA	MGV	adj.	PROP.CONC	probable	
4247	y	Yed 	NA	MGV	adv.	ACT.CONC.MOD	though	
4248	y	Yeht|-| 	NA	MGV	adj.	PROP.CONC	correct, right, real, true, genuine	
4249	y	Yeht'es 	NA	MGV	n.	OBJ.CONC	truth, reality	
4250	y	Yeht-fam 	NA	MGV	adj.	PROP.CONC	wrong, incorrect, false, untrue	
4251	y	Yeht-gav 	NA	MGV	n.	OBJ.CONC	justice	
4252	y	Yeht-urgam|-| 	NA	MGV	adj.	PROP.CONC	efficient	
4253	y	Yeht-urgam'es 	NA	MGV	n.	OBJ.CONC	efficiency	
4254	y	Yehvaru 	NA	MGV	n.	OBJ.CONC	fable	
4255	y	Yekuhl 	NA	MGV	n.	OBJ.CONC	moss	
4256	y	Yel 	NA	MGV	n.	OBJ.CONC	star	astronomy
4257	y	Yel-ek'duv 	NA	MGV	n.	OBJ.CONC	solar eclipse	astronomy
4258	y	Yel-halek 	NA	MGV	n.	OBJ.CONC	galaxy	astronomy
4259	y	Yel-halek-, Yel-halekik 	NA	MGV	n.	OBJ.CONC	galactic	astronomy
4260	y	Yel-halek-dan 	NA	MGV	n.	OBJ.CONC	galactic rotation	astronomy
4261	y	Yel-halek-kuv 	NA	MGV	n.	OBJ.CONC	galactic circle	astronomy
4262	y	Yel-halek-pa'ashtra 	NA	MGV	n.	OBJ.CONC	galactic plane	astronomy
4263	y	Yel-halekik shi-kethel 	NA	MGV	n.	OBJ.CONC	galactic coordinate	astronomy
4264	y	Yel-hali 	NA	MGV	n.	OBJ.CONC	starship	Star Trek-specific term
4265	y	Yel-Halitra 	NA	MGV	n.	OBJ.CONC	Starfleet	Star Trek-specific term
4266	y	Yel-pi'maat 	NA	MGV	n.	OBJ.CONC	solar system	astronomy
4267	y	Yel-pohshaya 	NA	MGV	n.	OBJ.CONC	solar flare	astronomy
