"FRST_LETTER"	"fse"	"vulcan"
"15520"	"t"	"Totemism"	"aushfebihk-dva(towards an animal), sehtebihk-dva(towards an object)"
"15521"	"t"	"Touch"	"esta(n.); estuhl(v.)"
"15522"	"t"	"Touchkey panel"	"esta-tal-muvik math"
"15523"	"t"	"Touchpad"	"esta-vrent"
"15524"	"t"	"Touchscreen"	"esta-gluvayek"
"15525"	"t"	"Tough"	"dulai|-|"
"15526"	"t"	"Toupee"	"isachya-krus"
"15527"	"t"	"Tour"	"payarehalan(n.), payarehal-tor(v.)"
"15528"	"t"	"Tourism"	"payarehal'es"
"15529"	"t"	"Tourist"	"payarehalsu"
"15530"	"t"	"Tournament"	"ithagtra"
"15531"	"t"	"Tourniquet"	"tehn-khafau-zhel"
"15532"	"t"	"Tow"	"za-seshaya(n.), za-seshau(v.)"
"15533"	"t"	"Tow truck"	"za-seshau-hali"
"15534"	"t"	"Toward(prep.)"	"na'"
"15535"	"t"	"Towards(adv.)"	"na'le"
"15536"	"t"	"Towel(n.)"	"psethau-sai"
"15537"	"t"	"Tower"	"kispek(n.); kispau(v.)"
"15538"	"t"	"Towline"	"za-seshau-elakh"
"15539"	"t"	"Town"	"kahr"
"15540"	"t"	"Town hall"	"kahr-kel"
"15541"	"t"	"Town square"	"kahr-gorplosh"
"15542"	"t"	"Toxic"	"hasamik"
"15543"	"t"	"Toxicology"	"gisam-tal, hasam-tal(study), hasam-thon(measurement)"
"15544"	"t"	"Toxin"	"hasam"
"15545"	"t"	"Toy(n.)"	"leitri"
"15546"	"t"	"Toy airplane"	"leitri-sov-hashek"
"15547"	"t"	"Toy car"	"leitri-solektra-hali"
"15548"	"t"	"Toy factory"	"leitri-zhuk-om"
"15549"	"t"	"Toy soldier"	"leitri-ask'ersu"
"15550"	"t"	"Toy train"	"leitri-shefek-haliku"
"15551"	"t"	"Toy truck"	"leitri-nahaleshek"
"15552"	"t"	"Toybox"	"leitri-natuhn"
"15553"	"t"	"Toymaker"	"leitri-torsu"
"15554"	"t"	"Trace(v.)"	"zavikau"
"15555"	"t"	"Trace element"	"pi'lek-meilak"
"15556"	"t"	"Trace fossil"	"koval-pi'lek"
"15557"	"t"	"Trachea"	"esh-mev"
"15558"	"t"	"Tracheotomy, Tracheostomy"	"esh-mev-tu'ashan"
"15559"	"t"	"Tracing(n.)"	"zavikaya"
"15560"	"t"	"Track"	"kruhn(n., mech.); ashket(place where races are held); yaizalau(v.)"
"15561"	"t"	"Tracked vehicle"	"kruhnal-hali"
"15562"	"t"	"Tracker"	"yaizalayek(device); yaizelausu(person)"
"15563"	"t"	"Tracking(n.)"	"yaizalaya"
"15564"	"t"	"Tracking and data relay satellite (TDRS)"	"sutor-aikum t'yaizalaya eh faik-gol'dvun"
"15565"	"t"	"Tracking light"	"yaizalau-ha'gel"
"15566"	"t"	"Tracking system"	"yaizalau-torektra"
"15567"	"t"	"Tracks"	"ash'yaidarlar(footprints), shefekiyu(railroad)"
"15568"	"t"	"Tract(med.)"	"ek'ur"
"15569"	"t"	"Traction"	"shefesh"
"15570"	"t"	"Tractor(vehicle)"	"|pi'|seshayek"
"15571"	"t"	"Tractor beam"	"seshau-zehl"
"15572"	"t"	"Trade(swap)"	"mes'kizh(n.), mes'kizh-tor(v.)"
"15573"	"t"	"Tradition"	"ba'tak(anc.)"
"15574"	"t"	"Traditional(adj.)"	"ba-, baik"
"15575"	"t"	"Traffic(n.)"	"halakiv"
"15576"	"t"	"Traffic accident"	"halakiv-kisheya"
"15577"	"t"	"Traffic circle"	"halakiv-pakuv"
"15578"	"t"	"Traffic collision"	"halakiv-terkwul"
"15579"	"t"	"Traffic control"	"halakiv-tash"
"15580"	"t"	"Traffic jam"	"halakiv-klotaya"
"15581"	"t"	"Traffic sign"	"halakiv-glat"
"15582"	"t"	"Traffic signal"	"halakiv-glantokayek"
"15583"	"t"	"Tragedy"	"gmu"
"15584"	"t"	"Tragic"	"gmu-bosh|-|"
"15585"	"t"	"Trail(n.)"	"yut"
"15586"	"t"	"Trailer"	"zaseshau-hali"
"15587"	"t"	"Train"	"shefek-haliku(n.); ranau(v.)"
"15588"	"t"	"Train car"	"shefek-hali"
"15589"	"t"	"Train crash"	"shefek-haliku-tevul"
"15590"	"t"	"Train engine"	"shefek-seshayek"
"15591"	"t"	"Train platform"	"shefek-haliku-skaf"
"15592"	"t"	"Train station"	"shefek-haliku-laskat"
"15593"	"t"	"Train tracks"	"haliku-shefeklar, shefekiyu"
"15594"	"t"	"Trainee"	"ne-lan"
"15595"	"t"	"Trainer"	"ranausu(person), ranau-hali(vehicle)"
"15596"	"t"	"Training(n.)"	"ranaya"
"15597"	"t"	"Training flight"	"ranau-hashan"
"15598"	"t"	"Training system"	"ranau-torektra"
"15599"	"t"	"Training vessel"	"ranau-hali"
"15600"	"t"	"Trait"	"noshtra"
"15601"	"t"	"Traitor"	"sviksu"
"15602"	"t"	"Trajectory"	"vuluhaya"
"15603"	"t"	"Trajectory correction maneuver (TCM)"	"vuluhaya-yehtan-khardvun"
"15604"	"t"	"Tram"	"kahr-yut-hali"
"15605"	"t"	"Tramp(n.)"	"gwuhlsu"
"15606"	"t"	"Trample"	"ek'ne'ash-tor"
"15607"	"t"	"Trampoline"	"rukaun-pasnentu"
"15608"	"t"	"Trance"	"tvikohlitak"
"15609"	"t"	"Tranquil(adj.)"	"mehizhuk"
"15610"	"t"	"Tranquility"	"mehizhuk'es"
"15611"	"t"	"Tranquilize"	"mehizhau"
"15612"	"t"	"Tranquilizer"	"mehizhayek"
"15613"	"t"	"Tranquilizer dart"	"mehizhau-kli"
"15614"	"t"	"Tranquilizer gun"	"mehizhau-pohshayek(TGV), mehizhau-pohshek(MGV)"
"15615"	"t"	"Transaxle"	"mesmishek-da-fek"
"15616"	"t"	"Transceiver"	"sasau-proprahek"
"15617"	"t"	"Transceiver array"	"sasau-proprah-zehlaya"
"15618"	"t"	"Transcend"	"namautau"
"15619"	"t"	"Transdimensional(adj.)"	"mes-retuka-, mes-retukaik"
"15620"	"t"	"Transdimensional radiation"	"mes-retuka-saya"
"15621"	"t"	"Transdimensional space"	"mes-retuka-stukh"
"15622"	"t"	"Transducer"	"rush-sasayek"
"15623"	"t"	"Transfer"	"shan(n.), shan-tor(v.)"
"15624"	"t"	"Transform"	"mesuvulau"
"15625"	"t"	"Transform fault"	"samulk-shahtlarik dvun-zehl"
"15626"	"t"	"Transformer"	"mesuvulayek"
"15627"	"t"	"Transformation"	"mesuvulaya"
"15628"	"t"	"Transfusion(med.)"	"khaf-vitanan"
"15629"	"t"	"Transgendered(adj.)"	"tuhs-guvan-, tuhs-guvanik"
"15630"	"t"	"Transition(n.)"	"rubihalan"
"15631"	"t"	"Transition element"	"rubihalan-meilak"
"15632"	"t"	"Transitional(adj.)"	"rubihalat-, rubihalatik"
"15633"	"t"	"Transistor"	"raf-rubihalek"
"15634"	"t"	"Transistor radio"	"raf-rubihalek-sauribayek"
"15635"	"t"	"Transkinetic(adj.)"	"mesakh-dvun-, mesakh-dvunik"
"15636"	"t"	"Transkinetic chamber"	"mesakh-dvunik tvi-shal"
"15637"	"t"	"Translate"	"mesukh-tor"
"15638"	"t"	"Translation"	"mesukh"
"15639"	"t"	"Translator"	"mesukhsu"
"15640"	"t"	"Transliterate"	"meszunikau"
"15641"	"t"	"Transliteration"	"meszunikaya"
"15642"	"t"	"Transmission"	"sasaya(signal); mesmishek(mech.)"
"15643"	"t"	"Transmit"	"sasau"
"15644"	"t"	"Transmitter"	"sasayek"
"15645"	"t"	"Transmutation"	"mesurubah"
"15646"	"t"	"Transmute"	"mesurubai"
"15647"	"t"	"Transparent(adj.)"	"fnagla-, fnaglatik"
"15648"	"t"	"Transparent aluminum"	"fnagla-wan-tukh"
"15649"	"t"	"Transphilia"	"tuhs-guvansu-ashaya"
"15650"	"t"	"Transphobia"	"tuhs-guvansu-pthak"
"15651"	"t"	"Transpiration"	"kas-samasu-eshan"
"15652"	"t"	"Transplant(v.)"	"va'prah |krus|"
"15653"	"t"	"Transponder"	"vavayek"
"15654"	"t"	"Transport"	"ifis-hali(n., vehicle); ifis-tor(v.)"
"15655"	"t"	"Transportation"	"ifis"
"15656"	"t"	"Transporter(device)"	"ifisek"
"15657"	"t"	"Transporter beacon"	"ifisek-glaribek"
"15658"	"t"	"Transporter beam"	"ifisek-zehl"
"15659"	"t"	"Transporter buffer"	"ifisek-fukat"
"15660"	"t"	"Transporter enhancer"	"ifisek-sakatayek"
"15661"	"t"	"Transporter enhancer armband"	"kar-zhel t'ifisek-sakatayek"
"15662"	"t"	"Transporter lock"	"ifisek-klachek"
"15663"	"t"	"Transporter pad"	"ifisek-math"
"15664"	"t"	"Transporter pattern buffer"	"nel-dath-fukat t'ifisek"
"15665"	"t"	"Transporter platform"	"ifisek-skaf"
"15666"	"t"	"Transporter room"	"ifisek-tvi-shal"
"15667"	"t"	"Transporter scrambler"	"ifisek-parishek"
"15668"	"t"	"Transporter stasis"	"ifisek-vitaya"
"15669"	"t"	"Transpose"	"shirubai"
"15670"	"t"	"Transposition"	"shirubah"
"15671"	"t"	"Transsexual(n.)"	"tuhs-guvansu"
"15672"	"t"	"Transtator"	"mesnoshek"
"15673"	"t"	"Transverse bulkhead"	"mes-tvi-temok"
"15674"	"t"	"Transwarp corridor"	"mesakh-tchas-tvur"
"15675"	"t"	"Transwarp drive"	"mesakh-tchas-yeturek"
"15676"	"t"	"Trap"	"pash(n., general term), pashek(device); pash-tor(v.)"
"15677"	"t"	"Trapdoor"	"pash-svep"
"15678"	"t"	"Trapeze artist"	"trahpizsu"
"15679"	"t"	"Trapezohedron"	"wuh-vlavlayik wehk-muk"
"15680"	"t"	"Trapezoid"	"wuh-vlavla-vel"
"15681"	"t"	"Trapper"	"pashsu"
"15682"	"t"	"Trash(n.)"	"guhsh"
"15683"	"t"	"Trash bag"	"guhsh-sa'haf"
"15684"	"t"	"Trash can"	"guhsh-tuhlek"
"15685"	"t"	"Trash compactor"	"guhsh-lerakhovau-vel"
"15686"	"t"	"Trash heap"	"guhsh-tuh"
"15687"	"t"	"Trauma"	"khreya"
"15688"	"t"	"Travel"	"halovaya(n.), halovau(v.)"
"15689"	"t"	"Travel pod"	"halovau-tvi'haf"
"15690"	"t"	"Traveler, Traveller"	"halovausu"
"15691"	"t"	"Traveling salesman"	"halovaun-sa-makausu"
"15692"	"t"	"Travertine"	"flumar(anc.)"
"15693"	"t"	"Travois"	"zaseshau-leshek"
"15694"	"t"	"Trawler"	"vis-zaseshau-kumanek"
"15695"	"t"	"Tray"	"dvin-math"
"15696"	"t"	"Treachery"	"samuhmuhn(anc.)"
"15697"	"t"	"Tread(n.)"	"soluli"
"15698"	"t"	"Treadmill"	"sahr-zhel-vel"
"15699"	"t"	"Treason"	"svikaya"
"15700"	"t"	"Treasonous"	"svikaun-, svikaunik"
"15701"	"t"	"Treasure(n.)"	"odon"
"15702"	"t"	"Treasure chest"	"odon-mesk"
"15703"	"t"	"Treasurer"	"odontra-paluntunausu"
"15704"	"t"	"Treasury"	"odontra"
"15705"	"t"	"Treat"	"skasaya(n.), skasau(v.)"
"15706"	"t"	"Treaty"	"pid-sep-afikhan"
"15707"	"t"	"Treatment"	"skasaya"
"15708"	"t"	"Treble(high frequency sound)"	"abralash"
"15709"	"t"	"Treble frequency"	"abralash-vakav'es"
"15710"	"t"	"Trebuchet"	"tvau-lehmek"
"15711"	"t"	"Tree"	"lap(n.); vilapovau(v.)"
"15712"	"t"	"Treehouse"	"lap-kelek"
"15713"	"t"	"Trek"	"halan(n.), hal-tor(v.)"
"15714"	"t"	"Tremble"	"welhutaya(n.); welhutau(v.)"
"15715"	"t"	"Tremor(n.)"	"pi'hutaya"
"15716"	"t"	"Trench(n.)"	"zehl-razh"
"15717"	"t"	"Trench warfare"	"zehl-razh-ahkhan"
"15718"	"t"	"Trend(n.)"	"venek"
"15719"	"t"	"Trestle"	"shefek-mesut"
"15720"	"t"	"Triage"	"skasau-wuhmitaya"
"15721"	"t"	"Triage officer"	"skasau-wuhmitau-lansu"
"15722"	"t"	"Trial"	"topihgunafek"
"15723"	"t"	"Trial court"	"topihgunafek-shi'to-gav"
"15724"	"t"	"Triangle"	"reh-vla(geometric shape); reh-vlas-vakh(musical instrument)"
"15725"	"t"	"Triangular"	"reh-vlal-, reh-vlalik"
"15726"	"t"	"Triassic Period"	"Trai'ahsik Wak-Krus |t'Terra|"
"15727"	"t"	"Tribe"	"emumaat"
"15728"	"t"	"Tributary"	"masu-yemek"
"15729"	"t"	"Tribute(n.)"	"nadordatoran"
"15730"	"t"	"Trick"	"hehni(n.); hehni-tor(v.)"
"15731"	"t"	"Trick-or-Treat(n.)"	"Hehni il Skasaya"
"15732"	"t"	"Tricobalt explosives"	"thorshau-tukh t'reh-pla-tukh"
"15733"	"t"	"Tricorder"	"reh-vipladayek"
"15734"	"t"	"Tridecagon"	"reh-leh-vla"
"15735"	"t"	"Trident"	"trai'dent, reh-zunn"
"15736"	"t"	"Trifoliate"	"reh-pi'morik"
"15737"	"t"	"Trigger"	"ozh-gonaf(n.); ozhitorau(v.)"
"15738"	"t"	"Trigger frequency"	"ozhitorau-vakav'es"
"15739"	"t"	"Trigger guard"	"ozh-gonaf-klash"
"15740"	"t"	"Trigonometry"	"reh-vlupik su'us-ek'tal"
"15741"	"t"	"Trihedron"	"reh-muk"
"15742"	"t"	"Trilithium explosives"	"thorshau-tukh t'reh-pim-tukh"
"15743"	"t"	"Trilobite"	"trailuh'bait, trailo'bait"
"15744"	"t"	"Trilogy"	"reh-teran"
"15745"	"t"	"Trim(v.)"	"zanesh-tor(cut back); tremuhrau(decorate)"
"15746"	"t"	"Trimer"	"reh-ketek"
"15747"	"t"	"Trimerous"	"reh-krusik"
"15748"	"t"	"Trimmer"	"zaneshek"
"15749"	"t"	"Trinomial"	"rehsu'us"
"15750"	"t"	"Trio"	"rehek"
"15751"	"t"	"Trip"	"halan(n., voyage); ska'ash'yau(v., cause to fall)"
"15752"	"t"	"Triphthong"	"reh-ralash-vel"
"15753"	"t"	"Triplane"	"reh-rala-hali"
"15754"	"t"	"Triplet"	"t'rehsu(person); reh-pitoh(music)"
"15755"	"t"	"Tripod"	"reh-lamek"
"15756"	"t"	"Triskaidecagon"	"leh-reh-vla"
"15757"	"t"	"Trisoctahedron"	"reh-oh-muk"
"15758"	"t"	"Troll"	"dozhuhk"
"15759"	"t"	"Trolley coupler"	"ne-halektra-teretek"
"15760"	"t"	"Trombone"	"tram'bon"
"15761"	"t"	"Troop carrier, troop transport"	"ask'ersu-leshek"
"15762"	"t"	"Trooper"	"ask'ersu(military), tosk'ersu(police)"
"15763"	"t"	"Troops(military)"	"ask'ersutra"
"15764"	"t"	"Trophy"	"skil-donta'an"
"15765"	"t"	"Tropical(adj.)"	"falu-shal-, falu-shalik"
"15766"	"t"	"Tropical cyclone"	"falu-shalik nuk-vihish-shal"
"15767"	"t"	"Tropical depression"	"falu-shalik pi'nuk-vihish-shal"
"15768"	"t"	"Tropical island"	"falu-shal-vikuvtra"
"15769"	"t"	"Tropical jet"	"falu-shal-vush"
"15770"	"t"	"Tropical rain forest"	"falu-shalik masu-laptra"
"15771"	"t"	"Tropical storm"	"falu-shal-sahriv"
"15772"	"t"	"Tropical storm warning"	"vikaya t'falu-shal-sahriv"
"15773"	"t"	"Tropical storm watch"	"glantaya t'falu-shal-sahriv"
"15774"	"t"	"Tropical wave"	"falu-shal-pral"
"15775"	"t"	"Tropics"	"falu-shal"
"15776"	"t"	"Troposphere"	"igen-va-ek'shal"
"15777"	"t"	"Trot"	"kuhfomaya(n.), kuhfomau(v.)"
"15778"	"t"	"Trouble(n.)"	"avaru(anc.)"
"15779"	"t"	"Troubleshoot(v.)"	"avaru-satalau"
"15780"	"t"	"Troubleshooter"	"avaru-satalausu"
"15781"	"t"	"Troubleshooting(n.)"	"avaru-satalaya"
"15782"	"t"	"Trough"	"nuk-vihish-tauf(meteor.); muhraf(ocean., feed, water)"
"15783"	"t"	"Trousers"	"malanu"
"15784"	"t"	"Trowel"	"el'ru-hilek(gardening), sak-gli'ash-raul(bricklaying, masonry)"
"15785"	"t"	"Truce"	"peh'ahkh(anc.)"
"15786"	"t"	"Truck(n.)"	"nahaleshek"
"15787"	"t"	"Truck driver, Trucker"	"nahaleshek-yetursu"
"15788"	"t"	"True(adj.)"	"yeht|-|"
"15789"	"t"	"Trumpet"	"truhmpuht"
"15790"	"t"	"Trumpeter"	"truhmpuhtsu"
"15791"	"t"	"Truncated cone"	"snem-ikun"
"15792"	"t"	"Truncated cube"	"snem-sheh-muk"
"15793"	"t"	"Truncated pyramid"	"snem-rekun"
"15794"	"t"	"Trunk"	"lap-fek(bot.), tsor-mesk(box/chest)"
"15795"	"t"	"Trunnel"	"lap-termu"
"15796"	"t"	"Trunnion"	"thorshun-kaluk"
"15797"	"t"	"Truss"	"nenikusfek"
"15798"	"t"	"Trust"	"sahrafen(n.), sahrafel(v.)"
"15799"	"t"	"Truth"	"yeht'es"
"15800"	"t"	"Try"	"provulaya(n.), provulau(v.)"
"15801"	"t"	"Trysail"	"wuhrik sva-mashalo-thalv"
"15802"	"t"	"Trysail mast"	"wuhrik sva-thalv-lap"
"15803"	"t"	"Tsunami"	"khrash-pral(colloquial term), solektra-hutauk masutra-pral(sci. term)"
"15804"	"t"	"Tub"	"matuhlek"
"15805"	"t"	"Tuba"	"tubuh"
"15806"	"t"	"Tube(n.)"	"mev(passage, pipe); raf-mevek(electr.); visovev(tire)"
"15807"	"t"	"Tuber"	"ne-solektra-korsayek"
"15808"	"t"	"Tuberculosis"	"luk-talvot-has"
"15809"	"t"	"Tuesday"	"Tuz'dei"
"15810"	"t"	"Tufa"	"kefaf(anc.)"
"15811"	"t"	"Tuff(geol.)"	"vitush-kov"
"15812"	"t"	"Tuft"	"kalish"
"15813"	"t"	"Tug(n.)"	"seshayek(equip.); seshau-hali(vessel)"
"15814"	"t"	"Tug(pull)"	"seshaya(n.), seshau(v.)"
"15815"	"t"	"Tug(boat)"	"seshau-MH |SMH|"
"15816"	"t"	"Tumble"	"papahal(n.), papahal-tor(v.)"
"15817"	"t"	"Tumbleweed"	"papahal-vedik"
"15818"	"t"	"Tumbler"	"mon-mashuyek(glass); kladavel(lock)"
"15819"	"t"	"Tumor"	"gnal"
"15820"	"t"	"Tundra"	"samek-psethtra"
"15821"	"t"	"Tune"	"melarav(n.); tvelkau(v.)"
"15822"	"t"	"Tuning fork"	"tvelkaun-snauk"
"15823"	"t"	"Tunic"	"yahla"
"15824"	"t"	"Tungsten"	"ler-tukh"
"15825"	"t"	"Tungsten steel"	"ler-tukh-pishek"
"15826"	"t"	"Tunnel(n.)"	"ur"
"15827"	"t"	"Turbidite"	"gendal-tukh"
"15828"	"t"	"Turbidity"	"gendal'es"
"15829"	"t"	"Turbidity current"	"gendal-katrom"
"15830"	"t"	"Turbidity flow"	"gendal-yumaya"
"15831"	"t"	"Turbine"	"mor-dayek"
"15832"	"t"	"Turbocharger"	"mor-dau-vifalunek"
"15833"	"t"	"Turbolift"	"seshan-sa'adek"
"15834"	"t"	"Turbolift car"	"seshan-sa'adek-hal"
"15835"	"t"	"Turbolift shaft"	"seshan-sa'adek-ur"
"15836"	"t"	"Turbopump"	"mor-dau-spolek"
"15837"	"t"	"Turbulence"	"wauk|'es|"
"15838"	"t"	"Turbulent"	"wauk-, waukik"
"15839"	"t"	"Turgor"	"nala-vihish-stegal'es"
"15840"	"t"	"Turn"	"da(n.); da-tor(v.)"
"15841"	"t"	"Turn radius"	"da-sakuvu"
"15842"	"t"	"Turn signal"	"da-glantokaya"
"15843"	"t"	"Turnbuckle"	"suvak-tersayek"
"15844"	"t"	"Turnover(n., food)"	"dan-flikormit"
"15845"	"t"	"Turntable"	"da-math"
"15846"	"t"	"Turquoise"	"folu-kur(color); folu(stone)"
"15847"	"t"	"Turret(ship/tank)"	"dawunyek"
"15848"	"t"	"Turtle"	"tuhrtuhl"
"15849"	"t"	"Tusk(n.)"	"sazud"
"15850"	"t"	"Tuxedo, Tux"	"tuhksido"
"15851"	"t"	"Twelfth"	"leh-dahr-, leh-dah'rak(adj.); leh-dah'veh(n.)"
"15852"	"t"	"Twelve"	"leh-dah; leh-dah-"
"15853"	"t"	"Twentieth"	"dah-lehr-, dah-leh'rak(adj.); dah-leh'veh(n.)"
"15854"	"t"	"Twenty"	"dah-leh; dah-leh-"
"15855"	"t"	"Twice"	"dah'wak"
"15856"	"t"	"Twig"	"pi'gel"
"15857"	"t"	"Twilight"	"ha'gel-nu-wak"
"15858"	"t"	"Twin(person)"	"t'dahsu"
"15859"	"t"	"Twist"	"dwuhr(n.); dwuhr-tor(v.)"
"15860"	"t"	"Twitch"	"nigwu(n.), nigwu-tor(v.)"
"15861"	"t"	"Two"	"dah|kuh|; dah-"
"15862"	"t"	"Two-way radio"	"on-sauribayek"
"15863"	"t"	"Two-wheel-drive (2WD) vehicle"	"dah-halek-yeturik hali"
"15864"	"t"	"Tympanic membrane"	"zhu-nalatra-tin"
"15865"	"t"	"Type(n.)"	"ves(kind); mokezun(printing)"
"15866"	"t"	"Type-1 phaser"	"wek-zehlek t'ves-wuhkuh"
"15867"	"t"	"Type-2 phaser"	"wek-zehlek t'ves-dahkuh"
"15868"	"t"	"Type-3 phaser"	"wek-zehlek t'ves-rehkuh"
"15869"	"t"	"Typewriter"	"mokezun-kitayek"
"15870"	"t"	"Typhoon"	"|ma|suk-masutra-eshu'a"
"15871"	"t"	"Typhoon warning"	"vikaya t'|ma|suk-masutra-eshu'a"
"15872"	"t"	"Typhoon watch"	"glantaya t'|ma|suk-masutra-eshu'a"
"15873"	"t"	"Tyrant"	"vash-fulagsu"
"15874"	"u"	"U-boat, U-boot, Unterseeboot"	">U< NMH"
"15875"	"u"	"Ugly(adj.)"	"watosh|-|"
"15876"	"u"	"Ulcer"	"razhen"
"15877"	"u"	"Ulemorrhagia"	"zud-wadi-khafaya"
"15878"	"u"	"Ulitis"	"zud-wadi-yonshaya"
"15879"	"u"	"Ullage"	"bosh-fam-nosahp"
"15880"	"u"	"Ulna"	"tvik ne-kar-hinek"
"15881"	"u"	"Ultimate"	"dan-ek, dan-ek'"
"15882"	"u"	"Ultra high frequency (UHF)"	"ohm-pid-vakav'es |OPV|"
"15883"	"u"	"Ultra low frequency (ULF)"	"ohm-nuk-vakav'es |ONV|"
"15884"	"u"	"Ultramarine(color)"	"ug'pla-kur"
"15885"	"u"	"Ultrasonic(adj.)"	"ohm-ralash-, ohm-ralashik"
"15886"	"u"	"Ultraviolet radiation"	"ohm-pid mu'gahv-saya"
"15887"	"u"	"Umbilical(n., aero., mech.)"	"yemtersayek"
"15888"	"u"	"Umbilical cord"	"tersau-elakh"
"15889"	"u"	"Umbilical tower"	"yemtersau-kispek"
"15890"	"u"	"Umbilicus"	"kesazh"
"15891"	"u"	"Umbra"	"duv"
"15892"	"u"	"Umbrella"	"sov-masu-krein"
"15893"	"u"	"Umlaut(n.)"	"pavinemat"
"15894"	"u"	"Unaka(geol.)"	"suk'haf-kunel"
"15895"	"u"	"Unaligned"	"rizehlik"
"15896"	"u"	"Unassisted(adj.)"	"rigolal-, rigolalik"
"15897"	"u"	"Unbreakable"	"ri-shau-yehat"
"15898"	"u"	"Uncle"	"sa-kuk, ezyak(obs.)"
"15899"	"u"	"Uncommon"	"ritsuk|-|"
"15900"	"u"	"Uncompromising(adj.)"	"tahsin-, tahsinik"
"15901"	"u"	"Unconditional surrender"	"rinoshyan-abutsuplaya"
"15902"	"u"	"Unconformity"	"ri-sep-rubilau'es"
"15903"	"u"	"Unconventional(adj.)"	"riskuri|-|"
"15904"	"u"	"Unconventional warfare"	"riskuri-ahkhan"
"15905"	"u"	"Unconventional warhead"	"riskuri-thorsh-tam"
"15906"	"u"	"Unconventional weapon"	"riskuri-wun"
"15907"	"u"	"Unction"	"elmuvak"
"15908"	"u"	"The Undead"	"Ri-Tevanu"
"15909"	"u"	"Under(prep.)"	"ne'"
"15910"	"u"	"Undercarriage"	"ne-halektra"
"15911"	"u"	"Undercover(adj.)"	"neipal-, neipalik"
"15912"	"u"	"Underestimate"	"ne-talupaya(n.), ne-talupau(v.)"
"15913"	"u"	"Underground(adj.)"	"nesolektra-, nesolektraik"
"15914"	"u"	"Underground facility"	"nesolektra-kebitra"
"15915"	"u"	"Underside(n.)"	"ne-vla"
"15916"	"u"	"Understand"	"ken-tor"
"15917"	"u"	"Undertaker"	"vukhut-datorsu"
"15918"	"u"	"Underwater(adj.)"	"nemasu-, nemasuyik"
"15919"	"u"	"Underwater facility"	"nemasu-kebitra"
"15920"	"u"	"Underwear, Undergarment"	"ne-sai-vel"
"15921"	"u"	"The Underworld(n.)"	"Ne-Panu"
"15922"	"u"	"Undifferentiated(adj.)"	"rinatilal-, rinatilalik"
"15923"	"u"	"Undo"	"sator"
"15924"	"u"	"Undress(v.)"	"sasai-tor"
"15925"	"u"	"Unearth"	"sahil-tor"
"15926"	"u"	"Unemployment"	"ri-nazupilaya"
"15927"	"u"	"Unexpected"	"rigishuk(adj.); Rigishu(n.)"
"15928"	"u"	"Unexplained"	"ridanal-, ridanalik(adj.); Ridanalu(n.)"
"15929"	"u"	"Unfamiliar(adj.)"	"rimaafainik"
"15930"	"u"	"Unforgivable"	"ripabukh-yehat"
"15931"	"u"	"The Unforgiven"	"Ripabukhu"
"15932"	"u"	"Unfortunate(adj.)"	"ripadonrum-, ripadonrumik"
"15933"	"u"	"Unguent"	"elmuvak"
"15934"	"u"	"Unguis"	"felu"
"15935"	"u"	"Unicorn"	"wuh-stonn"
"15936"	"u"	"Unicycle"	"wuh-halek"
"15937"	"u"	"Unidentified(adj.)"	"rishasutanik"
"15938"	"u"	"Unidentified flying object (UFO)"	"rishasutanik hash-vel |RHV|"
"15939"	"u"	"Unification"	"wuhtantaya"
"15940"	"u"	"Uniform(n.)"	"dvin-sai-vel(military, work, etc.), orensu-sai-vel(school)"
"15941"	"u"	"Uniformitarianism"	"ka-toreklar-dva"
"15942"	"u"	"Unify"	"wuhtantau"
"15943"	"u"	"Unimatrix shielding"	"wuh-viskulanik fo-danan"
"15944"	"u"	"Uninstall(v.)"	"satushitau"
"15945"	"u"	"Union"	"kaunshaya"
"15946"	"u"	"Unique"	"wuhin-, wuhinik"
"15947"	"u"	"Uniramous"	"rigelik"
"15948"	"u"	"Uniseriate"	"wuh-zehlik"
"15949"	"u"	"Unisexual flower"	"wuh-guv-svai"
"15950"	"u"	"Unit"	"kebi"
"15951"	"u"	"Unite"	"kaunshau"
"15952"	"u"	"United(adj.)"	"kaunshal-, kaunshalik"
"15953"	"u"	"United Federation of Planets (U.F.P.)"	"Kaunshal-Teraya t'Ek'tralar(TGV,MGV); Teraya Kaunshuk t'Ek'tralar(LGV)"
"15954"	"u"	"United Kingdom (U.K.)"	"Kaunshal-Te'kortra |KT|"
"15955"	"u"	"United Martian Colonies (U.M.C.)"	"Kaunshal-Marz-Shilalar"
"15956"	"u"	"United States of America (U.S.A.)"	"Kanshal-Krusollar t'Uhmerikuh |KKU|"
"15957"	"u"	"Unity"	"kaunsh'es"
"15958"	"u"	"Universal translator"	"ek'mesukh-stari-vel"
"15959"	"u"	"Universe"	"stukhtra"
"15960"	"u"	"University"	"dan-abu-shi'oren"
"15961"	"u"	"Univoltine"	"wuh-tevun-vinik"
"15962"	"u"	"Unknown"	"rifainuk(adj.); Rifainu(n.)"
"15963"	"u"	"Unless"	"vita"
"15964"	"u"	"Unlikely"	"rikesik"
"15965"	"u"	"Unloved(adj.)"	"riashal-, riashalik"
"15966"	"u"	"Unobtainable"	"tah|-|(anc.)"
"15967"	"u"	"Unrestricted(adj.)"	"rilabronkal-, rilabronkalik"
