"FRST_LETTER"	"vulcan"	"pronunciation"	"variety"	"fse"	"domain"
"3650"	"t"	"Tol-patra "	NA	"MGV"	" gene pool"	NA
"3651"	"t"	"Tol-tal "	NA	"MGV"	" genetics"	"study"
"3652"	"t"	"Tol-ulidek "	NA	"MGV"	" genetic marker"	NA
"3653"	"t"	"Tol-var "	NA	"MGV"	" genome"	NA
"3654"	"t"	"Tol-ves "	NA	"MGV"	" genotype"	NA
"3655"	"t"	"Tol-yumaya "	NA	"MGV"	" gene flow"	NA
"3656"	"t"	"Tolasau "	NA	"MGV"	" clone"	"v."
"3657"	"t"	"Toltra "	NA	"MGV"	" chromosome"	NA
"3658"	"t"	"Tomasu "	NA	"MGV"	" kinsman, relative"	NA
"3659"	"t"	"Tomayeht-, Tomayehtik "	NA	"MGV"	" ethical"	NA
"3660"	"t"	"Toper "	NA	"MGV"	" act, deed"	NA
"3661"	"t"	"Tor "	NA	"MGV"	" do, make"	"v."
"3662"	"t"	"Tor-tal "	NA	"MGV"	" physics"	"study"
"3663"	"t"	"Tor-vel "	NA	"MGV"	" mechanism"	NA
"3664"	"t"	"Tor-velsu "	NA	"MGV"	" mechanic"	"person"
"3665"	"t"	"Tor-yatal"	NA	"NGS"	" \"tor-ia-tal\", challenge to death"	NA
"3666"	"t"	"Tor-zhit "	NA	"MGV"	" verb"	"grammar"
"3667"	"t"	"Torah "	NA	"MGV"	" act, produce an effect"	NA
"3668"	"t"	"Torai "	NA	"MGV"	" action"	NA
"3669"	"t"	"Toran "	NA	"MGV"	" activity"	NA
"3670"	"t"	"Toranelek "	NA	"MGV"	" dynamo"	"mech."
"3671"	"t"	"Toranik "	NA	"MGV"	" busy"	NA
"3672"	"t"	"Torek "	NA	"MGV"	" process"	"n."
"3673"	"t"	"Torektra "	NA	"MGV"	" system"	NA
"3674"	"t"	"Torsh "	NA	"MGV"	" feat, exploit"	NA
"3675"	"t"	"Toru-zhit "	NA	"MGV"	" imperative"	"grammar"
"3676"	"t"	"Torupik "	NA	"MGV"	" active"	NA
"3677"	"t"	"Torupik dvun-zehl "	NA	"MGV"	" active fault"	NA
"3678"	"t"	"Torupik |suk'|zul-kunel "	NA	"MGV"	" active volcano"	NA
"3679"	"t"	"Torvau "	NA	"MGV"	" build, construct, produce"	"v."
"3680"	"t"	"Torvel-zhit "	NA	"MGV"	" gerund"	"grammar"
"3681"	"t"	"Torvukh "	NA	"MGV"	" sport"	"n."
"3682"	"t"	"Tostau "	NA	"MGV"	" execute, put to death"	NA
"3683"	"t"	"Totsu-k'hai"	NA	"NGS"	" \"totsu'k'hy\", a disabling nerve pitch"	NA
"3684"	"t"	"Tovek-tukh "	NA	"MGV"	" germanium"	NA
"3685"	"t"	"Tra "	NA	"MGV"	" mass, body, accumulation, assemblage"	NA
"3686"	"t"	"Tra-lan "	NA	"MGV"	" major"	"army/marines"
"3687"	"t"	"Trahokna "	NA	"MGV"	" institute"	NA
"3688"	"t"	"Trahokna t'Ek'Mishan T'Khasi "	NA	"MGV"	" Vulcan Institute of Technology"	NA
"3689"	"t"	"Trak "	NA	"MGV"	" pillow"	"n."
"3690"	"t"	"Tral "	NA	"MGV"	" surge"	"n."
"3691"	"t"	"Tran "	NA	"MGV"	" order"	"command"
"3692"	"t"	"Tran-tor "	NA	"MGV"	" order "	"to do something"
"3693"	"t"	"Tranush "	NA	"MGV"	" patience"	NA
"3694"	"t"	"Trasha "	NA	"MGV"	" depart, leave"	NA
"3695"	"t"	"Trau "	NA	"MGV"	" honest"	NA
"3696"	"t"	"Trau'es "	NA	"MGV"	" honesty"	NA
"3697"	"t"	"Travek "	NA	"MGV"	" group, set, platoon"	NA
"3698"	"t"	"Traveksu "	NA	"MGV"	" sergeant, petty officer"	NA
"3699"	"t"	"Travilau "	NA	"MGV"	" compile"	NA
"3700"	"t"	"Trefei "	NA	"MGV"	" martyr"	"v."
"3701"	"t"	"Trefem "	NA	"MGV"	" martyr"	"n."
"3702"	"t"	"Treit "	NA	"MGV"	" flock"	"n."
"3703"	"t"	"Tren-tor "	NA	"MGV"	" master"	"v."
"3704"	"t"	"Trensu "	NA	"MGV"	" master"	"n."
"3705"	"t"	"Tres-tor "	NA	"MGV"	" rip, tear"	"v."
"3706"	"t"	"Tresahk-tor "	NA	"MGV"	" rip into pieces, rend, shred"	"v."
"3707"	"t"	"Tresahk-vel "	NA	"MGV"	" shredder"	NA
"3708"	"t"	"Treshau "	NA	"MGV"	" crack, split open"	"v."
"3709"	"t"	"Tri-zhar"	NA	"anc."	" an invasive procedure"	NA
"3710"	"t"	"Trof"	NA	"anc."	" week"	NA
"3711"	"t"	"Trufemu"	NA	"NGS"	" martyr"	"n."
"3712"	"t"	"Truhk|-zehl| "	NA	"MGV"	" latitude"	"geog."
"3713"	"t"	"Tsa "	NA	"MGV"	" curve"	"n."
"3714"	"t"	"Tsat "	NA	"MGV"	" secret"	"n."
"3715"	"t"	"Tsat-, Tsatik "	NA	"MGV"	" secret"	"adj."
"3716"	"t"	"Tsau-tukh "	NA	"MGV"	" zinc"	NA
"3717"	"t"	"Tsautal-, Tsautalik "	NA	"MGV"	" galvanized"	"adj."
"3718"	"t"	"Tsek "	NA	"MGV"	" column"	"n."
"3719"	"t"	"Tsel-, Tselik "	NA	"MGV"	" mutant"	"adj."
"3720"	"t"	"Tsel-vel "	NA	"MGV"	" mutant"	"n., thing"
"3721"	"t"	"Tselau "	NA	"MGV"	" mutate"	NA
"3722"	"t"	"Tselau-palikauk "	NA	"MGV"	" mutagenic"	NA
"3723"	"t"	"Tselau-tav "	NA	"MGV"	" mutation rate"	NA
"3724"	"t"	"Tselaya "	NA	"MGV"	" mutation"	NA
"3725"	"t"	"Tselayek "	NA	"MGV"	" mutagen"	NA
"3726"	"t"	"Tselfa "	NA	"MGV"	" mutant"	"n., non-sentient being"
"3727"	"t"	"Tselsu "	NA	"MGV"	" mutant"	"n., sentient being"
"3728"	"t"	"Tsokal "	NA	"MGV"	" territory"	NA
"3729"	"t"	"Tsorau "	NA	"MGV"	" store, cache, save up"	NA
"3730"	"t"	"Tsorkel "	NA	"MGV"	" storehouse"	"n."
"3731"	"t"	"Tsuk|-| "	NA	"MGV"	" common"	"adj."
"3732"	"t"	"Tsulaya "	NA	"MGV"	" amplitude"	NA
"3733"	"t"	"Tsuri|-| "	NA	"MGV"	" normal, regular, usual"	NA
"3734"	"t"	"Tsuri-fna-krus "	NA	"MGV"	" normal section"	NA
"3735"	"t"	"Tsuri-kek "	NA	"MGV"	" normal function"	NA
"3736"	"t"	"Tsuri-khaf-vihish "	NA	"MGV"	" normotension"	NA
"3737"	"t"	"Tsuri-pa'ashtra "	NA	"MGV"	" normal plane"	NA
"3738"	"t"	"Tsuri-sagan "	NA	"MGV"	" normal distribution"	NA
"3739"	"t"	"Tsuri-shid "	NA	"MGV"	" normal form"	NA
"3740"	"t"	"Tsuri-su'us "	NA	"MGV"	" regular number"	NA
"3741"	"t"	"Tsuri-travek "	NA	"MGV"	" normal group"	NA
"3742"	"t"	"Tsuri-vo'ihn "	NA	"MGV"	" normal equation"	NA
"3743"	"t"	"Tsuri-vukharat "	NA	"MGV"	" normal vector"	NA
"3744"	"t"	"Tsuri-wehk-vla "	NA	"MGV"	" regular polygon"	NA
"3745"	"t"	"Tsuri-zehlanaya "	NA	"MGV"	" regular sequence"	NA
"3746"	"t"	"Tsuri-zek "	NA	"MGV"	" normal order"	NA
"3747"	"t"	"Tsurkan-, Tsurkanik "	NA	"MGV"	" consistent"	NA
"3748"	"t"	"Tu "	NA	"MGV"	" you"	"after a vowel sound"
"3749"	"t"	"Tu'ash "	NA	"MGV"	" open"	"v."
"3750"	"t"	"Tu-Dzharok"	NA	"NGS"	" \"The Way of Jarok\"; mastery over \"The Inner Chorus\" by embracing emotion"	NA
"3751"	"t"	"Tu-lan "	NA	"MGV"	" Vulcan breathing exercise"	NA
"3752"	"t"	"Tu-Surak"	NA	"NGS"	" \"The Way of Surak\""	NA
"3753"	"t"	"Tuf "	NA	"MGV"	" chest, thorax"	NA
"3754"	"t"	"Tuf-has-tal "	NA	"MGV"	" thoracic medicine"	NA
"3755"	"t"	"Tuf-hinek "	NA	"MGV"	" breast bone, sternum"	NA
"3756"	"t"	"Tuf-wel "	NA	"MGV"	" thoracic nerve"	NA
"3757"	"t"	"Tuh "	NA	"MGV"	" stack, pile, heap"	"n."
"3758"	"t"	"Tuhk "	NA	"MGV"	" dent"	"n."
"3759"	"t"	"Tuhllar "	NA	"MGV"	" contents"	NA
"3760"	"t"	"Tuhsau "	NA	"MGV"	" cross"	"v."
"3761"	"t"	"Tukh "	NA	"MGV"	" material, stuff, substance"	NA
"3762"	"t"	"Tum "	NA	"MGV"	" count, tally"	"n."
"3763"	"t"	"Tum-nentu "	NA	"MGV"	" abacus"	NA
"3764"	"t"	"Tum-tor "	NA	"MGV"	" count, add up, tally"	"v."
"3765"	"t"	"Tum-vel "	NA	"MGV"	" computer"	NA
"3766"	"t"	"Tumak "	NA	"MGV"	" "	"computer"
"3767"	"t"	"Tumau "	NA	"MGV"	" program"	"v."
"3768"	"t"	"Tun "	NA	"MGV"	" care"	"n."
"3769"	"t"	"Tupa "	NA	"MGV"	" lesson"	NA
"3770"	"t"	"Tus-tor "	NA	"MGV"	" load"	"v."
"3771"	"t"	"Tusa "	NA	"MGV"	" weep"	"v."
"3772"	"t"	"Tushah "	NA	"MGV"	" grieve"	NA
"3773"	"t"	"Tushat "	NA	"MGV"	" grief"	NA
"3774"	"t"	"Tushetik "	NA	"MGV"	" apprehensive"	"adj."
"3775"	"t"	"Tusla "	NA	"MGV"	" cargo"	NA
"3776"	"t"	"Tusla-masu-hali, Tusla-mashali "	NA	"MGV"	" cargo ship, freighter"	NA
"3777"	"t"	"Tusok "	NA	"MGV"	" exercise"	"n."
"3778"	"t"	"Tuvel "	NA	"MGV"	" matter"	"subject"
"3779"	"t"	"Tuwak "	NA	"MGV"	" recent"	NA
"3780"	"t"	"Tvah "	NA	"MGV"	" meaning"	"n."
"3781"	"t"	"Tvai "	NA	"MGV"	" mean"	"v."
"3782"	"t"	"Tvau "	NA	"MGV"	" swing"	"v."
"3783"	"t"	"Tvaya "	NA	"MGV"	" swing"	"n."
"3784"	"t"	"Tvelkau "	NA	"MGV"	" tune"	"v., radio, musical instrument, etc."
"3785"	"t"	"Tveshu "	NA	"MGV"	" origin"	NA
"3786"	"t"	"Tvi-, Tvik "	NA	"MGV"	" inner, interior, internal"	"adj."
"3787"	"t"	"Tvi-dash "	NA	"MGV"	" internal injury"	NA
"3788"	"t"	"Tvi-ha-velik "	NA	"MGV"	" in vivo"	NA
"3789"	"t"	"Tvi-kaluk "	NA	"MGV"	" inner ear"	NA
"3790"	"t"	"Tvi-kovtra "	NA	"MGV"	" mantle"	"geol."
"3791"	"t"	"Tvi-nafeklar "	NA	"MGV"	" internal organs"	NA
"3792"	"t"	"Tvi-samuyek "	NA	"MGV"	" intercooler"	NA
"3793"	"t"	"Tvi-sau-pi'nafek "	NA	"MGV"	" endocrine gland"	NA
"3794"	"t"	"Tvi-sau-tal "	NA	"MGV"	" endocrinology"	NA
"3795"	"t"	"Tvi-sau-torektra "	NA	"MGV"	" endocrine system"	NA
"3796"	"t"	"Tvi-shal"	NA	"TGV"	" chamber, room, atrium"	NA
"3797"	"t"	"Tvi-shitik "	NA	"MGV"	" in situ"	"med."
"3798"	"t"	"Tvi-stukh "	NA	"MGV"	" interstice"	NA
"3799"	"t"	"Tvi-sudefik "	NA	"MGV"	" in utero"	NA
"3800"	"t"	"Tvi-sviribayek "	NA	"MGV"	" intercom"	NA
"3801"	"t"	"Tvi-thro-svep "	NA	"MGV"	" inner hatch"	NA
"3802"	"t"	"Tvi-tukh "	NA	"MGV"	" endoplasm"	NA
"3803"	"t"	"Tvi-vulu "	NA	"MGV"	" interior angle"	NA
"3804"	"t"	"Tvi-wek "	NA	"MGV"	" interphase"	"n."
"3805"	"t"	"Tvi-yontau-mishu "	NA	"MGV"	" internal combustion engine"	NA
"3806"	"t"	"Tvi-zan-vel "	NA	"MGV"	" endoscope"	NA
"3807"	"t"	"Tvi-zul "	NA	"MGV"	" magma"	NA
"3808"	"t"	"Tvidon'es "	NA	"MGV"	" enrichment"	NA
"3809"	"t"	"Tvidon-tor "	NA	"MGV"	" enrich"	NA
"3810"	"t"	"Tvihal"	NA	"MGV"	" chamber, room, atrium"	NA
"3811"	"t"	"Tvihanek "	NA	"MGV"	" interface"	"n."
"3812"	"t"	"Tviklachek "	NA	"MGV"	" interlock"	"n."
"3813"	"t"	"Tvimesau "	NA	"MGV"	" intersect"	NA
"3814"	"t"	"Tvimesaya "	NA	"MGV"	" intersection"	NA
"3815"	"t"	"Tvisek "	NA	"MGV"	" reflex"	NA
"3816"	"t"	"Tvitau "	NA	"MGV"	" line"	"v."
"3817"	"t"	"Tvitaya "	NA	"MGV"	" lining"	NA
"3818"	"t"	"Tviyan "	NA	"MGV"	" core"	"n."
"3819"	"u"	"U, U' "	NA	"MGV"	" as"	NA
"3820"	"u"	"U'gal "	NA	"MGV"	" electron"	"n."
"3821"	"u"	"U'gal-glashaun "	NA	"MGV"	" electron scanning"	NA
"3822"	"u"	"U'gal-ha'zehl "	NA	"MGV"	" electron beam"	NA
"3823"	"u"	"U'gal-pohshek "	NA	"MGV"	" electron gun"	NA
"3824"	"u"	"U'gal-salash "	NA	"MGV"	" electron stream"	NA
"3825"	"u"	"U'gal-shivak "	NA	"MGV"	" electron mass"	NA
"3826"	"u"	"U'gal-yumau-tal "	NA	"MGV"	" electronics"	"study"
"3827"	"u"	"Ugalik numo-zan-vel "	NA	"MGV"	" electron microscope"	NA
"3828"	"u"	"U'rak "	NA	"MGV"	" negative"	"polarity"
"3829"	"u"	"Ub "	NA	"MGV"	" dome"	NA
"3830"	"u"	"Udash|-| "	NA	"MGV"	" cruel, mean, not nice "	"at all"
"3831"	"u"	"Uf "	NA	"MGV"	" how"	NA
"3832"	"u"	"Ugau "	NA	"MGV"	" promise"	"v."
"3833"	"u"	"Uk "	NA	"MGV"	" digit"	"finger or toe"
"3834"	"u"	"Ukhru-vishan "	NA	"MGV"	" affair"	NA
"3835"	"u"	"Ukralau "	NA	"MGV"	" crawl"	"v."
"3836"	"u"	"Ukraluk "	NA	"MGV"	" reptile"	NA
"3837"	"u"	"Ul-wihka "	NA	"MGV"	" hypothesis"	NA
"3838"	"u"	"Ulef "	NA	"MGV"	" half"	NA
"3839"	"u"	"Ulidak "	NA	"MGV"	" scarring"	"n."
"3840"	"u"	"Ulidar "	NA	"MGV"	" mark, scar"	"n."
"3841"	"u"	"Ulidau "	NA	"MGV"	" mark, scar"	"v."
"3842"	"u"	"Ulidau-glaribek "	NA	"MGV"	" marker beacon"	NA
"3843"	"u"	"Ulidaya "	NA	"MGV"	" marking"	"n."
"3844"	"u"	"Ulidayek "	NA	"MGV"	" marker buoy"	NA
"3845"	"u"	"Ulidek "	NA	"MGV"	" marker"	"n."
"3846"	"u"	"Um "	NA	"MGV"	" tip, point"	NA
"3847"	"u"	"Un "	NA	"MGV"	" digit"	"math."
"3848"	"u"	"Ur "	NA	"MGV"	" tunnel"	NA
"3849"	"u"	"Uralau "	NA	"MGV"	" sing"	"v."
"3850"	"u"	"Uralausu "	NA	"MGV"	" singer"	NA
"3851"	"u"	"Urgam "	NA	"MGV"	" effort"	NA
"3852"	"u"	"Uroshal "	NA	"MGV"	" farm"	"n."
"3853"	"u"	"Uroshal-kelek "	NA	"MGV"	" farmhouse"	NA
"3854"	"u"	"Uroshal-solektra "	NA	"MGV"	" farmland"	NA
"3855"	"u"	"Uroshal-zupsu "	NA	"MGV"	" farm hand, farm worker"	NA
"3856"	"u"	"Uroshalsu "	NA	"MGV"	" farmer"	"MGV"
"3857"	"u"	"Uroshitau "	NA	"MGV"	" farm"	"v."
"3858"	"u"	"Uroshitausu "	NA	"MGV"	" farmer"	"TGV"
"3859"	"u"	"Urozh"	NA	"anc."	" crop"	"s"
"3860"	"u"	"Ushek "	NA	"MGV"	" basalt"	NA
"3861"	"u"	"Ushgul "	NA	"MGV"	" a legendary werewolf-like being"	NA
"3862"	"u"	"Utan "	NA	"MGV"	" compassionate"	NA
"3863"	"u"	"Utan'es "	NA	"MGV"	" compassion"	NA
"3864"	"u"	"Utvau "	NA	"MGV"	" reason"	"v."
"3865"	"u"	"Uus "	""	"MGV"	" icon"	NA
"3866"	"u"	"Uyed "	NA	"MGV"	" emphatic particle"	"grammar"
"3867"	"u"	"Uz "	NA	"MGV"	" fee"	NA
"3868"	"u"	"Uzh|-| "	NA	"MGV"	" new"	NA
"3869"	"u"	"Uzhau "	NA	"MGV"	" refresh, renew"	NA
"3870"	"v"	"V'hak"	NA	"anc."	" elegy"	NA
"3871"	"v"	"V'Shar"	NA	"NGS"	" The Vulcan Security Force"	NA
"3872"	"v"	"V'Tosh"	NA	"NGS"	" the people of Vulcan"	NA
"3873"	"v"	"V'Tosh ka'tur"	NA	"NGS"	" \"Vulcans without logic\""	NA
"3874"	"v"	"Va'amau "	NA	"MGV"	" mimic"	"v."
"3875"	"v"	"Va'asau "	NA	"MGV"	" copy"	"v."
"3876"	"v"	"Va'ashiv "	NA	"MGV"	" again"	NA
"3877"	"v"	"Va'num"	NA	"obs."	" search"	"n."
"3878"	"v"	"Va'prah "	NA	"MGV"	" replace"	NA
"3879"	"v"	"Vah "	NA	"MGV"	" as"	"comparitive"
"3880"	"v"	"Vahl "	NA	"MGV"	" grant, bequeath"	NA
"3881"	"v"	"Vai "	NA	"MGV"	" holy"	NA
"3882"	"v"	"Vaikar-, Vaikarik "	NA	"MGV"	" devout"	NA
"3883"	"v"	"Vaikau "	NA	"MGV"	" devote"	NA
"3884"	"v"	"Vaikausu "	NA	"MGV"	" devotee, fan"	NA
"3885"	"v"	"Vak-zehl "	NA	"MGV"	" X-ray"	"n."
"3886"	"v"	"Vakav'es "	NA	"MGV"	" frequency"	NA
"3887"	"v"	"Vakav'es-fereikek "	NA	"MGV"	" frequency synthesizer"	NA
"3888"	"v"	"Vakav'es-nakihtilaya "	NA	"MGV"	" frequency modulation "	"FM"
"3889"	"v"	"Vakav'es-rushanek "	NA	"MGV"	" frequency converter"	NA
"3890"	"v"	"Vakav'es-zhel "	NA	"MGV"	" frequency band"	NA
"3891"	"v"	"Vakav-, Vakavik "	NA	"MGV"	" frequent"	NA
"3892"	"v"	"Vakh-, Vakhik "	NA	"MGV"	" bold"	NA
"3893"	"v"	"Vaksurik "	NA	"MGV"	" beautiful"	NA
"3894"	"v"	"Val "	NA	"MGV"	" chip"	"n."
"3895"	"v"	"Valit "	NA	"MGV"	" a Vulcan burrowing animal"	NA
"3896"	"v"	"Vam "	NA	"MGV"	" esteem"	"n."
"3897"	"v"	"Van-kal"	NA	"anc."	" ceremony"	NA
"3898"	"v"	"Van-razh "	NA	"MGV"	" mine"	"shaft"
"3899"	"v"	"Van-tor "	NA	"MGV"	" mine, excavate, dig up"	NA
"3900"	"v"	"Van-tukh "	NA	"MGV"	" ore"	NA
"3901"	"v"	"Vanu-, Vanuk "	NA	"MGV"	" ceremonial"	NA
"3902"	"v"	"Var "	NA	"MGV"	" tale, story"	NA
"3903"	"v"	"Var-tor "	NA	"MGV"	" tell "	"a story"
"3904"	"v"	"Varahmau "	NA	"MGV"	" address, speak directly to"	NA
"3905"	"v"	"Variben "	NA	"MGV"	" talk"	"v."
"3906"	"v"	"Vas-tor "	NA	"MGV"	" relieve"	NA
"3907"	"v"	"Vash "	NA	"MGV"	" terror"	NA
"3908"	"v"	"Vash-tor "	NA	"MGV"	" terrify"	NA
"3909"	"v"	"Vashau "	NA	"MGV"	" destroy"	NA
"3910"	"v"	"Vashaya "	NA	"MGV"	" destruction"	NA
"3911"	"v"	"Vat "	NA	"MGV"	" repository, temporary storage"	NA
"3912"	"v"	"Vath "	NA	"MGV"	" other"	NA
"3913"	"v"	"Vathru "	NA	"MGV"	" otherwise"	NA
"3914"	"v"	"Vau-tukh "	NA	"MGV"	" titanium"	NA
"3915"	"v"	"Vaukh "	NA	"MGV"	" calf"	"leg"
"3916"	"v"	"Vaunah "	NA	"MGV"	" hesitation"	NA
"3917"	"v"	"Vaunai "	NA	"MGV"	" hesitate"	NA
"3918"	"v"	"Vava "	NA	"MGV"	" echo"	"n."
"3919"	"v"	"Vazgau "	NA	"MGV"	" steal"	NA
"3920"	"v"	"Vazh "	NA	"MGV"	" urine"	NA
"3921"	"v"	"Vazh-ek'ur-tal "	NA	"MGV"	" urology"	NA
"3922"	"v"	"Vazh-mev "	NA	"MGV"	" urethra"	NA
"3923"	"v"	"Vazh-mev-yonshaya "	NA	"MGV"	" urethritis"	NA
"3924"	"v"	"Vazh-sa'haf"	NA	"TGV"	" bladder"	NA
"3925"	"v"	"Vazhaf"	NA	"MGV"	" bladder"	NA
"3926"	"v"	"Vazhau "	NA	"MGV"	" urinate"	NA
"3927"	"v"	"Vazhau-kusut|-nosh| "	NA	"MGV"	" urodynia"	NA
"3928"	"v"	"Vazhaya "	NA	"MGV"	" urination"	NA
"3929"	"v"	"Ved "	NA	"MGV"	" quite"	NA
"3930"	"v"	"Vedik "	NA	"MGV"	" weed"	NA
"3931"	"v"	"Vedrah prah"	NA	"NGS"	" acceptance & negation of pain & discomfort"	NA
"3932"	"v"	"Vek "	NA	"MGV"	" "	"egg"
"3933"	"v"	"Vel "	NA	"MGV"	" thing, object, item"	NA
"3934"	"v"	"Vel-zhit "	NA	"MGV"	" noun"	NA
"3935"	"v"	"Velek "	NA	"MGV"	" structure"	"biol., chem., etc."
"3936"	"v"	"Veli-, Velik "	NA	"MGV"	" simple, basic"	NA
"3937"	"v"	"Veltra "	NA	"MGV"	" property"	NA
"3938"	"v"	"Ven-dol-tar"	NA	"anc."	" philosophy"	NA
"3939"	"v"	"Venek "	NA	"MGV"	" trend"	"n."
"3940"	"v"	"Venk "	NA	"MGV"	" idea"	"n."
"3941"	"v"	"Venlinahr"	NA	"anc."	" normal state of adult discipline"	NA
"3942"	"v"	"Ver-tor "	NA	"MGV"	" edit"	"v."
"3943"	"v"	"Versu "	NA	"MGV"	" editor"	NA
"3944"	"v"	"Ves "	NA	"MGV"	" kind, type, ilk"	NA
"3945"	"v"	"Vesh "	NA	"MGV"	" ago"	NA
"3946"	"v"	"Veshau "	NA	"MGV"	" elapse, pass"	"v."
"3947"	"v"	"Vesht "	NA	"MGV"	" past"	NA
"3948"	"v"	"Vesht-aushfa-tal "	NA	"MGV"	" paleozoology"	NA
"3949"	"v"	"Vesht-ek'nosh-tal "	NA	"MGV"	" paleoclimatology"	NA
"3950"	"v"	"Vesht-ha-tal "	NA	"MGV"	" paleontology"	NA
"3951"	"v"	"Vesht-kastik-tal "	NA	"MGV"	" paleobotany"	NA
"3952"	"v"	"Vesht-koshtri "	NA	"MGV"	" paleospecies"	NA
"3953"	"v"	"Vesht-var "	NA	"MGV"	" history"	NA
"3954"	"v"	"Vesht-varik "	NA	"MGV"	" historic"	"al"
"3955"	"v"	"Veshtau "	NA	"MGV"	" experience"	"v."
"3956"	"v"	"Veshtaya "	NA	"MGV"	" experience"	"n."
"3957"	"v"	"Vesuhl"	NA	"anc."	" bitumen"	NA
"3958"	"v"	"Vet "	NA	"MGV"	" doubt"	"n."
"3959"	"v"	"Vet-bosh "	NA	"MGV"	" doubtful, dubious"	NA
"3960"	"v"	"Vet-fam "	NA	"MGV"	" doubtless"	NA
"3961"	"v"	"Vi "	NA	"MGV"	" who"	NA
"3962"	"v"	"Vi-kwitau "	NA	"MGV"	" intrude"	NA
"3963"	"v"	"Vi-kwitaya "	NA	"MGV"	" intrusion"	NA
"3964"	"v"	"Vi-seshau "	NA	"MGV"	" absorb"	NA
"3965"	"v"	"Vi-seshau'es "	NA	"MGV"	" absorbency"	NA
"3966"	"v"	"Vi-seshau-kurtra "	NA	"MGV"	" absorption spectrum"	NA
"3967"	"v"	"Vi-seshau-zehllar "	NA	"MGV"	" absorption lines"	NA
"3968"	"v"	"Vi-seshau-zhel "	NA	"MGV"	" absorption band"	NA
"3969"	"v"	"Vi-seshauk "	NA	"MGV"	" absorbent"	"adj."
"3970"	"v"	"Vi-seshaya "	NA	"MGV"	" absorption"	NA
"3971"	"v"	"Vi-seshayek "	NA	"MGV"	" absorbent"	"n."
"3972"	"v"	"Vihash-tor "	NA	"MGV"	" fly in, arrive by aircraft"	"v."
"3973"	"v"	"Vihish "	NA	"MGV"	" pressure"	"n."
"3974"	"v"	"Vihish-fen "	NA	"MGV"	" pressure seal"	NA
"3975"	"v"	"Vihish-mev "	NA	"MGV"	" pressurization duct"	NA
"3976"	"v"	"Vihish-pakhartayek "	NA	"MGV"	" pressure regulator"	NA
"3977"	"v"	"Vihish-sahish-torektra "	NA	"MGV"	" pressurization/depressurization system"	NA
"3978"	"v"	"Vihish-tash-torektra "	NA	"MGV"	" pressure control system"	NA
"3979"	"v"	"Vihish-tor "	NA	"MGV"	" pressurize"	NA
"3980"	"v"	"Vihishan "	NA	"MGV"	" pressurization"	NA
"3981"	"v"	"Vihk "	NA	"MGV"	" blob, clod, clot, glob"	NA
"3982"	"v"	"Vihpan "	NA	"MGV"	" block"	"n."
"3983"	"v"	"Vikau "	NA	"MGV"	" warn"	NA
"3984"	"v"	"Vikaya "	NA	"MGV"	" warning, alarm"	NA
"3985"	"v"	"Vikayek "	NA	"MGV"	" alarm"	"device"
"3986"	"v"	"Vikuvau "	NA	"MGV"	" encircle, surround"	NA
"3987"	"v"	"Vil "	NA	"MGV"	" odor"	NA
"3988"	"v"	"Vimashau "	NA	"MGV"	" liquefy"	NA
"3989"	"v"	"Vimashaya "	NA	"MGV"	" liquefication"	NA
"3990"	"v"	"Vimevilau "	NA	"MGV"	" induce"	NA
"3991"	"v"	"Vimevilaya "	NA	"MGV"	" induction"	NA
"3992"	"v"	"Vimevilayek "	NA	"MGV"	" inducer"	"device"
"3993"	"v"	"Vin'es "	NA	"MGV"	" maturity"	NA
"3994"	"v"	"Vin-tor "	NA	"MGV"	" mature"	"v."
"3995"	"v"	"Vinem "	NA	"MGV"	" assimilation"	NA
"3996"	"v"	"Vinem-tor "	NA	"MGV"	" assimilate"	NA
"3997"	"v"	"Vinemalik, Vinemayik "	NA	"MGV"	" assimilated"	"adj."
"3998"	"v"	"Vinik "	NA	"MGV"	" mature"	"d"
"3999"	"v"	"Vipladau "	NA	"MGV"	" record"	"v."
"4000"	"v"	"Vipladayek "	NA	"MGV"	" recorder"	"device"
"4001"	"v"	"Vis "	NA	"MGV"	" grid, net, web"	NA
"4002"	"v"	"Visak'a"	NA	"anc."	" legacy"	NA
"4003"	"v"	"Visatilau "	NA	"MGV"	" encrypt"	NA
"4004"	"v"	"Visatilaya "	NA	"MGV"	" encryption"	NA
"4005"	"v"	"Vishau "	NA	"MGV"	" insert"	NA
"4006"	"v"	"Vishaya "	NA	"MGV"	" insertion"	NA
"4007"	"v"	"Vishi-vel "	NA	"MGV"	" implant"	"n."
"4008"	"v"	"Vishitau "	NA	"MGV"	" embed, implant, set into place"	NA
"4009"	"v"	"Vishitaya "	NA	"MGV"	" embedding, implantation"	NA
"4010"	"v"	"Vishizhukel "	NA	"MGV"	" foundry"	NA
"4011"	"v"	"Viskulan "	NA	"MGV"	" matrix"	NA
"4012"	"v"	"Visnuhpau "	NA	"MGV"	" encroach"	NA
"4013"	"v"	"Visnuhpaya "	NA	"MGV"	" encroachment"	NA
"4014"	"v"	"Visolektau "	NA	"MGV"	" bury"	NA
"4015"	"v"	"Visolektaya "	NA	"MGV"	" burial"	NA
"4016"	"v"	"Visovau "	NA	"MGV"	" inflate"	NA
"4017"	"v"	"Visovaya "	NA	"MGV"	" inflation"	NA
