"FRST_LETTER"	"voicing"	"vulcan"	"variety"	"pos"	"croftian_crossling_concepts"	"fse"
"3927"	"v"	"voiced"	"Visolektau "	"MGV"	"v."	"ACT.CONC"	"bury"
"3928"	"v"	"voiced"	"Visolektaya "	"MGV"	"n."	"OBJ.CONC"	"burial"
"3929"	"v"	"voiced"	"Visovau "	"MGV"	"v."	"ACT.CONC"	"inflate"
"3930"	"v"	"voiced"	"Visovaya "	"MGV"	"n."	"OBJ.CONC"	"inflation"
"3931"	"v"	"voiced"	"Vistra "	"MGV"	"n."	"OBJ.CONC"	"network, netting, webbing"
"3932"	"v"	"voiced"	"Vita "	"MGV"	"adv."	"ACT.CONC.MOD"	"unless"
"3933"	"v"	"voiced"	"Vitaya "	"MGV"	"n."	"OBJ.CONC"	"stasis"
"3934"	"v"	"voiced"	"Vitik "	"MGV"	"adj."	"PROP.CONC"	"static"
"3935"	"v"	"voiced"	"Vitush "	"MGV"	"n."	"OBJ.CONC"	"ash(es)"
"3936"	"v"	"voiced"	"Vivotaya "	"MGV"	"n."	"OBJ.CONC"	"infection"
"3937"	"v"	"voiced"	"Viyatau "	"MGV"	"v."	"ACT.CONC"	"impregnate"
"3938"	"v"	"voiced"	"Viyi-, Viyik "	"MGV"	"adj."	"PROP.CONC"	"even (not odd)"
"3939"	"v"	"voiced"	"Viyi-su'us "	"MGV"	"n."	"OBJ.CONC"	"even number"
"3940"	"v"	"voiced"	"Vla "	"MGV"	"n."	"OBJ.CONC"	"side, facet"
"3941"	"v"	"voiced"	"Vlak|-| "	"MGV"	"adj."	"PROP.CONC"	"sudden"
"3942"	"v"	"voiced"	"Vlavla|-| "	"MGV"	"adj."	"PROP.CONC"	"parallel"
"3943"	"v"	"voiced"	"Vlavla-wakrubaya "	"MGV"	"n."	"OBJ.CONC"	"parallel evolution"
"3944"	"v"	"voiced"	"Vlau-tor "	"MGV"	"v."	"ACT.CONC"	"stink, reek"
"3945"	"v"	"voiced"	"Vlei "	"MGV"	"v."	"ACT.CONC"	"bellow"
"3946"	"v"	"voiced"	"Vlitau "	"MGV"	"v."	"ACT.CONC"	"pay"
"3947"	"v"	"voiced"	"Vluhn "	"MGV"	"n."	"OBJ.CONC"	"drum"
"3948"	"v"	"voiced"	"Vluhn-kuhsh "	"MGV"	"n."	"OBJ.CONC"	"drumbeat"
"3949"	"v"	"voiced"	"Vluhn-tor "	"MGV"	"v."	"ACT.CONC"	"drum"
"3950"	"v"	"voiced"	"Vlur "	"MGV"	"v."	"ACT.CONC"	"howl"
"3951"	"v"	"voiced"	"Vnol"	"anc."	"n."	"OBJ.CONC"	"former friend who is now an enemy"
"3952"	"v"	"voiced"	"Vohr-, Vohris "	"MGV"	"adj."	"PROP.CONC"	"slow"
"3953"	"v"	"voiced"	"Vohrau "	"MGV"	"v."	"ACT.CONC"	"brake, slow down, slow to a stop"
"3954"	"v"	"voiced"	"Vohtau "	"MGV"	"v."	"ACT.CONC"	"delay"
"3955"	"v"	"voiced"	"Vokau "	"MGV"	"v."	"ACT.CONC"	"remember"
"3956"	"v"	"voiced"	"Vokaya "	"MGV"	"n."	"OBJ.CONC"	"memory, remembrance"
"3957"	"v"	"voiced"	"Vom-tukh "	"MGV"	"n."	"OBJ.CONC"	"limestone"
"3958"	"v"	"voiced"	"Vrav-teht "	"MGV"	"adj."	"PROP.CONC"	"foolproof"
"3959"	"v"	"voiced"	"Vravshau "	"MGV"	"v."	"ACT.CONC"	"fail"
"3960"	"v"	"voiced"	"Vravshaya "	"MGV"	"n."	"OBJ.CONC"	"failure"
"3961"	"v"	"voiced"	"Vre-katra"	"anc."	"n."	"OBJ.CONC"	"vre'katra/vrekatra; Katric ark, crystalline repository for a katra"
"3962"	"v"	"voiced"	"Vre-kasht"	"anc."	"n."	"OBJ.CONC"	"exile, outcast"
"3963"	"v"	"voiced"	"Vrel "	"MGV"	"n."	"OBJ.CONC"	"mud"
"3964"	"v"	"voiced"	"Vrel-eiktra "	"MGV"	"n."	"OBJ.CONC"	"mud flat"
"3965"	"v"	"voiced"	"Vrel-yumaya "	"MGV"	"n."	"OBJ.CONC"	"mudflow"
"3966"	"v"	"voiced"	"Vu "	"MGV"	"pron."	"OBJ.CONC"	"you (reflexive)"
"3967"	"v"	"voiced"	"Vugau "	"MGV"	"v."	"ACT.CONC"	"to fester"
"3968"	"v"	"voiced"	"Vuhlkansu "	"MGV"	"n."	"OBJ.CONC"	"Vulcan"
"3969"	"v"	"voiced"	"Vuhnau "	"MGV"	"v."	"ACT.CONC"	"vary"
"3970"	"v"	"voiced"	"Vuhnauk "	"MGV"	"adj."	"PROP.CONC"	"divers(e), various"
"3971"	"v"	"voiced"	"Vuhnaya "	"MGV"	"n."	"OBJ.CONC"	"variation, diversity"
"3972"	"v"	"voiced"	"Vukh "	"MGV"	"n."	"OBJ.CONC"	"hull, fuselage"
"3973"	"v"	"voiced"	"Vukharat "	"MGV"	"n."	"OBJ.CONC"	"vector"
"3974"	"v"	"voiced"	"Vukhut "	"MGV"	"n."	"OBJ.CONC"	"body"
"3975"	"v"	"voiced"	"Vul "	"MGV"	"n."	"OBJ.CONC"	"slant, slope"
"3976"	"v"	"voiced"	"Vulosoltra "	"MGV"	"n."	"OBJ.CONC"	"embankment"
"3977"	"v"	"voiced"	"Vulu "	"MGV"	"n."	"OBJ.CONC"	"angle"
"3978"	"v"	"voiced"	"Vulumau "	"MGV"	"v."	"ACT.CONC"	"bevel"
"3979"	"v"	"voiced"	"Vun|-| "	"MGV"	"v."	"PREDIC.MODAL"	"have to, must"
"3980"	"v"	"voiced"	"Vunai "	"MGV"	"n."	"OBJ.CONC"	"field"
"3981"	"v"	"voiced"	"Vunai-ferek "	"MGV"	"n."	"OBJ.CONC"	"field generator"
"3982"	"v"	"voiced"	"Vunai-karik'es "	"MGV"	"n."	"OBJ.CONC"	"field strength"
"3983"	"v"	"voiced"	"Vunai-katrom "	"MGV"	"n."	"OBJ.CONC"	"field current"
"3984"	"v"	"voiced"	"Vunai-khlop-thon "	"MGV"	"n."	"OBJ.CONC"	"field geometry"
"3985"	"v"	"voiced"	"Vunai-khrasaya "	"MGV"	"n."	"OBJ.CONC"	"field discharge"
"3986"	"v"	"voiced"	"Vunai-mish-raul "	"MGV"	"n."	"OBJ.CONC"	"hydrospanner"
"3987"	"v"	"voiced"	"Vunai-pakuv "	"MGV"	"n."	"OBJ.CONC"	"field coil"
"3988"	"v"	"voiced"	"Vunai-seshan-vel "	"MGV"	"n."	"OBJ.CONC"	"field magnet"
"3989"	"v"	"voiced"	"Vunai-wihka "	"MGV"	"n."	"OBJ.CONC"	"field theory"
"3990"	"v"	"voiced"	"Vup "	"MGV"	"n."	"OBJ.CONC"	"feint"
"3991"	"v"	"voiced"	"Vus "	"MGV"	"n."	"OBJ.CONC"	"echelon"
"3992"	"v"	"voiced"	"Vutau "	"MGV"	"v."	"ACT.CONC"	"call"
"3993"	"v"	"voiced"	"Vuyurau "	"MGV"	"v."	"ACT.CONC"	"roar"
"3994"	"v"	"voiced"	"Vuzh "	"MGV"	"n."	"OBJ.CONC"	"smoke"
"3995"	"v"	"voiced"	"Vuzh-mev "	"MGV"	"n."	"OBJ.CONC"	"chimney, smokestack"
"3996"	"v"	"voiced"	"Vuzh-patalek "	"MGV"	"n."	"OBJ.CONC"	"smoke detector"
"3997"	"v"	"voiced"	"Vyek "	"MGV"	"n."	"OBJ.CONC"	"inlet"
"3998"	"w"	"voiced"	"Wa, Wa' "	"MGV"	"adv."	"ACT.CONC.MOD"	"especially"
"3999"	"w"	"voiced"	"Wadashau "	"MGV"	"v."	"ACT.CONC"	"perspire, sweat"
"4000"	"w"	"voiced"	"Wadi "	"MGV"	"n."	"OBJ.CONC"	"skin"
"4001"	"w"	"voiced"	"Wafau "	"MGV"	"v."	"ACT.CONC"	"deny"
"4002"	"w"	"voiced"	"Wahdzh-, Wahdzhik "	"MGV"	"adj."	"PROP.CONC"	"severe"
"4003"	"w"	"voiced"	"Wahtau "	"MGV"	"v."	"ACT.CONC"	"insult"
"4004"	"w"	"voiced"	"Wak "	"MGV"	"n."	"OBJ.CONC"	"time"
"4005"	"w"	"voiced"	"Wak-vel "	"MGV"	"n."	"OBJ.CONC"	"clock"
"4006"	"w"	"voiced"	"Wakiv-, Wakivik "	"MGV"	"adj."	"PROP.CONC"	"temporal"
"4007"	"w"	"voiced"	"Wakiv-flekh'es "	"MGV"	"n."	"OBJ.CONC"	"temporal anomaly"
"4008"	"w"	"voiced"	"Wakiv-fo-dan "	"MGV"	"n."	"OBJ.CONC"	"temporal shield"
"4009"	"w"	"voiced"	"Wakiv-ri'aret-nosh "	"MGV"	"n."	"OBJ.CONC"	"temporal narcosis"
"4010"	"w"	"voiced"	"Wakiv-sasayek "	"MGV"	"n."	"OBJ.CONC"	"temporal transmitter"
"4011"	"w"	"voiced"	"Wakiv-vavayek "	"MGV"	"n."	"OBJ.CONC"	"temporal transponder"
"4012"	"w"	"voiced"	"Wakiv-vunai "	"MGV"	"n."	"OBJ.CONC"	"temporal field"
"4013"	"w"	"voiced"	"Wakli "	"MGV"	"adv."	"ACT.CONC.MOD"	"in what manner, in what way"
"4014"	"w"	"voiced"	"Wakrubau "	"MGV"	"v."	"ACT.CONC"	"evolve"
"4015"	"w"	"voiced"	"Wakrubaya "	"MGV"	"n."	"OBJ.CONC"	"evolution"
"4016"	"w"	"voiced"	"Wal-tukh "	"MGV"	"n."	"OBJ.CONC"	"magnesium"
"4017"	"w"	"voiced"	"Wan "	"MGV"	"n."	"OBJ.CONC"	"cloud"
"4018"	"w"	"voiced"	"Wan-kur "	"MGV"	"adj."	"PROP.CONC"	"white"
"4019"	"w"	"voiced"	"Wan-tukh "	"MGV"	"n."	"OBJ.CONC"	"aluminum, aluminium"
"4020"	"w"	"voiced"	"Wan-tukh-grazhiv "	"MGV"	"n."	"OBJ.CONC"	"aluminum powder"
"4021"	"w"	"voiced"	"Wan-tukh-thalv "	"MGV"	"n."	"OBJ.CONC"	"aluminum foil"
"4022"	"w"	"voiced"	"Waneti"	"anc."	"n."	"OBJ.CONC"	"Vulcan plant with tiny white blossoms"
"4023"	"w"	"voiced"	"Wat "	"MGV"	"n."	"OBJ.CONC"	"problem"
"4024"	"w"	"voiced"	"Watosh|-| "	"MGV"	"adj."	"PROP.CONC"	"ugly"
"4025"	"w"	"voiced"	"Wauk "	"MGV"	"n."	"OBJ.CONC"	"turbulence"
"4026"	"w"	"voiced"	"Wedzh "	"MGV"	"n."	"OBJ.CONC"	"intent"
"4027"	"w"	"voiced"	"Wedzh-tor "	"MGV"	"v."	"ACT.CONC"	"intend"
"4028"	"w"	"voiced"	"Wef "	"MGV"	"n."	"OBJ.CONC"	"scale, flake"
"4029"	"w"	"voiced"	"Weh|-| "	"MGV"	"adj."	"PROP.CONC"	"more"
"4030"	"w"	"voiced"	"Weh-abu-, Weh-abuk "	"MGV"	"adj."	"PROP.CONC"	"upper"
"4031"	"w"	"voiced"	"Weh-abu-grei "	"MGV"	"n."	"OBJ.CONC"	"upper limit"
"4032"	"w"	"voiced"	"Weh-abu-ketil "	"MGV"	"n."	"OBJ.CONC"	"upper integral"
"4033"	"w"	"voiced"	"Weh-abu-klayanek "	"MGV"	"n."	"OBJ.CONC"	"upper factorial"
"4034"	"w"	"voiced"	"Weh-glu|-| "	"MGV"	"adj."	"PROP.CONC"	"deeper"
"4035"	"w"	"voiced"	"Weh-has-bosh "	"MGV"	"adj."	"PROP.CONC"	"sicker"
"4036"	"w"	"voiced"	"Weh-karik "	"MGV"	"adj."	"PROP.CONC"	"stronger"
"4037"	"w"	"voiced"	"Weh-klon|-| "	"MGV"	"adj."	"PROP.CONC"	"smarter"
"4038"	"w"	"voiced"	"Weh-kobat|-| "	"MGV"	"adj."	"PROP.CONC"	"weaker"
"4039"	"w"	"voiced"	"Weh-lerash|-| "	"MGV"	"adj."	"PROP.CONC"	"harder (less soft)"
"4040"	"w"	"voiced"	"Weh-nu'ri|-| "	"MGV"	"adj."	"PROP.CONC"	"younger"
"4041"	"w"	"voiced"	"Weh-nuk|-| "	"MGV"	"adj."	"PROP.CONC"	"lower"
"4042"	"w"	"voiced"	"Weh-nuk-grei "	"MGV"	"n."	"OBJ.CONC"	"lower limit"
"4043"	"w"	"voiced"	"Weh-nuk-ketil "	"MGV"	"n."	"OBJ.CONC"	"lower integral"
"4044"	"w"	"voiced"	"Weh-nuk-klayanek "	"MGV"	"n."	"OBJ.CONC"	"lower factorial"
"4045"	"w"	"voiced"	"Weh-os|-| "	"MGV"	"adj."	"PROP.CONC"	"older"
"4046"	"w"	"voiced"	"Weh-pid|-| "	"MGV"	"adj."	"PROP.CONC"	"higher"
"4047"	"w"	"voiced"	"Weh-ras|-| "	"MGV"	"adj."	"PROP.CONC"	"heavier"
"4048"	"w"	"voiced"	"Weh-rom|-| "	"MGV"	"adj."	"PROP.CONC"	"better"
"4049"	"w"	"voiced"	"Weh-sahr-, Weh-sahris "	"MGV"	"adj."	"PROP.CONC"	"faster, quicker"
"4050"	"w"	"voiced"	"Weh-slu-, Weh-sluk "	"MGV"	"adj."	"PROP.CONC"	"fresher"
"4051"	"w"	"voiced"	"Weh-ta'hal|-| "	"MGV"	"adj."	"PROP.CONC"	"lighter (less heavy)"
"4052"	"w"	"voiced"	"Weh-thel-, Weh-thelik "	"MGV"	"adj."	"PROP.CONC"	"fatter"
"4053"	"w"	"voiced"	"Weh-vohr-, Weh-vohris "	"MGV"	"adj."	"PROP.CONC"	"slower"
"4054"	"w"	"voiced"	"Weh-wonil|-| "	"MGV"	"adj."	"PROP.CONC"	"thinner"
"4055"	"w"	"voiced"	"Wehk|-| "	"MGV"	"adv."	"SELEC.MOD"	"many"
"4056"	"w"	"voiced"	"Wehk-vel "	"MGV"	"n."	"OBJ.CONC"	"manifold"
"4057"	"w"	"voiced"	"Wehk-wek-fnash "	"MGV"	"n."	"OBJ.CONC"	"multiphasic sweep"
"4058"	"w"	"voiced"	"Wehk-wek-glashaya "	"MGV"	"n."	"OBJ.CONC"	"multiphasic scan"
"4059"	"w"	"voiced"	"Wehk-wek-glashayek "	"MGV"	"n."	"OBJ.CONC"	"multiphasic scanner"
"4060"	"w"	"voiced"	"Wehkovau "	"MGV"	"v."	"ACT.CONC"	"multiply"
"4061"	"w"	"voiced"	"Wehkovaya "	"MGV"	"n."	"OBJ.CONC"	"multiplication"
"4062"	"w"	"voiced"	"Wehkovayek "	"MGV"	"n."	"OBJ.CONC"	"multiplier"
"4063"	"w"	"voiced"	"Weht "	"MGV"	"n."	"OBJ.CONC"	"more"
"4064"	"w"	"voiced"	"Wehu "	"MGV"	"n."	"OBJ.CONC"	"plural"
"4065"	"w"	"voiced"	"Wei-, Weik "	"MGV"	"adj."	"PROP.CONC"	"easy"
"4066"	"w"	"voiced"	"Wein "	"MGV"	"n."	"OBJ.CONC"	"cover"
"4067"	"w"	"voiced"	"Weizehl "	"MGV"	"n."	"OBJ.CONC"	"series"
"4068"	"w"	"voiced"	"Wek "	"MGV"	"n."	"OBJ.CONC"	"phase"
"4069"	"w"	"voiced"	"Wek-ashenayek "	"MGV"	"n."	"OBJ.CONC"	"phase amplifier"
"4070"	"w"	"voiced"	"Wek-izaya "	"MGV"	"n."	"OBJ.CONC"	"phase shift"
"4071"	"w"	"voiced"	"Wek-nakihtilayek "	"MGV"	"n."	"OBJ.CONC"	"phase modulator"
"4072"	"w"	"voiced"	"Wek-sapa'shayek "	"MGV"	"n."	"OBJ.CONC"	"phase discriminator"
"4073"	"w"	"voiced"	"Wek-tor "	"MGV"	"v."	"ACT.CONC"	"phase"
"4074"	"w"	"voiced"	"Wek-vimevilayek "	"MGV"	"n."	"OBJ.CONC"	"phase inducer"
"4075"	"w"	"voiced"	"Wek-zehlek "	"MGV"	"n."	"OBJ.CONC"	"phaser"
"4076"	"w"	"voiced"	"Wek-zehlek-kutra "	"MGV"	"n."	"OBJ.CONC"	"phaser bank"
"4077"	"w"	"voiced"	"Wek-zehlek-pohshaikebi "	"MGV"	"n."	"OBJ.CONC"	"phaser battery"
"4078"	"w"	"voiced"	"Wek-zehlek-pakuv "	"MGV"	"n."	"OBJ.CONC"	"phaser coil"
"4079"	"w"	"voiced"	"Wek-zehlek-thorshun "	"MGV"	"n."	"OBJ.CONC"	"phaser cannon"
"4080"	"w"	"voiced"	"Wel "	"MGV"	"n."	"OBJ.CONC"	"nerve"
"4081"	"w"	"voiced"	"Wel-haf "	"MGV"	"n."	"OBJ.CONC"	"synapse"
"4082"	"w"	"voiced"	"Weltra "	"MGV"	"n."	"OBJ.CONC"	"ganglion"
"4083"	"w"	"voiced"	"Wenator "	"MGV"	"v."	"ACT.CONC"	"accomplish"
"4084"	"w"	"voiced"	"Wesh-tor "	"MGV"	"v."	"ACT.CONC"	"streak"
"4085"	"w"	"voiced"	"Wesht "	"MGV"	"n."	"OBJ.CONC"	"pathos"
"4086"	"w"	"voiced"	"Wi "	"MGV"	"conj."	"CONNECTOR"	"yet"
"4087"	"w"	"voiced"	"Wi'trel "	"MGV"	"n."	"OBJ.CONC"	"puzzle"
"4088"	"w"	"voiced"	"Wihs "	"MGV"	"n."	"OBJ.CONC"	"frenzy"
"4089"	"w"	"voiced"	"Wilat "	"MGV"	"prep."	"SITU.MOD"	"where"
"4090"	"w"	"voiced"	"Wilnei "	"MGV"	"v."	"ACT.CONC"	"droop"
"4091"	"w"	"voiced"	"Wimish "	"MGV"	"v."	"ACT.CONC"	"to be called/named"
"4092"	"w"	"voiced"	"Wis "	"MGV"	"n."	"OBJ.CONC"	"tense (grammar)"
"4093"	"w"	"voiced"	"Wivel'es "	"MGV"	"n."	"OBJ.CONC"	"tolerance"
"4094"	"w"	"voiced"	"Wivelau "	"MGV"	"v."	"ACT.CONC"	"tolerate"
"4095"	"w"	"voiced"	"Woht "	"MGV"	"n."	"OBJ.CONC"	"funnel"
"4096"	"w"	"voiced"	"Wonil|-| "	"MGV"	"adj."	"PROP.CONC"	"narrow, strict"
"4097"	"w"	"voiced"	"Worla "	"MGV"	"adv."	"ACT.CONC.MOD"	"never"
"4098"	"w"	"voiced"	"Wu|-| "	"MGV"	"adj."	"PROP.CONC"	"long"
"4099"	"w"	"voiced"	"Wu'sibau "	"MGV"	"v."	"ACT.CONC"	"bathe"
"4100"	"w"	"voiced"	"Wu'sibau-pthak "	"MGV"	"n."	"OBJ.CONC"	"ablutophobia"
"4101"	"w"	"voiced"	"Wu'sibaya "	"MGV"	"n."	"OBJ.CONC"	"bath"
"4102"	"w"	"voiced"	"Wu-vath "	"MGV"	"n."	"OBJ.CONC"	"length"
"4103"	"w"	"voiced"	"Wu-zud "	"MGV"	"n."	"OBJ.CONC"	"fang"
"4104"	"w"	"voiced"	"Wufik "	"MGV"	"adj."	"PROP.CONC"	"tight"
"4105"	"w"	"voiced"	"Wufkau "	"MGV"	"v."	"ACT.CONC"	"tighten"
"4106"	"w"	"voiced"	"Wugau "	"MGV"	"v."	"ACT.CONC"	"confirm"
"4107"	"w"	"voiced"	"Wuh "	"MGV"	"indef."	"SITU.MOD"	"a, an"
"4108"	"w"	"voiced"	"Wuh'ashiv "	"MGV"	"pron."	"SELEC.MOD"	"another"
"4109"	"w"	"voiced"	"Wuh'veh "	"MGV"	"n."	"OBJ.CONC"	"first, primary"
"4110"	"w"	"voiced"	"Wuh-guv-, Wuh-guvik "	"MGV"	"adj."	"PROP.CONC"	"unisexual"
"4111"	"w"	"voiced"	"Wuh-guv-svai "	"MGV"	"n."	"OBJ.CONC"	"unisexual flower"
"4112"	"w"	"voiced"	"Wuh-lan "	"MGV"	"n."	"OBJ.CONC"	"second lieutenant"
"4113"	"w"	"voiced"	"Wuh-thurai "	"MGV"	"pron."	"OBJ.CONC"	"the next one"
"4114"	"w"	"voiced"	"Wuh-vlavla-vel "	"MGV"	"n."	"OBJ.CONC"	"trapezoid"
"4115"	"w"	"voiced"	"Wuh-wak "	"MGV"	"n."	"OBJ.CONC"	"once"
"4116"	"w"	"voiced"	"Wuhin'es "	"MGV"	"n."	"OBJ.CONC"	"uniqueness"
"4117"	"w"	"voiced"	"Wuhin-, Wuhinik "	"MGV"	"adj."	"PROP.CONC"	"unique"
"4118"	"w"	"voiced"	"Wuh|kuh| "	"MGV"	"num."	"SELEC.MOD"	"one (the number)"
"4119"	"w"	"voiced"	"Wuhr-, Wuh'rak "	"MGV"	"adj."	"PROP.CONC"	"first, primary"
"4120"	"w"	"voiced"	"Wuhtantau "	"MGV"	"v."	"ACT.CONC"	"unify"
"4121"	"w"	"voiced"	"Wuhtantaya "	"MGV"	"n."	"OBJ.CONC"	"unification"
"4122"	"w"	"voiced"	"Wuk "	"MGV"	"n."	"OBJ.CONC"	"canker (sore)"
"4123"	"w"	"voiced"	"Wun "	"MGV"	"n."	"OBJ.CONC"	"weapon"
"4124"	"w"	"voiced"	"Wut|-zehl| "	"MGV"	"n."	"OBJ.CONC"	"longitude"
"4125"	"w"	"voiced"	"Wuvau "	"MGV"	"v."	"ACT.CONC"	"elongate"
"4126"	"w"	"voiced"	"Wuvauk "	"MGV"	"adj."	"PROP.CONC"	"elongated"
"4127"	"w"	"voiced"	"Wuvaya "	"MGV"	"n."	"OBJ.CONC"	"elongation"
"4128"	"y"	"voiced"	"Ya'akash "	"MGV"	"v."	"ACT.CONC"	"ask"
"4129"	"y"	"voiced"	"Ya'shakhuv "	"MGV"	"n."	"OBJ.CONC"	"age"
"4130"	"y"	"voiced"	"Yad-tukh "	"MGV"	"n."	"OBJ.CONC"	"thallium"
"4131"	"y"	"voiced"	"Yadan "	"MGV"	"n."	"OBJ.CONC"	"edition"
"4132"	"y"	"voiced"	"Yahla "	"MGV"	"n."	"OBJ.CONC"	"tunic"
"4133"	"y"	"voiced"	"Yahv-tor "	"MGV"	"v."	"ACT.CONC"	"borrow"
"4134"	"y"	"voiced"	"Yai "	"MGV"	"n."	"OBJ.CONC"	"flame"
"4135"	"y"	"voiced"	"Yailaik "	"MGV"	"adj."	"PROP.CONC"	"dejected"
"4136"	"y"	"voiced"	"Yak "	"MGV"	"n."	"OBJ.CONC"	"lymph"
"4137"	"y"	"voiced"	"Yak-gnal "	"MGV"	"n."	"OBJ.CONC"	"lymphoma"
"4138"	"y"	"voiced"	"Yak-kal "	"MGV"	"n."	"OBJ.CONC"	"lymph node"
"4139"	"y"	"voiced"	"Yak-masu "	"MGV"	"n."	"OBJ.CONC"	"lymph(atic fluid)"
"4140"	"y"	"voiced"	"Yak-mev "	"MGV"	"n."	"OBJ.CONC"	"lymph(atic) vessel"
"4141"	"y"	"voiced"	"Yak-nala "	"MGV"	"n."	"OBJ.CONC"	"lymphocyte"
"4142"	"y"	"voiced"	"Yakektra "	"MGV"	"n."	"OBJ.CONC"	"lymphatic system"
"4143"	"y"	"voiced"	"Yal "	"MGV"	"n."	"OBJ.CONC"	"indicator"
"4144"	"y"	"voiced"	"Yansoku "	"MGV"	"n."	"OBJ.CONC"	"The Damned"
"4145"	"y"	"voiced"	"Yar "	"MGV"	"n."	"OBJ.CONC"	"grass"
"4146"	"y"	"voiced"	"Yar-kur "	"MGV"	"adj."	"PROP.CONC"	"green"
"4147"	"y"	"voiced"	"Yar-tukh "	"MGV"	"n."	"OBJ.CONC"	"copper ore"
"4148"	"y"	"voiced"	"Yaret "	"MGV"	"v."	"ACT.CONC"	"visit"
"4149"	"y"	"voiced"	"Yaritra "	"MGV"	"n."	"OBJ.CONC"	"pasture, grazing land"
"4150"	"y"	"voiced"	"Yarmok "	"MGV"	"n."	"OBJ.CONC"	"salad"
"4151"	"y"	"voiced"	"Yartik "	"MGV"	"n."	"OBJ.CONC"	"grain"
"4152"	"y"	"voiced"	"Yatau "	"MGV"	"v."	"ACT.CONC"	"father a child, sire"
"4153"	"y"	"voiced"	"Yauluhk "	"MGV"	"adj."	"PROP.CONC"	"important"
"4154"	"y"	"voiced"	"Yausha "	"MGV"	"v."	"ACT.CONC"	"expire"
"4155"	"y"	"voiced"	"Yaut|-| "	"MGV"	"adj."	"PROP.CONC"	"proud"
"4156"	"y"	"voiced"	"Yazhutau "	"MGV"	"v."	"ACT.CONC"	"chafe"
"4157"	"y"	"voiced"	"Yazik "	"MGV"	"adj."	"PROP.CONC"	"probable"
"4158"	"y"	"voiced"	"Yed "	"MGV"	"adv."	"ACT.CONC.MOD"	"though"
"4159"	"y"	"voiced"	"Yeht|-| "	"MGV"	"adj."	"PROP.CONC"	"correct, right, real, true, genuine"
"4160"	"y"	"voiced"	"Yeht'es "	"MGV"	"n."	"OBJ.CONC"	"truth, reality"
"4161"	"y"	"voiced"	"Yeht-fam "	"MGV"	"adj."	"PROP.CONC"	"wrong, incorrect, false, untrue"
"4162"	"y"	"voiced"	"Yeht-gav "	"MGV"	"n."	"OBJ.CONC"	"justice"
"4163"	"y"	"voiced"	"Yeht-urgam|-| "	"MGV"	"adj."	"PROP.CONC"	"efficient"
"4164"	"y"	"voiced"	"Yeht-urgam'es "	"MGV"	"n."	"OBJ.CONC"	"efficiency"
"4165"	"y"	"voiced"	"Yehvaru "	"MGV"	"n."	"OBJ.CONC"	"fable"
"4166"	"y"	"voiced"	"Yekuhl "	"MGV"	"n."	"OBJ.CONC"	"moss"
"4167"	"y"	"voiced"	"Yel "	"MGV"	"n."	"OBJ.CONC"	"star"
"4168"	"y"	"voiced"	"Yel-ek'duv "	"MGV"	"n."	"OBJ.CONC"	"solar eclipse"
"4169"	"y"	"voiced"	"Yel-halek "	"MGV"	"n."	"OBJ.CONC"	"galaxy"
"4170"	"y"	"voiced"	"Yel-halek-, Yel-halekik "	"MGV"	"n."	"OBJ.CONC"	"galactic"
"4171"	"y"	"voiced"	"Yel-halek-dan "	"MGV"	"n."	"OBJ.CONC"	"galactic rotation"
"4172"	"y"	"voiced"	"Yel-halek-kuv "	"MGV"	"n."	"OBJ.CONC"	"galactic circle"
"4173"	"y"	"voiced"	"Yel-halek-pa'ashtra "	"MGV"	"n."	"OBJ.CONC"	"galactic plane"
"4174"	"y"	"voiced"	"Yel-halekik shi-kethel "	"MGV"	"n."	"OBJ.CONC"	"galactic coordinate"
"4175"	"y"	"voiced"	"Yel-hali "	"MGV"	"n."	"OBJ.CONC"	"starship"
"4176"	"y"	"voiced"	"Yel-Halitra "	"MGV"	"n."	"OBJ.CONC"	"Starfleet"
"4177"	"y"	"voiced"	"Yel-pi'maat "	"MGV"	"n."	"OBJ.CONC"	"solar system"
"4178"	"y"	"voiced"	"Yel-pohshaya "	"MGV"	"n."	"OBJ.CONC"	"solar flare"
"4179"	"y"	"voiced"	"Yel-salan "	"MGV"	"n."	"OBJ.CONC"	"solar wind"
"4180"	"y"	"voiced"	"Yel-sposhan "	"MGV"	"n."	"OBJ.CONC"	"solar prominence"
"4181"	"y"	"voiced"	"Yel-su-yata "	"MGV"	"n."	"OBJ.CONC"	"starliner"
"4182"	"y"	"voiced"	"Yel-toran "	"MGV"	"n."	"OBJ.CONC"	"solar activity"
"4183"	"y"	"voiced"	"Yem "	"MGV"	"n."	"OBJ.CONC"	"meal"
"4184"	"y"	"voiced"	"Yem-gisaman "	"MGV"	"n."	"OBJ.CONC"	"food poisoning"
"4185"	"y"	"voiced"	"Yem-tan "	"MGV"	"n."	"OBJ.CONC"	"nutrition"
"4186"	"y"	"voiced"	"Yem-tan-tor "	"MGV"	"v."	"ACT.CONC"	"nourish"
"4187"	"y"	"voiced"	"Yem-tanan "	"MGV"	"n."	"OBJ.CONC"	"nourishment"
"4188"	"y"	"voiced"	"Yem-tanek "	"MGV"	"n."	"OBJ.CONC"	"nutrient"
"4189"	"y"	"voiced"	"Yem-tanik "	"MGV"	"adj."	"PROP.CONC"	"nutritious"
