FRST_LETTER	WORD-FSE
s	Space-time continuum -- stukh-wak-ek'eku
s	Space warp -- stukh-tchas
s	Spacecraft -- stukh-hali
s	Spacecraft clock time -- stukh-hali-wak
s	Spacecraft event time -- pavek-wak svi'stukh-hali
s	Spaceflight -- stukh-hash
s	Spacer -- ret-vel
s	Spaceship -- stukh-hali
s	Spacesuit -- stukh-saikhut
s	Spacious -- ret-bosh|-|
s	Spade (n.) -- ash'ya-hilek
s	Span (n., reach) -- pul-vath
s	Spandrel -- mesutsun
s	Spanish -- espanya-, espanyaik (adj.), espanyasu (n.)
s	Spare parts -- hayaikruslar
s	Spare tire -- hayaikleimalek
s	Spark -- kil (n.), kil-tor (v.)
s	Spark plug -- kil-vel
s	Sparkle (v.) -- ug'smarkau
s	Spasm (n.) -- runev
s	Spatial coordinate -- stukh-shi-kethel
s	Spatial distortion -- stukh-saznek
s	Spatula -- el'dalapek
s	Spawning -- yu-mur-titaya
s	Spay -- snem-tor yukallar
s	Spayed (adj.) -- yukallar-snemalik
s	Speak -- stariben
s	"Speaker -- saralashek (device); staribsu (person)"
s	Spear (n.) -- tilek
s	Spear-gun (n.) -- tilek-pohshayek (TGV), tilek-pohshek (MGV)
s	Spear shaft -- tilek-fek
s	Spear thrower -- tilek-lehmek
s	Spearhead (n.) -- tilek-sfek
s	Special (adj.) -- flanap-, flanapik
s	Special ability -- flanap-kup'es
s	Special delivery letter -- flanap-tefuk-kitup
s	Special forces -- flanapasutra
s	Specialist -- flanapausu (sentient), flanapaufa (non-sentient)
s	Specialization -- flanapaya
s	Specialize -- flanapau
s	Speciation -- koshtrivaya
s	Species -- koshtri
s	Species abundance -- koshtri-mau-yan'es
s	Species diversity -- koshtri-don-ka'es
s	Species longevity -- koshtri-difan'es
s	Specific -- tatayan-, tatayanik
s	Specimen -- koshkrus
s	Spectacles -- |bezhun-|zaneshu
s	Spectators -- glantautra
s	Specter -- duvsu, tam'a
s	Spectral line -- kurtra-zehl
s	Spectrogram -- kurtra-bes
s	Spectrograph -- kurtra-besek
s	Spectrometer -- kurtra-thonek
s	Spectroscope -- kurtra-zan-vel
s	Spectrum -- kurtra
s	Speech -- starun
s	Speed -- threshan (n.), thresha (v.)
s	Speed limit -- threshan-grei
s	Speeder (person) -- threshasu
s	Speedometer -- threshan-mik-yal
s	Speedster (person) -- thresha-veh
s	Speleology -- tauk-tal
s	Speleothem -- tauk-titaya
s	"Spell -- sees (n., magic); nazhitovau (v., grammar)"
s	Spellbook -- sees-dunap
s	Spellcraft -- sees-tanaf
s	Spelling (n., grammar) -- nazhitovaya
s	Spermatozoon -- sa-nei
s	Sphalerite -- vlau'u t'tsau-tukh
s	Sphenoid -- shihvek-vel
s	Sphenoid bone -- shihvek-hinek
s	Sphere -- ek'kal
s	Spherical coordinates -- ek'kal-shi-kethellar
s	Spherical geometry -- ek'kal-khlop-thonik su'us-ek'tal
s	Spherical trigonometry -- ek'kal-reh-vlupik su'us-ek'tal
s	Sphygmomanometer -- khaf-vihish-thonek
s	Spice (n.) -- bar-kas (anc.)
s	Spider -- oh-mal|fa| (non-Terran), spaiduhr (Terran)
s	Spike (n.) -- lisfek
s	Spill -- huplamaya (n.), huplamau (v.)
s	"Spin -- padan (n., rotation), pada-tor (v., rotate); rada-tor (web, yarn)"
s	Spinal canal -- plat-ur
s	Spinal column -- plat
s	Spinal cord -- plat-wel-elakh
s	Spinal nerve -- plat-wel
s	Spindle (n.) -- magu
s	Spindrift -- sazasfek-saplaya
s	"Spine -- plat (backbone); tilasfek (quill, etc.)"
s	Spinel -- kelfek
s	Spinnaker -- nusalan-mashalo-thalv
s	Spiracle -- esh-sharu
s	"Spiral -- kulanayik (adj.); kulan (n.)"
s	Spiral staircase -- kulan-kaiden
s	Spire -- sfekiku
s	"Spirit (n.) -- tam'a (anc., ghost); |tvi-|katra (soul)"
s	Spiritualism -- tam'a-mestau-dva
s	Spiritualist -- tam'a-mestau-dvasu
s	Spit (v.) -- gruhmashau
s	Splash -- pluhnkaya (n.), pluhnkau (v.)
s	Splashdown (n.) -- fimasunaya
s	Spleen -- khaf-nafek
s	Splenectomy -- khaf-nafek-snem
s	Splenitis -- khaf-nafek-yonshaya
s	Splice -- elatersaya (n.), elatersau (v.)
s	"Splinter -- lapsashus (n.); lapsashau (v.)"
s	Split -- tresh (n.), tresh-tor (v.)
s	Split open -- treshau
s	Spoil (v.) -- thilmau
s	Spoilage -- thilmaya
s	Spoiler (device) -- sov-zaseshayek
s	Spoke (wheel) -- halek-mes-vel
s	Spoke wrench, Spoke Spanner -- mish-raul t'halek-mes-vel
s	Sponge -- vishopuk (n.), vishopuk-tor (v.)
s	Spontaneous combustion -- shai-yontaya
s	Spontaneous evolution -- shai-wakrubaya
s	Spontaneous mutation -- shai-tselaya
s	Spook -- tam'a
s	Spooky -- drichel-, drichelik
s	Spool (n.) -- pi'magu
s	Spoon (n.) -- floku
s	Spore -- rikas-sa-nei
s	Sport (n.) -- torvukh
s	"Spot (n.) -- dap (dot); shi (place)"
s	Spot (v.) -- glatulaumau
s	Spotlight (n.) -- glatulaumau-ha'gelet
s	Spotter -- glatulaumausu
s	Sprain (n.) -- nauk
s	"Spray -- saplaya (n.); saplau (v.)"
s	Sprayer -- saplayek
s	Spread -- sak (n.), sak-tor (v.)
s	Spreader (device) -- sakek
s	"Spring (n.) -- mopakuv (metal coil); sayumak (water); sakuvau (v.)"
s	"Spring (season) -- Sikar (colloquial); kastik-wak|-krus| (general)"
s	Spring equinox -- ka-wak-gad t'Sikar
s	Spring forth -- sasakuvau
s	Spring tide -- dan-pid-mashen
s	Sprinkler -- mashayek
s	Sprocket -- zuduhl
s	Sprocket wheel -- zuduhl-halek
s	Sprout -- tehk (n.), tehkau (v.)
s	Sprout up -- satekhau
s	Spume (n.) -- puhsh
s	Spurs -- dvubeklar
s	"Spy -- zamasu (n.); zama-tor (v.)"
s	Spyglass -- el'ru-zan-vel
s	Spyware -- zama-tum-gwan
s	Squad -- aski-sutreb
s	Squadron -- pi-halitra (naval), hashitra (air force)
s	"Squall -- vlak-sahriv (n., meteor.); bluhrfau (v.)"
s	Squander (v.) -- sis-tor
s	"Square (n.) -- keh-vla (figure); shai'us (number); gorplosh (plaza)"
s	Square (v.) -- shai-wehkovau
s	Square-rigged ship -- kehv-mashali
s	Square root -- shai'us-gir
s	Squat (adj.) -- karpen|-|
s	Squeeze (v.) -- lerakhovau
s	Squire (n.) -- fo-dan-leshsu
s	"Squirt -- wosaplaya (n.); wosaplau (v.)"
s	Stab (v.) -- lipruh
s	Stabbing (n.) -- lipruhn
s	Stabbing victim -- lipruhn-kyesu
s	Stability -- tihet'es
s	Stabilization -- tihetilaya
s	Stabilize -- tihetilau
s	Stabilizer -- tihetilayek
s	Stable (adj.) -- tihet|-|
s	"Stable (n., structure) -- hors-kel (Terran); kenel-kel (Vulcan)"
s	Stack (n.) -- tuh
s	"Staff (n.) -- fek (rod); pitoh-vis (music); suyu (crew, faculty)"
s	"Stage (n.) -- skaf (platform); hashkaf (rocket segment); perskaf (place for performing); wakaf (step in a process)"
s	Stagecoach -- wakaf-hors-hali
s	Stagnant -- ridvunital-, ridvunitalik
s	Stagnant water -- ridvunital-masu
s	Stagnate -- ridvunitau
s	Stagnation -- ridvunitaya
s	Stain -- pukuraya (n.), pukurau (v.)
s	Stained (adj.) -- pukural-, pukuralik
s	Stained glass window -- kural-makh-krani
s	Stainless steel -- zhar-fam-pishek
s	Stairs, Staircase -- kaiden
s	Stairwell -- kaiden-ur
s	Stake (n.) -- lapek
s	Stalactite -- nu-to'ovayak, nu-kov-lipi
s	Stalagmite -- abu-to'ovayak, abu-kov-lipi
s	Stalk (v.) -- ipo'austukau
s	Stalker -- ipo'austukausu
s	Stall (aviation) -- rihamlash (n.), rihamlash-tor (v.)
s	Stamen -- kas-sa-krus
s	Stamp -- hishbihk (n.), hishbihk-tor (v.)
s	Stance -- laman
s	Stanchion -- nel-shefekus-nenikayek
s	Stand (on one's feet, etc.) -- lamok (n.), lam-tor (v.)
s	Stand (for, in place of, etc.) -- noshau
s	Stand up -- abulam-tor
s	"Standard -- gotavlu-, gotavluk (adj.); gotavu (n.)"
s	Standby (adj.) -- bolbek-, bolbekik
s	Star (n.) -- yel
s	Star sapphire -- yel-pla-khush
s	Star system -- yel-suk'torektra
s	Starbase -- yel-sunena
s	Starboard (side) -- gas'rak-vla
s	Starboard watch -- gas'rak-vla-glantausu
s	Starch (n.) -- slok
s	Stare -- nantaya (n.), nantau (v.)
s	Starfleet -- Yel-Halitra
s	Starliner -- yel-su-yata
s	Starship -- yel-hali
s	Start -- palikaya (n.), palikau (v.)
s	"Starter -- palikayek (mech.); palikausu (player)"
s	Startup (n.) -- apalikaya
s	Startup sequence -- apalikau-zehlanaya
s	Stasis -- vitaya
s	Stasis generator -- vitau-ferek
s	Stasis tube -- vitau-mev
s	"State (n.) -- nosh (condition); krusol (government)"
s	State militia -- krusol-riyigal-ask'er
s	State park -- krusol-yartra
s	State police -- krusol-to-mesksutra
s	State policeman, State trooper -- krusol-to-mesksu
s	Statement -- star-krus
s	Static (adj.) -- vit-, vitik
s	Static electricity -- vit-raf-tepul
s	"Station (n.) -- lashi (work area); laskat (depot, terminal); laskuhn (place where posted); wurzel (radio, television)"
s	Station wagon -- laskat-hali
s	Statue -- sukhlop (person), aushkhlop (animal), velkhlop (object)
s	Status -- nosh
s	Status board -- nosh-math
s	Statute -- totrel
s	Stave off -- fek-sakwitau
s	Stay (remaining behind) -- hafaya (n.), hafau (v.)
s	Stay (being a guest or spending time somewhere) -- hafan (n.), hafan-tor (v.)
s	Steal (v.) -- vazgau
s	Stealth (n.) -- ip'halan
s	Stealth bomber -- ip'halan-thorshek-hali
s	Stealth fighter -- ip'halan-puk-hali
s	Stealth ship -- ip'halan-masu-hali (TGV), ip'halan-mashali (MGV)
s	Steam -- zhis (n.), zhis-tor (v.)
s	Steam cleaner -- zhis-puyek
s	Steam engine -- zhis-mishu (general), zhis-shefek-seshayek (train)
s	Steam organ -- zhis-orguhn
s	Steamboat -- zhis-pilash-hali
s	Steamed rice -- zhisal-rais
s	Steamed vegetable -- zhisal-plom
s	Steamship, Steamer -- zhis-masu-hali (TGV), zhis-mashali (MGV) |ZhMH|
s	Steatite -- grazuf (anc.)
s	"Steel (n.) -- pishek (old contraction of ""pid-shek"")"
s	Steelworker -- pishek-zhuksu
s	Steep (adj.) -- mavuluh-, mavuluhk
s	Steeple -- shi'kon-kispek
s	Steer (v.) -- dakharau
s	Steerage -- stram-shal
s	Steering (n.) -- dakharaya
s	Steering wheel -- dakharau-halek
s	Stela, Stele (pl. Stelae) -- dorvokov
s	Stellar cartography (compartment) -- yel-besau-shal
s	Stellate -- yel-shidik
s	Stem (bot.) -- kas-fek
s	Stenosis -- ritsuri-wonilaun
s	"Step -- ash (n., walking), ash-tor (v., walking); ashef (n., stage in a process); ashet (thing stepped on)"
s	Step on -- fi'ash-tor
s	Stepdaughter -- tel-ko-fu
s	Stepfather -- tel-sa-mekh
s	Stepmother -- tel-ko-mekh
s	Stepson -- tel-sa-fu
s	Steppe -- psethtra
s	Stereo (n.) -- mavayek-sauribayek
s	Sterile -- ek'puyik
s	Sterilize -- ek'pu-tor
s	Sterilizer -- ek'pu-torek
s	Stern (ship) -- harr-krus
s	Stern sheets -- za-ret t'tu'ash-pi'mashali
s	Stern-wheeler -- harr-halek-mashali
s	Sternmost -- dan-za'le
s	Sternpost -- harr-lap-krus
s	Sternum -- tuf-hinek
s	Sternway -- za'le-dvun
s	Stethoscope -- tvi-nazhuyek
s	Stevedore -- kif-ar'kadasu
s	Stew (n.) -- rashur
s	Steward -- sa-|hali-|dvinsu
s	Stewardess -- ko-|hali-|dvinsu
s	"Stibnite -- kra|-tukh|-van; krabuhl (anc.)"
s	"Stick -- lap-fek (n., branch); mapi'fek (n., match); terpau (v.)"
s	Sticky -- terpauk
s	Stiff (adj.) -- stegel|-|
s	Stiffen -- stegel-tor
s	Stigma -- gubi
s	"Still -- ridvuyan-, ridvuyanik (adj.); wi (yet)"
s	Stilts -- pid-lateh-feklar
s	Stimulant -- kastorilau-tukh
s	Stimulate -- kastorilau
s	Stimulation -- kastorilaya
s	Stimulator -- kastorilayek
s	Stimulus -- kastoran
s	Sting -- rakus (n.), rakusau (v.)
s	Stinger -- rakusayek
s	Stink -- vlau (n.), vlau-tor (v.)
s	Stipule -- mor-nen-vel
s	Stir -- paririshaya (n.), paririshau (v.)
s	Stirrup -- ash'ya-mesklam |t'fau-ku-san|
s	Stitch (med.) -- terog (n.), terog-tor (v.)
s	Stitch (sewing) -- og (n.), og-tor (v.)
s	"Stock (n.) -- fek (bot.); aizhunap (investment)"
s	Stockbroker -- aizhunap-mes'kizhsu
s	Stocking -- wu-ash'ai
s	Stocks (punishment device) -- staks (VTW) |notofegaya-vel k'karlar heh patam|
s	Stoke -- fiyomisau
s	Stolen (adj.) -- vazgal-, vazgalik
s	Stolon -- sak-fek
s	"Stoma -- kas-sharu (bot.); skonn-sharu (med.); esh-sharu"
s	Stomach (n.) -- skaun-sa'haf
s	"Stone -- kov (rock); kov-tukh (material)"
s	Stone circle -- kov-pakuv
s	Stonecarver -- kov-skramsu
s	Stonework -- kov-torvaya
s	Stoneworker -- kov-torvausu
s	Stony meteorite -- kov-tevlak
s	Stool -- sank
s	Stop -- pehkaya (n.), pehkau (v.)
s	Stopwatch -- pehkau-wak-vel
s	Storage -- tsoraya
s	Storage canister -- tsorau-nakuhlek
s	Storage compartment, Storage room -- tsorayek
s	Storage facility -- tsorau-kebitra
s	Storage unit -- tsorau-kebi
s	Store (save/savings) -- tsoraya (n.), tsorau (v.)
s	Store (shop) -- mahr-kel
s	Storehouse (n.) -- tsorkel
s	Storm (n.) -- sahriv
s	Storm cellar -- sahriv-netsoraya
s	Storm chaser -- sahriv-zasahrsu
s	Storm drain -- sahriv-yumayek
s	Storm surge -- sahriv-tral
s	Stormtrooper -- sahriv-ask'ersu
s	Stormy (adj.) -- sahrivyan-, sahrivyanik
s	Story (tale) -- var
s	Storyline -- var-zehl
s	Storyteller -- var-varibsu
s	Stove (appliance) -- fasan-kebi
s	Stow (v.) -- tsorsha
s	Stowaway (n.) -- ip-tvifausu
s	Strabismus -- rizehl-bezhun-nosh
s	Strafe (v.) -- nasolektra-zehl-pohshau
s	Straight -- zeh-, zehik
s	Straight line -- zeh-zehl
s	Straighten -- zeh-tor
s	Straightener -- zehek
s	Strain (struggle) -- his (n.), his-tor (v.)
s	Strain (n., variant) -- ha'vuhnaya
s	Strainer -- af'tum-kol'wihfelek
s	Strait -- masu-naf
s	Straitjacket -- tviklachat-kopal
s	Strange -- flekh-, flekhik
s	"Stranger -- weh-flekh-, weh-flekhik (adj.); rifainusu (n.)"
s	Strangest (adj.) -- dan-flekh-, dan-flekhik
s	Strangle -- khluhstau
s	Strap (n.) -- zhel
s	Strap on (v.) -- fi-zhel-tor
s	Strap-on booster -- fi-zhel-aborayek
s	Strategic -- smahkiweik-, smahkiweikik
s	Strategic bombing -- smahkiweik-thorshkaya
s	Strategy -- smahkiweikat
s	Stratification (geol.) -- |kov-|tintaya
s	Stratigrapher -- ne'ti-kov-talsu
s	Stratigraphy -- ne'ti-kov-tal
s	Stratocumulus (cloud) -- tin-tra-wan
s	Stratosphere -- pid-sov-ek'shal
s	Stratum (geol.) -- kov-tin
s	Stratus (cloud) -- tin-wan
s	Straw (plant) -- stra (VTW)
s	Strawberry -- solektra-nei-savas
s	Strawberry ice cream -- le-suma-krim t'solektra-nei-savas
s	Strawberry jam -- khlumuk t'solektra-nei-savas
s	Strawberry jelly -- khlup t'solektra-nei-savas
s	Strawberry pie -- torta t'solektra-nei-savas
s	Strawberry turnover -- dan-flikormit t'solektra-nei-savas
s	Streak -- wesh (n.), wesh-tor (v.)
s	Streaker -- sai-fam-sahrsu
s	"Stream (n.) -- pilash (liquid); salash (physics)"
s	Streambed -- pilash-lan-tol
s	Streamer -- haigwal
s	Street -- kahr-yut
s	Street clock -- wak-vel fi'kahr-yut
s	Street light -- kahr-yut-ha'gelet
s	Streetcar -- kahr-yut-hali
s	Strength -- karik'es
s	Strengthen -- karik-tor
s	Stress (n.) -- hishel
s	Stretch -- sakadaya (n.), sakadau (v.)
s	Stretcher -- hasausu-nahalesh-vel
s	Striated muscle -- slah-dvunek
s	Striation -- zehl-ulidar
s	Strict -- wonil|-|
s	Stricture -- mev-wonilaun
s	Strike (hit) -- kwul (n.), kwul-tor (v.)
s	String (n.) -- pilakh
s	String Theory -- Pilakh-Wihka
s	Strip away -- fleitau
s	Strip-mining -- fleitau-vanan
s	Stripper -- sasai-torpersu
s	Stroke (n., med.) -- shad-kisheya
s	Strong (adj.) -- karik
s	Stronger (adj.) -- weh-karik
s	Strongest (adj.) -- dan-karik
s	Strontium -- psal-tukh
s	Structural engineer -- kel-mishek
s	Structural engineering -- kel-mish-tal
s	Structural failure --- kel-vravshaya
s	Structural integrity field (SIF) -- kel-ket'es-vunai
s	Structural support -- kel-nenikaya
s	"Structure -- kel (building); kelutra (construction); velek (form)"
s	Strum (v.) -- fluhm-tor
s	Strut (n., aviation) -- kel-fek
s	Stubborn -- lautuv (anc.)
s	Studdingsail -- s'udish-mashalo-thalv
s	Student -- orensu
s	"Study -- orenaya (n., going over); orenshal (n., den); orenau (v.)"
s	"Stuff -- tukh (n.); bolarrau (v., fill)"
s	Stuffed animal -- bolarral-aushfa
s	Stun (v.) -- sakash-tor
s	Stun gun -- sakashek
s	Stun setting -- sakash-dvolaya
s	Stunned (adj.) -- sakashan-, sakashanik
s	Stunner (weapon) -- sakashek
s	Stupefy -- rinahm-tor
s	Stupid -- rinahm-, rinahmik
s	Stupidity -- rinahm'es
s	Sturdy -- batai|-|
s	Style (n.) -- kuhz
s	Subalpine (adj.) -- ne-pid-kunelik
s	Subatomic disrupter -- ne-galu-feshelek
s	Subcutaneous -- ne-wadiyik
s	Subcutaneous transponder -- ne-wadi-vavayek
s	Subduction -- kovtra-nu-dvun
s	Subduction zone -- nu-dvun-shal |t'kovtra|
s	Subdue -- nessau
s	Subfamily (taxonomy) -- ne-pi'maat
s	Subject (n.) -- navel
s	Sublight speed -- neha'gel-hal-threshan
s	Sublimation -- huht-nasovaya
s	Subliminal -- nehoknil-, nehoknilik
s	Subliminal message -- nehoknil-skladan
s	Subliminal stimuli -- nehoknil-kastoranlar
s	Sublittoral zone -- glu-gef-shal
s	"Submarine -- nemasu-, nemasuyik (adj.); ne-masu-hali (n., TGV), ne-mashali (n., MGV) |NMH|"
s	Submarine canyon -- nemasu-spathel
s	Submarine plateau -- nemasu-pasutra
s	Submerge -- nu'hal-tor
s	Submerged (adj.) -- nu'halal-, ne'halalik
s	Submergence -- nu'halan
s	Submersible (n.) -- nu'hal-hali
s	"Submission -- ne'es (opp. of dominance); nekhaya (opp. of domination)"
s	Submissive -- nepik
s	Submissiveness -- ne'es
s	Submit (give in to) -- nekhau
s	Suborbital (adj.) -- ne-pa-yutik
s	Subprocessor -- ne-patorayek
s	Subroutine (computer) -- ne-faikhartek
s	Subscribe -- vlinekitau
s	Subscriber -- vlinekitausu
s	Subset -- krus-eku
s	Subsidence (geol.) -- sol-ne'halan
s	Subsonic -- ne-ralashik
s	Subspace (n.) -- ne-stukh
s	Subspace communications -- ne-stukh-sviribaya
s	Subspace communicator -- ne-stukh-sviribayek
s	Subspace corridor -- ne-stukh-tvur
s	Subspace field grid -- vunai-vis t'ne-stukh
s	Subspace transceiver array -- ne-stukhik sasau-proprah-zehlaya
s	Subspace transceiver assembly -- ne-stukhik sasau-proprah-feretai
s	Subspace uplink -- ne-stukh-abrunaf
s	Subspace waveguide -- pral-yut t'ne-stukh
s	Subspecies, Sub-species -- ne-koshtri
s	Substance -- tukh
s	Substantial -- tukhutil-, tukhutilik
s	Substitute -- vath'kizh (n.), vath'kizh-tor (v.)
s	Substitution -- vath'kizhan
s	Substrate (biol.) -- fiha-tukh
s	Substructure -- ne-kelutra
s	Subsystem -- ne-torektra
s	Subterranean (adj.) -- nesolektra-, nesolektraik
s	Subtle (adj.) -- rostalik
s	Subtract -- sanem-tor
s	Subtraction -- saneman
s	Subtropical -- nefalu-shalik
s	Subtropical cyclone -- nefalu-shalik nuk-vihish-shal
s	Subtropical depression -- nefalu-shalik pi'nuk-vihish-shal
s	Subtropical storm -- nefalu-shal-sahriv
s	Subtropics -- nefalu-shal
s	Suburb -- si-kahr
s	Subway (n.) -- ne|solektra|-shefek-yut
s	Subway car -- ne|solektra|-shefek-hali
s	Subway line -- zehl t'ne|solektra|-shefek-yut
s	Subway platform -- skaf t'ne|solektra|-shefek-yut
s	Subway station -- laskat t'ne|solektra|-shefek-yut
s	Subway train -- ne-shefek-haliku, nesolektraik shefek-haliku
s	Subway tunnel -- ur t'ne|solektra|-shefek-yut
s	Succeed -- navau
s	Success -- navun
s	Successor -- po-sarlorfisu
s	Succubus (myth.) -- suhkyubuhs |ko-ha'kiv-spolausu|
s	Such -- kriv
s	Suck (v.) -- spolau
s	Sucker (n., octopus, squid, etc.) -- spolak
s	Sucrase -- potau-slor-zalu
s	Sucrose -- potau-slor-tukh
s	Suction -- spolaya
s	Sudden (adj.) -- vlak|-|
s	Suffer (v.) -- nuzholau
s	Suffix (n.) -- zaterek
s	Sugar (n.) -- slor-tukh
s	Sugar bowl -- slor-tukh-yerak
s	Suger cube -- sheh-muk t'slor-tukh
s	Sugarcane -- slor-fek
s	Suicide (n.) -- shai-staya
s	Suicide, to commit -- shai-stau
s	"Suit (n.) -- marom-ainavek (fine clothes); saikhut (protective clothing)"
s	Suit of armor/armour -- fo-weinkhut
s	Suitcase -- sai-vel-mesk t'halovaya
s	"Suite -- ekushal (hotel); eku (set)"
s	Sulfur, Sulphur -- vlau-tukh
s	Sulfuric acid, Sulphuric acid -- sash-masu t'masu-reh-eshu
s	Sum -- hau-ov (anc.)
s	"Summer (season) -- Belaar (colloquial); falek-wak|-krus| (general)"
s	Summer solstice -- yel-be-wak t'Belaar
s	Summit (top) -- dan-pid-sfek
s	Summon (v.) -- fa'vutau
s	Sump -- frut
s	Sump pump -- frut-spol
s	Sun (n.) -- |ug'|yel
s	Sunburn (n.) -- ug'yel-wadi-yontaya
s	Sunday -- Suhn'dei |yel-gad|
s	Sundry (adj.) -- vuhnauk
s	Sunglasses -- ug'yel-zaneshu
s	Sunken -- ne'halal-, ne'halalik
s	Sunken ship -- ne'halal-masu-hali (TGV), ne'halal-mashali (MGV)
s	Sunlight -- ug'yel-ha'gel
s	Sunny -- ka'ug'yel-, ka'ug'yelik
s	Sunrise -- gad-shen, ug'yel-shen
s	Sunset -- gad-tevan, ug'yel-tevan
s	Sunspot -- yel-ulidar
s	Sunstroke -- ug'yel-shad-kisheya
s	Superconductor -- pid-spayek
s	Superhero, Super-hero -- sa-abru-korkarplasu
s	Superheroine, Super-heroine -- ko-abru-korkarplasu
s	Superior planet -- si-ek'tra
s	Superiority -- ekilabu'es
s	Superlative (n., grammar) -- dannosh-zhit
s	"Supernatural -- mesakh-malat-, mesakh-malatik (adj.); mesakh-malat'es (n.)"
s	Supermarket -- ek'ramakurai
s	Supernova (n.) -- khrash-yel
s	Supersaturation -- dan-vi-mashaya
s	Supersonic -- abru-ralashik
s	Supersonic transport (SST) -- abru-ralashik ifis-hali
s	Superstition -- guhn'reidva
s	Supervillain, Super-villain -- abru-rasahksu
s	Supervise -- abruneniwau
s	Supervisor -- abruneniwausu
s	Supper -- mu'yor-yem
s	Supplies (n.) -- tanil-tukh
s	Supply (v.) -- tanilau
s	Supply closet -- tanil-tukh-meskal
s	Supply officer -- tanil-tukh-lansu
s	Supply room -- tanil-tukh-shal
s	Supply sergeant -- tanil-tukh-traveksu
s	Support -- nenikaya (n.), nenikau (v.)
s	Support pylon -- nenikau-tersau-vel
s	Suppress -- nelau
s	Suppression -- nelaya
s	Suppressor (device) -- nelayek
s	Surcoat -- si-to-pal
